kfr_pooled_female_mean
0.47420248
0.44797644
0.43007979
0.49189311
0.50099254
0.46245104
0.48161736
0.4847827
0.48263606
0.47140864
0.46244904
0.49643674
0.49830762
0.47096384
0.48138502
0.48494709
0.47354928
0.49600437
0.47286013
0.40027103
0.43255249
0.43365258
0.47013095
0.4539361
0.52759528
0.41173863
0.45645234
0.47129408
0.49402252
0.45849553
0.46351543
0.51843381
0.5227946
0.50669736
0.42106491
0.46593744
0.44527495
0.46362025
0.40756339
0.37896606
0.45655534
0.43533283
0.45904225
0.51705891
0.44752476
0.42738995
0.48227769
0.51715386
0.500893
0.46608639
0.5055424
0.50520438
0.44997182
0.41203678
0.47120276
0.45732462
0.48573813
0.51784062
0.47055152
0.43171152
0.46434534
0.48484954
0.4389962
0.4942134
0.45217463
0.46640199
0.43690017
0.44706243
0.47804356
0.44899508
0.40195474
0.40602478
0.38337541
0.47246724
0.43318391
0.47681624
0.45431721
0.46011215
0.46142292
0.44807699
0.40444452
0.49383348
0.49222922
0.4939799
0.51052684
0.49470636
0.48209688
0.47281012
0.50519651
0.47261155
0.49383584
0.46482179
0.4873364
0.48145252
0.4541291
0.45808703
0.47421542
0.45516384
0.48410445
0.45670053
0.49605447
0.48476011
0.48636183
0.49614257
0.49459159
0.48446825
0.46922579
0.47753727
0.43391067
0.45784542
0.48268709
0.4435657
0.47304523
0.40550959
0.47305644
0.48455268
0.46827185
0.42805696
0.42094442
0.40171254
0.434706
0.44137898
0.44313198
0.4452078
0.44070011
0.46423137
0.45473999
0.43910646
0.42629313
0.4341214
0.50303304
0.43421659
0.48640987
0.45518777
0.4846769
0.44007289
0.46175155
0.43067032
0.41205293
0.45894369
0.46943805
0.4727096
0.42508501
0.45362499
0.4142825
0.41373986
0.47344866
0.44371259
0.43059176
0.43776497
0.47627988
0.49028507
0.45163274
0.4099282
0.48171282
0.4620761
0.45050669
0.45079613
0.45793235
0.50421017
0.47582847
0.47652125
0.55610436
0.53954422
0.48740828
0.58001536
0.55473995
0.55625939
0.49276736
0.51784658
0.52899098
0.54795158
0.51927984
0.53089738
0.50893408
0.51358336
0.52539182
0.5401237
0.53235644
0.51768547
0.5181247
0.50056756
0.51237696
0.48033065
0.47929397
0.53858942
0.47640297
0.55463326
0.49693951
0.46144804
0.47184628
0.49931917
0.51281118
0.51671278
0.53554958
0.52386802
0.53776485
0.56426734
0.53339791
0.54711312
0.51841855
0.52156383
0.53495729
0.51292115
0.4829613
0.54114902
0.52242553
0.5205096
0.5206328
0.541767
0.51213205
0.55756503
0.54633945
0.53565049
0.53626359
0.53017217
0.51354897
0.53221846
0.51472712
0.49039897
0.52015752
0.551193
0.45958328
0.48687857
0.52060384
0.50804573
0.56096816
0.5539667
0.58196247
0.52604455
0.53544152
0.51779407
0.5006876
0.54328179
0.50783414
0.50045532
0.49420351
0.51171589
0.49490383
0.47854099
0.48382008
0.52647668
0.50754422
0.52609926
0.51909119
0.54238385
0.52782959
0.55242491
0.53397405
0.54826176
0.5626139
0.53531843
0.52653569
0.58099604
0.53280795
0.53578281
0.51967388
0.58206493
0.55763894
0.55955565
0.53945249
0.58146709
0.57030261
0.56539375
0.57266086
0.5502224
0.61080801
0.60466564
0.56225705
0.5371691
0.49736172
0.51854044
0.46166855
0.50897557
0.46078283
0.51810384
0.53076637
0.56718808
0.52646881
0.54851967
0.56849307
0.59334892
0.58049399
0.60377067
0.57684571
0.54162222
0.55345976
0.59221423
0.54418772
0.55401003
0.56663305
0.55031377
0.55010295
0.55428147
0.55823499
0.62652558
0.63088518
0.61347264
0.60587198
0.61619455
0.61117643
0.56271368
0.5608629
0.61678767
0.57983381
0.60092872
0.6278702
0.58086658
0.59754038
0.60534424
0.59614992
0.59321922
0.5770787
0.59291643
0.59755158
0.5941357
0.54629302
0.58924335
0.58516252
0.57935274
0.59945101
0.59124529
0.63184845
0.53672987
0.57161558
0.58269787
0.54654801
0.55707049
0.54065502
0.56326866
0.58056754
0.55829883
0.5446775
0.56217724
0.53733146
0.55795795
0.54402971
0.49347985
0.49979666
0.54363662
0.52341741
0.5390414
0.54606563
0.54822022
0.54171383
0.48191348
0.46942821
0.491485
0.48569843
0.48153251
0.51248449
0.48574322
0.50940299
0.52353048
0.55913711
0.52100819
0.52168429
0.50221646
0.44858065
0.41858906
0.47670427
0.58416021
0.57515728
0.54260427
0.55202973
0.50598627
0.51700854
0.52687091
0.50885791
0.52099746
0.56395513
0.52956039
0.64738685
0.69877738
0.6436013
0.63846982
0.57693803
0.65286374
0.50667942
0.62087518
0.63193983
0.65539682
0.6619935
0.68037862
0.65483791
0.62710893
0.50969744
0.56628346
0.56310159
0.63301218
0.67416078
0.64334917
0.67120814
0.61208332
0.63339341
0.59957069
0.601973
0.62733287
0.56338876
0.48630926
0.61437607
0.61455142
0.56346667
0.62436998
0.62391979
0.61080742
0.62048954
0.64380425
0.62809503
0.65299749
0.61426687
0.59536749
0.60931128
0.62028313
0.60857445
0.60532886
0.61332214
0.61626387
0.59161001
0.62115866
0.56213242
0.65390772
0.61286795
0.60410333
0.62009555
0.62306714
0.65209424
0.61254185
0.62895209
0.59762996
0.62539232
0.59286922
0.59547073
0.56506294
0.61118776
0.63839388
0.5536499
0.38465533
0.5791437
0.53569067
0.41560653
0.56927335
0.55620825
0.58445907
0.50001305
0.61274582
0.6201427
0.59665352
0.62892658
0.57779425
0.57182276
0.61188877
0.58696091
0.5985952
0.57879883
0.5729804
0.57051885
0.58195168
0.59456074
0.5564875
0.61372036
0.57201767
0.52944607
0.54525143
0.53706813
0.4795453
0.48237994
0.56526071
0.59742069
0.56834042
0.6024707
0.61061734
0.58275348
0.60553843
0.58663583
0.59520423
0.56138551
0.5517959
0.56136751
0.51287645
0.56814182
0.55706549
0.55647516
0.58629102
0.58557481
0.5329144
0.56939286
0.53993225
0.60517764
0.56846052
0.61142325
0.58964801
0.63963515
0.61135119
0.55021316
0.62700468
0.61095333
0.54700643
0.54842037
0.53177285
0.57309318
0.52199602
0.52234024
0.55429304
0.52914125
0.54225671
0.54304183
0.51725435
0.50296855
0.58370852
0.53099513
0.54389137
0.49869463
0.4973819
0.48545778
0.50393391
0.49164692
0.48527732
0.48088878
0.45579132
0.51418227
0.54327101
0.51885509
0.46717268
0.54494894
0.54161829
0.46534118
0.47927547
0.41644415
0.42263946
0.48792577
0.49528012
0.44167471
0.51893485
0.50005245
0.48663041
0.48164603
0.51687998
0.56373936
0.56800854
0.46245825
0.47511032
0.46671662
0.51684833
0.56635457
0.60279375
0.51438028
0.58660257
0.54535276
0.53329635
0.5339027
0.54982835
0.46930268
0.53094357
0.50367516
0.48886245
0.49185434
0.51518422
0.55355895
0.56092381
0.5308696
0.521891
0.49712795
0.4248586
0.43557844
0.4399825
0.44697079
0.49149913
0.51259327
0.544599
0.53264558
0.5087952
0.48291606
0.46880677
0.5015853
0.49735597
0.4064762
0.46654472
0.47984537
0.45278209
0.51377064
0.48080739
0.53960097
0.51186043
0.46120378
0.51399779
0.52034855
0.541668
0.56039196
0.48157966
0.49618793
0.51957643
0.47752252
0.4869929
0.48546243
0.52683729
0.51978689
0.48680472
0.49443638
