grad_other_male_p100
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.039589927
""
""
""
""
""
""
""
0.0084397364
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18818247
""
""
""
""
-0.04034527
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37174237
""
""
0.6073162
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2564247
""
""
0.57235914
""
""
0.22216336
""
""
0.05046095
""
0.37212768
""
""
0.24242626
""
""
""
0.32393381
""
0.13955984
""
""
0.093497694
""
""
0.40690866
""
""
0.36513737
0.13682911
""
0.096052766
0.33704048
""
0.36451572
0.19041674
0.20363195
0.12998003
""
0.23171747
0.36633569
0.3682017
-0.066967815
""
""
""
-0.045349114
0.54191881
0.56919301
""
""
""
-0.19286329
""
0.28804037
0.46057901
""
0.073924132
""
0.36000103
""
""
""
-0.0039293664
""
""
""
""
""
""
""
""
""
-0.031794749
""
""
""
""
0.095115349
""
""
""
""
""
""
""
""
-0.048467673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17541011
0.22257368
""
""
0.54020965
0.3322109
""
""
""
0.68793011
""
0.73198634
""
""
""
""
0.51134515
0.54324996
""
""
""
""
""
""
""
""
0.40578035
""
""
""
""
""
""
""
""
""
""
""
""
0.60629463
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.2678435
""
""
0.35080633
""
-0.039153527
""
0.44178686
""
0.72195077
0.81342524
""
""
""
""
""
0.36704743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1926596
""
""
""
""
""
""
""
""
""
""
0.23453785
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14036979
""
""
""
""
""
""
0.25654951
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36361068
0.23664577
0.14208749
0.080398597
0.58261788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47948793
""
""
""
""
""
0.47595859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17747118
""
""
""
0.57967079
""
""
""
""
""
""
""
""
""
""
""
""
