frac_years_xw_other_male
0.73745251
0.69719946
0.66072661
0.76410043
0.79336417
0.62125111
0.76116282
0.73329693
""
0.73915881
0.71711361
0.7218951
0.5774281
0.70537692
0.71173108
""
0.55703521
0.70292777
0.53296059
0.72131461
0.65301925
0.69335717
0.67071199
0.65561849
0.72093731
0.58519411
0.68676096
0.69701546
0.76135731
0.66390646
0.6827969
0.72158229
0.7825802
0.72601205
0.68669832
0.7312091
0.59973764
0.68078661
""
0.66441333
0.71598011
0.64340949
""
""
0.63066149
0.6572358
0.78087699
0.7559638
0.75990433
0.77009761
0.70421559
0.76566428
0.74434072
""
""
0.77236211
0.70169419
0.70544922
""
0.70351988
0.67837137
0.72077352
0.59561217
0.78008294
0.66569811
0.67205209
""
0.47130406
0.75469708
0.68453479
0.69849145
0.67663521
0.66255414
0.74687445
0.7182892
""
0.6857487
0.64350837
""
0.76074767
0.68988806
0.75302261
0.75960547
0.6917882
0.76479936
0.76375902
0.63961458
0.73145443
0.71903199
0.69151998
0.63738316
0.67612916
0.71782738
0.76672655
0.6000064
""
0.62804717
0.63508809
0.70702499
0.65781498
0.71004641
0.79971856
0.72247988
0.63988262
0.74935234
0.73832244
0.66989744
0.75340623
0.53672498
0.64846653
0.68010443
0.73748243
0.73527777
0.5583449
0.7434662
0.74703503
0.75106263
""
0.5801422
""
0.62923884
0.64251077
0.65774441
0.67188519
0.63782465
0.68665344
0.71358353
0.65912592
0.60587752
""
0.68150359
0.68551183
0.64146906
0.70554674
0.68906111
0.64904469
0.69739836
0.72805291
0.5579471
0.59890282
0.66600072
0.73240399
""
0.63869256
0.65046012
0.63001239
0.69514406
0.62876779
0.60466087
0.60349619
0.63669592
0.7676149
0.67588204
""
0.74962842
0.73011529
0.53128755
0.73162371
0.64512187
0.72075999
""
0.50710768
0.68444145
0.81731343
0.55740422
0.79279679
0.79901618
0.72701794
0.77549726
0.7976743
0.82270783
0.82471758
0.6970883
0.79686755
0.64303482
0.72162437
0.75185138
0.7948575
0.63864112
0.75559175
0.72466373
0.67551291
0.82379144
0.72777903
0.79830807
0.81394154
""
0.71118265
0.78468108
""
0.71050102
0.76053506
0.8155337
0.68446672
0.73090512
0.77198118
0.79570901
0.82595742
0.8097285
0.6422925
0.79589766
0.76813066
0.67715484
0.76211482
0.77314281
0.80890846
0.77236247
0.74225825
0.78125191
0.74702471
0.69184858
0.76988131
0.46719009
0.74892938
0.80998057
0.82850164
0.81645626
0.81612259
0.78557336
0.78463262
0.77744275
0.79054612
0.7667672
0.76464045
0.80811214
0.82904589
0.77962488
0.76830214
0.82280004
0.78441447
0.7721234
0.73059297
0.73368269
0.71927762
""
0.69465101
0.62292641
0.74271554
""
0.60985219
0.74762434
0.66715735
0.7523281
0.75712919
0.78004652
0.73412269
0.68752885
0.76859212
0.65646887
0.76826227
0.82878673
0.79213071
0.76127452
""
0.63359916
0.61796343
0.68119287
0.75239706
0.82167906
0.72308296
0.74625951
0.78452557
0.82918316
0.7940352
0.7382583
0.76894212
0.78999192
0.78493857
0.80932206
0.7885682
0.71466827
0.72310448
0.65436262
0.69446635
0.66109163
0.70284528
0.74424666
0.70152891
0.64535892
0.67714721
0.77402657
""
""
0.76452452
0.75408757
0.6769371
0.79577744
0.80919653
0.7668519
0.79609787
0.7594015
""
0.73804212
0.63828093
0.63543367
0.72265244
0.65907717
0.73985982
0.70953232
0.69333994
0.80412042
0.66153079
0.68966353
0.70365787
0.8021422
0.7150051
""
0.68840903
0.79322255
""
0.78297508
0.78285766
0.76303029
0.80675918
0.80052471
0.80119973
0.75174111
0.79050308
0.76889342
0.72590101
0.68777156
0.80471987
0.76459616
0.69021261
0.69584459
0.77008957
0.77313024
0.79157287
0.77526617
0.80829781
0.76950747
0.79266584
0.78893459
0.84452713
0.75603271
0.77810276
0.83353812
0.63950068
0.7065264
0.81954485
""
0.755463
0.75850892
0.75886226
0.74484253
0.62491864
0.65230459
0.64282525
0.55052108
0.59377915
0.75787336
0.69938391
0.72612607
""
0.79801947
0.67576158
""
0.75317496
0.71760046
0.6148122
0.69194013
""
0.77351528
""
""
0.68300194
0.73622453
""
""
""
""
""
0.61815846
""
""
""
""
""
""
0.61646789
""
""
""
""
""
""
""
""
""
""
""
""
0.70776314
0.64459383
""
0.71365929
0.78432548
""
""
""
""
0.71945506
0.69624203
""
""
0.67605561
0.69501579
""
0.7590943
""
0.62807143
0.62453246
""
""
""
""
""
""
""
""
""
""
0.67054981
""
0.82383364
0.69718772
0.71278983
0.69735283
0.67080444
0.71620715
0.75866109
0.75170994
0.78236091
""
""
""
0.69490767
0.4338316
""
""
""
0.76498342
0.74297589
""
""
0.67449331
0.56299961
0.73000711
""
0.76214445
0.79126376
""
0.81016302
0.75484586
0.70007628
0.80132031
0.60129452
""
""
""
""
0.63769746
0.75352931
""
""
0.79866254
0.61329305
""
""
""
""
""
""
""
""
""
0.6735822
""
0.64165241
""
0.70456094
0.7331779
0.79136169
""
""
0.66631639
0.80914801
0.74888456
0.71302408
""
""
""
""
""
0.79638147
0.71001416
""
0.6738776
0.76138294
0.73054594
0.75674385
0.74490333
0.70189852
0.72803164
0.73580045
0.64997649
0.77963006
0.73476368
0.63933021
""
""
0.73428625
0.51779443
0.70971936
0.54161316
0.73413754
0.6811378
0.5679847
0.70712948
0.6846137
0.6543529
0.70389873
0.75796103
0.65972215
0.74287874
0.64562255
0.73591673
0.64827484
""
0.66350204
""
0.6579833
""
0.68082833
0.76292264
0.62006372
""
0.74440604
0.65036619
""
""
""
0.79464823
0.7079789
""
""
0.66752243
""
""
""
0.69396985
""
""
0.76473904
0.5382458
0.75827193
0.54437578
0.58171219
""
0.76598644
""
""
""
""
""
0.61517739
0.66518015
0.73509413
0.70622563
0.69105989
0.7860086
0.72745192
0.68210715
0.60876435
0.67978561
""
""
""
0.69262767
""
0.69186157
""
""
0.72942501
""
""
0.70933276
""
""
""
0.64544845
""
0.7342732
0.60426384
0.71626693
0.74926007
0.76394087
0.69024092
0.66185445
0.66564775
0.6955511
0.69462508
0.61675656
""
0.67665291
0.69804424
0.72442526
0.78455824
0.68257201
0.64741474
0.66549361
0.66342497
""
0.69447905
""
""
""
0.40065598
""
0.50096047
0.67766273
0.65014273
0.57034183
0.41342261
""
""
0.68106371
0.78599685
0.68942171
0.74547982
""
0.68739218
""
0.69498658
0.71378094
""
""
""
0.75865972
""
""
0.56312096
0.66402191
0.79050702
""
0.57147932
0.68329602
0.64751691
0.69520581
""
0.7083711
""
0.79865468
0.74477321
0.75810766
0.70597339
0.61060399
""
""
0.68545985
0.72646046
""
0.75216264
""
0.72741985
0.70277852
""
0.64298362
0.61710715
0.50062549
0.56714457
0.71729922
0.68386406
0.70430601
0.65273005
0.76439977
""
0.60802352
0.63284737
""
0.59566987
""
0.74764389
0.74143898
0.77744919
0.79361492
""
""
0.64474666
0.62780356
""
0.72375399
0.74104148
""
""
0.73279423
0.71462226
0.75855803
0.65766889
0.68045217
0.77382076
0.76977617
0.77761018
0.73713541
0.79332644
0.82631755
0.68468761
0.60690147
""
0.71299565
0.79331762
0.82998955
0.66151565
""
0.66079837
0.79207736
0.67009401
0.78202534
0.7991187
0.73818582
0.61912
0.69874114
0.7908603
0.64778394
0.62418687
0.75747043
0.80641925
0.68206543
0.74564928
0.62115967
0.78724784
0.72478992
0.69655043
""
0.62449843
""
""
""
0.73669368
0.70233101
0.78938997
