kir_black_male_mean
""
0.33559424
0.33542249
""
0.48572746
0.34829319
0.30364481
""
0.4848012
0.47017863
0.46545258
0.4441416
0.41401365
""
0.48771715
""
0.52617389
0.43509406
""
0.5533579
""
0.41654468
0.46263334
0.38907114
""
""
""
""
0.37757438
""
""
0.40780935
""
0.28184512
""
""
""
""
""
0.43207765
0.29994795
""
""
0.39264238
0.39639604
0.41874796
0.42846251
0.403395
0.4707334
0.39613369
0.40049279
0.41215405
""
0.42781568
0.44637352
0.37780026
""
""
""
""
""
""
""
""
""
0.46088877
0.43633482
0.47119945
0.41666442
""
0.43138012
0.50232875
0.36843711
0.47406718
0.33644265
0.44708756
""
0.40484279
0.40612051
0.43624571
0.39979517
0.37186471
0.3985413
0.38372961
0.38967922
0.47109562
0.38999876
0.36194396
0.51630604
""
0.39849296
0.46566117
0.41398144
0.46987635
0.45756364
""
""
0.46789038
0.46785969
""
0.42210799
""
0.4629184
""
""
""
0.42373404
0.44665399
0.46722421
0.46395549
0.42447758
0.43390208
0.4200173
0.43676296
0.44494623
""
""
""
0.42641234
""
""
0.37254095
0.38607451
""
""
""
""
0.4953846
""
0.42109174
0.43575621
0.43404531
0.48900643
0.54126
0.56281489
""
0.44815171
0.4263069
0.53007507
0.46782511
0.47224545
0.62175745
0.49689949
0.45036411
""
""
""
""
0.44454193
""
""
""
""
0.40952235
0.40202031
0.47199214
""
""
""
0.31178278
0.26657847
0.33263859
0.39821211
0.504875
0.39961922
0.45025268
0.3873679
0.40433234
""
0.37318745
0.45659119
0.35853121
0.45321947
0.347238
0.34941915
""
""
""
0.45073432
0.41249874
0.47695172
0.46655971
0.30369911
0.44946441
0.40832365
""
0.44074959
""
""
0.41585881
""
0.37312362
0.42469841
""
""
""
""
0.43097132
""
""
0.32705158
0.43145531
""
0.44630888
0.39314479
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44508219
""
""
0.43686324
""
""
""
""
0.40074381
0.3743777
0.45243207
0.39208803
0.44314972
0.37174386
0.43330985
0.40615121
0.39503562
0.43897253
0.39792705
0.50215769
0.43472889
0.41584647
0.34528434
0.37900123
""
0.39009508
0.40007573
0.37321565
0.47055593
0.36793074
0.40085816
0.4544284
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41998336
0.3341952
""
0.49741808
0.40710944
0.35016567
""
0.58867031
0.41366261
0.45891821
""
0.41692621
0.5416472
0.32170728
0.42823735
0.42103586
0.37391576
0.53543037
0.43389252
""
0.59508169
0.43935814
0.38396281
0.4065029
0.42716181
0.37556946
""
""
""
""
0.31447223
0.33851153
0.36036241
""
0.40448245
0.36639333
0.42945856
0.50751531
0.33528596
0.49983045
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40559453
""
""
0.41465306
0.4682205
""
