hs_black_male_p10
0.58578652
0.53824133
0.56756389
0.44722798
""
0.53647685
0.54762882
0.56114042
0.59776282
""
0.35530552
0.58889812
0.56918138
0.56378067
""
0.66736645
0.53171188
0.53231108
0.46902066
0.57715076
0.53510416
""
0.65577441
0.63766748
""
0.56219476
0.68638885
0.62929988
0.67348987
""
""
0.4656187
0.62002105
0.51646739
0.60961717
""
0.59651679
""
0.60029435
0.66134304
0.52472168
0.70954216
0.64696902
0.59668601
0.54569954
0.79109263
""
""
0.57857704
0.58472818
0.52436632
0.63844717
0.53549397
0.40100119
0.5905115
0.49034074
0.66501796
0.59783685
0.65077841
0.68896842
0.64881366
0.41105339
0.43616331
0.41982421
0.65399802
0.7491951
""
""
""
0.71850079
""
""
""
""
0.52388579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4793922
""
""
""
""
""
0.67562091
""
""
0.70166606
0.57967281
""
""
0.97047532
0.48578614
0.82316196
""
""
""
0.60876423
""
""
0.69959122
0.69254017
""
""
""
0.60547447
0.83128554
0.71656889
""
0.55992007
0.51705718
0.40362474
0.55778295
0.72427362
0.75578868
""
""
0.81030571
""
""
0.70926052
0.70436496
0.70299447
""
""
""
0.64099145
""
0.77583528
""
0.77302283
0.62977248
0.61460626
""
0.61059457
""
""
0.6504066
0.65885448
0.88494486
""
0.79218709
""
0.65872103
""
0.69331372
""
""
""
""
""
0.67419612
""
0.69799399
0.67562258
""
""
0.90060174
""
""
""
0.56107539
""
0.5084731
""
""
""
0.64975351
""
""
0.98206431
""
""
0.69787031
""
""
0.75444013
""
""
0.36229378
""
0.71258664
0.69120842
""
""
0.68678236
0.72001857
0.60049373
""
""
0.5182417
""
""
0.80719966
""
""
0.713983
0.35802713
""
0.7358126
0.68033248
""
0.68606931
0.75602651
0.75706953
0.63818586
0.52541196
0.71834689
0.72620785
0.7862075
0.96687794
""
""
""
0.70625055
0.97503012
0.73604298
""
""
""
0.71495247
""
0.72221053
0.75612706
0.93035161
0.76793212
""
0.73465258
""
""
""
0.89949536
""
""
""
""
""
""
""
""
""
0.66845554
""
""
""
""
0.71513641
""
""
""
""
""
""
""
""
0.7267884
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68351513
0.74426395
0.52508742
0.86808658
0.59743041
0.69002724
0.86011147
""
0.57951194
0.53467351
0.68793529
0.62867475
0.54382282
""
0.61899489
0.52799362
0.55852455
0.6240834
""
0.527219
""
0.60912275
0.68772459
0.60929316
0.59221196
""
0.55371517
0.55505615
0.81711984
""
0.60134447
""
""
""
0.4867501
""
0.84664959
0.52856433
0.84089446
0.6130746
""
0.39392549
0.63000405
0.5088926
""
0.42076966
0.57727414
0.56096393
""
""
0.5296334
0.53039634
0.53240293
0.45708257
0.65964854
""
0.63770825
0.66587979
""
0.59924638
0.58116603
0.62972486
0.6386441
0.54637009
0.66135877
0.60969192
0.73919678
0.54111332
0.59728497
0.44073728
0.55666322
0.43777475
0.60048097
0.25196975
""
0.55817544
""
0.8002882
0.67665237
0.63389212
""
""
""
0.38967052
""
0.55928916
0.42839015
0.52734202
""
0.55592394
""
""
0.44457194
0.23780519
0.58817291
0.68191803
0.58035499
""
0.69659203
0.49995837
0.65440798
""
""
0.57964873
0.30203488
""
0.62202024
0.4997113
""
0.66692781
""
0.64916599
0.4281646
0.48650306
0.62516582
0.49947926
0.58428186
0.62667066
0.61517853
""
""
0.74168891
0.6320926
0.89301848
0.73056686
0.63006377
0.52380002
0.62891448
""
0.42787051
0.65259594
0.73827785
0.43711174
""
0.78977525
0.54485589
""
""
0.5705052
""
""
0.62400711
""
0.48672944
0.48714018
0.71778977
""
0.55574167
0.50617874
""
0.52826053
0.34935346
""
0.69362187
0.68573797
0.45384508
0.63625097
0.76027161
""
0.58540535
""
0.48572886
0.67133343
0.81686878
""
0.58740973
0.70501333
0.70968664
0.39121401
""
0.45688975
""
0.67855638
0.98194909
0.71806598
""
0.75830519
0.54630381
""
0.57257748
0.46258533
""
0.5012213
""
0.63664848
0.51392317
0.85261697
0.7104789
0.68322325
0.57408863
""
""
""
0.52882791
""
0.66495925
""
""
0.50268006
0.54907173
0.59966213
""
0.58939964
0.56345856
0.40557405
0.90024835
0.52412939
0.52950042
0.54703373
0.13458756
0.4148584
0.63576174
0.62931406
0.70569283
0.57030207
0.614806
0.42656177
""
""
0.59598649
0.60406458
0.83307225
""
0.6076929
0.64067757
0.48745862
0.47829825
0.37209085
0.54802662
0.66626531
""
""
""
0.75978732
""
0.61947703
0.85269141
0.49564463
""
0.8098563
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78212595
""
""
""
""
""
""
""
0.59390742
""
""
""
""
""
0.63489985
""
""
0.95760745
""
""
0.69965148
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68710363
""
0.89648896
""
""
""
0.57656747
0.61868632
""
""
0.64179105
""
""
""
""
""
""
-0.0074953949
0.53026325
0.58810186
""
0.72227246
""
""
""
""
""
""
""
""
""
""
""
0.61628896
""
""
""
""
0.57208091
""
""
""
0.62734169
0.57146448
""
0.42939696
""
""
""
""
0.71987265
""
""
0.54283923
""
""
""
""
""
""
0.66107404
""
0.58800089
""
""
0.66423225
""
""
""
""
""
""
""
0.72148854
""
""
""
""
""
""
""
0.6076085
""
0.71394217
""
0.94638836
""
""
""
""
0.95367217
""
0.62776816
""
""
""
""
0.50856692
""
""
""
""
""
""
""
""
""
""
0.66776961
0.58602059
""
0.51612711
0.62537211
""
""
""
0.91081333
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58917564
""
""
""
""
""
""
""
0.80699402
""
""
0.71494389
""
0.50273293
""
""
""
""
0.74008411
""
""
""
""
""
""
""
""
""
0.71349549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70323128
""
""
""
""
0.79999077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68802214
""
""
""
""
0.6930384
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54585487
""
""
""
""
""
""
""
0.74201941
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66986406
""
""
""
""
""
0.71372557
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73291755
""
""
""
""
""
0.63647026
""
0.63487965
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6988529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68697006
0.70515072
""
""
""
""
0.83992434
""
""
""
0.64580828
""
""
0.58726233
""
""
""
""
""
""
""
""
""
0.68980408
""
""
""
0.66202247
""
""
0.62996674
""
0.62970811
""
""
0.60732567
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71953785
""
""
""
""
""
""
""
""
0.93382281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.94267482
0.48973531
""
""
""
""
""
""
""
0.70868307
""
""
""
""
""
""
0.53591233
0.7131443
0.57960409
0.32919616
0.27678412
0.52640706
0.61002368
0.56959343
0.57673353
0.56497258
""
""
0.48059258
0.66378176
0.3717846
0.51229984
0.55073076
0.74968886
0.60911196
0.49624586
0.56335467
""
0.51844823
0.47524244
0.59150887
0.61452681
0.61378139
0.49898979
0.55196398
""
0.46378323
0.61326027
0.41859332
0.57429361
0.60840994
0.6309166
0.63589108
0.53691173
0.62745309
0.54046935
0.65002722
0.37610406
0.3058576
0.28300458
0.65320975
0.64142227
0.52376509
0.45221943
0.57486194
0.43018532
0.61492872
0.477676
0.57767475
""
0.48996264
0.54382151
0.56772637
0.68316054
0.6144011
0.61948144
0.36857104
""
""
0.62157363
""
""
0.54020113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72564256
0.69867831
0.72469944
0.64757478
0.44076926
0.76233435
0.68022817
0.67156619
0.55722481
""
0.67001587
0.71709734
0.87285978
0.76672006
0.71758401
0.63982636
0.60209233
0.66423672
0.57483482
0.73580933
0.6561498
0.77883148
0.60225785
0.5621931
0.66398799
0.4587093
""
0.68794119
""
0.78737545
""
0.73506033
""
0.82678312
0.79550833
0.70729268
0.73779565
""
""
""
""
""
""
""
""
""
""
0.60440731
""
0.65310633
0.79596829
""
""
""
""
""
""
""
""
0.59971207
""
0.69775599
""
""
""
""
""
""
""
0.69343555
""
""
""
""
0.65681094
0.59723407
""
0.60158968
""
""
""
""
""
""
""
""
0.70151043
""
""
""
""
""
""
""
0.78949052
""
""
0.54752582
""
0.71948135
""
""
""
""
""
""
""
""
""
0.53554392
0.97406477
""
""
""
""
""
0.51724589
0.79147065
0.64101952
""
""
0.71825194
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7125662
""
""
""
""
""
""
""
0.67854661
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87125927
""
""
""
""
""
""
0.71484071
""
""
""
""
""
""
0.89921075
""
""
""
""
""
""
""
""
""
""
""
""
0.86538678
""
""
""
""
""
0.60242301
0.65645963
0.7929098
0.61960429
0.51488876
0.67517954
0.4051291
0.7345804
0.54686677
0.43729678
0.80345368
0.72744995
0.46638426
0.6088962
0.58959353
0.53682792
0.64101452
0.62388664
0.59379399
""
""
0.45350415
0.69063514
0.62385535
0.55957162
0.63911974
0.4028244
""
""
0.6373257
0.54362702
0.77177459
0.657848
0.62443411
0.53113669
0.71016467
0.51862329
0.59770447
0.65247321
0.76868302
0.62904012
0.56671256
0.70563447
0.6106571
0.54376316
0.6277917
0.58776236
0.42839971
0.30139187
0.66709304
0.55986607
0.64428473
0.60661924
0.54721403
0.59656096
0.57807654
0.57884115
0.53312433
0.16801555
0.54645365
0.59733671
0.60718834
0.3166737
0.66494155
0.54129249
""
0.5977459
0.71234119
0.59507018
0.68915164
""
0.51161933
0.59227759
0.57438958
0.60274327
0.54910356
0.44615692
0.71022606
0.56702745
0.61916864
0.54870665
0.56387329
