par_rank_other_male_mean
0.58770621
0.47800201
""
""
0.41077262
""
""
0.44533965
""
""
""
""
""
""
""
0.54550737
0.45699012
""
""
""
""
0.4863722
0.51140749
0.44437048
0.40585154
0.48115468
0.30011174
0.46034932
""
""
""
""
""
""
0.50125581
0.44604617
0.51908064
""
0.42167994
0.55183077
0.49778485
0.54370344
""
""
0.55287468
""
""
0.52622414
0.41983449
""
0.48831359
0.55841738
""
""
""
""
0.41934273
0.46453035
0.59808546
""
0.39331147
""
0.49179173
0.37123689
""
""
""
""
""
0.53803945
0.44584838
""
""
""
0.54839152
""
""
0.57857877
0.42682084
0.56347042
0.51789939
""
""
0.51261115
0.56756645
""
""
""
0.45292369
0.56574601
""
""
""
""
""
""
0.47000194
0.5343883
0.5153082
0.54139245
""
""
""
0.52815121
0.41500497
0.4286496
0.52904427
0.49685079
""
0.47173616
0.5151338
""
""
0.46174529
0.45226216
0.40291205
""
""
""
""
""
""
""
""
""
""
0.39275828
0.40392616
0.33818552
""
""
""
""
0.45769167
""
""
0.39618158
""
""
0.25340527
0.35036924
""
0.40694264
""
""
0.57676578
""
""
""
""
""
""
""
0.53712231
""
""
0.42634374
0.27948421
""
""
""
""
""
""
""
""
""
0.35317647
0.38163111
""
0.51058602
""
""
0.47702807
""
""
0.43525338
""
""
""
0.30981755
""
0.33738345
0.50970447
""
""
0.60219955
""
0.57315707
0.43715054
0.52485639
0.46418062
0.6483711
0.38602668
0.62286639
0.47812688
0.42343831
0.4587833
0.56496763
0.48501787
0.51091361
0.50364137
0.47715372
0.53995371
0.52582735
0.48315707
0.64883959
0.4497216
0.49981019
0.48888442
""
""
0.56130171
0.61474627
0.52945107
0.60119528
0.63903564
""
0.53319651
0.51579928
0.60064495
0.52750957
0.54028332
0.54494119
0.53592408
0.55737644
0.6238398
0.5474515
0.6802991
0.60982597
0.47438079
""
0.40924448
0.59712684
0.57764888
0.47907218
0.46108383
0.41620752
""
0.48454905
0.46729946
0.63216037
0.57172018
0.44439983
0.51231039
""
0.59954405
""
""
""
0.66397899
0.64965087
""
""
""
""
""
""
""
0.38765723
0.48665166
""
0.77079755
""
""
0.52226889
0.38029003
0.50820982
""
""
""
""
""
""
0.62051362
""
""
""
0.55725873
0.61629838
""
""
""
0.48037452
""
""
0.43451849
0.44155666
0.46937537
""
""
0.45912835
""
""
""
0.47217757
""
""
""
""
""
""
""
""
0.54557371
""
0.54416054
""
0.61242986
0.58086926
0.64737779
0.71398038
0.58298779
0.54712927
0.70506817
0.56025785
0.5429799
0.59430146
0.41576883
0.51738566
0.4778024
""
0.44610286
""
0.51346594
0.4390074
""
0.4325611
0.44773972
0.55041987
0.43138748
0.52381676
""
""
0.48382199
0.45097816
0.4701134
""
0.3431659
""
""
""
""
""
""
0.39618051
0.40361917
0.48974812
""
0.39056411
0.37033665
""
""
0.44851717
0.45005944
0.51439101
0.34667534
""
""
0.44070867
0.388928
0.51819456
0.39084134
0.45439512
0.48520726
0.5060553
0.34193262
0.43118528
0.44282976
0.46032849
0.45782873
0.44102573
0.43042779
0.3219848
0.57232261
0.45330709
