kir_native_hisp_pooled_mean
0.44602263
0.46905324
""
""
""
""
""
0.56755143
""
""
""
""
""
""
""
0.51913935
""
""
""
""
""
""
0.50402695
""
""
""
""
""
""
""
""
""
""
""
0.42897457
""
0.46391216
""
0.31672683
""
0.46397328
""
""
""
0.46822065
""
""
0.38731384
0.55509305
""
0.47082821
0.45234543
""
""
""
""
0.45520598
0.29156676
0.49636334
""
""
""
0.44345516
""
""
""
""
""
""
0.52776927
""
""
""
""
0.5563277
""
""
0.5032804
0.58351481
""
""
""
""
0.51109552
""
""
""
""
""
""
""
""
""
""
""
""
0.40625101
0.44846499
0.51190293
0.44999686
0.47457537
0.51711994
0.50665069
0.4825643
0.48515505
0.46065497
0.47483137
0.46928522
0.50020689
0.46012932
0.47919542
""
""
""
0.45726863
""
""
""
""
""
""
""
""
""
""
""
0.32796401
0.46252972
""
""
""
""
""
0.43104139
""
""
0.37747529
""
""
""
""
""
""
""
""
0.41195834
""
""
""
""
""
""
""
0.35410354
""
""
0.43113858
0.50072575
""
""
""
""
""
""
""
""
""
0.56216627
0.51289928
""
0.48451808
""
""
0.45841116
""
""
0.4400264
""
""
""
""
""
0.38703781
0.50568342
""
""
0.54832882
""
0.53205186
0.44970229
0.46638569
0.44582701
0.53323907
0.41599235
0.50172126
0.44383973
0.55799294
0.43491155
0.49161479
0.45672438
0.49590257
0.4473404
0.46621621
0.50057739
0.50370622
0.46592209
0.59558499
0.46579564
0.49643186
0.44752026
""
""
0.49601275
0.51801318
0.4497509
0.51909983
0.51767784
0.597408
0.48404825
0.49022612
0.4885245
0.48598054
0.50630915
0.56875253
0.47506267
0.50865823
0.58738142
0.48069024
0.53207064
0.52037686
0.46688855
""
0.45000502
0.55170023
0.5346843
0.45908496
0.46005687
0.44320163
""
0.46245334
0.48231623
0.51984125
0.49192473
0.43181688
0.49865705
0.50199848
0.54464763
0.56239605
""
0.38536346
0.51671171
0.55985087
0.50403112
""
""
0.46811876
0.44112179
0.46963573
""
0.47428006
0.46726549
""
0.56578094
0.47281376
0.53882086
0.46823859
0.5002256
0.45217344
""
""
""
""
0.43439886
""
0.52784204
""
""
0.54639345
0.47704005
0.4749209
0.47870737
""
0.44021586
0.45241031
""
0.43218195
0.46694496
0.44670427
0.50365335
0.47229913
""
0.59034657
""
""
0.40536243
0.45025066
""
0.44252446
""
0.47845721
""
""
""
""
0.58635873
""
0.47403634
0.65795511
0.52273363
0.50318331
0.50474322
0.5556311
0.48896497
0.49812448
0.52202028
0.46710649
0.51925349
0.52015191
0.45886916
0.51994818
0.51354539
""
0.4773173
""
0.45595104
0.5220049
""
0.42969236
0.42709073
0.43014291
0.45981961
0.43786615
""
""
0.46754941
0.4376657
0.47215897
""
0.30657181
""
""
""
""
0.45324591
0.42591628
0.4634676
0.37823603
0.49453422
""
0.4982079
0.45281819
""
""
0.45913461
0.46680233
0.46046087
0.42955473
""
""
0.52287573
0.50601304
0.50669628
0.52114761
0.53525722
0.43150547
0.47492021
0.36376813
0.45927185
0.47819915
0.48308152
0.45105746
0.50123131
0.49034747
0.32528999
0.47176686
0.43836892
0.48247182
0.47569165
0.50324035
""
""
""
""
0.44160765
""
0.40935943
""
""
""
""
""
""
""
""
0.50305825
""
""
0.52087122
""
""
""
""
""
""
""
""
0.35920241
""
0.47320628
""
""
0.48014519
0.53059244
""
0.48105121
0.4948979
""
0.4829416
""
0.51869142
""
""
0.49518326
""
0.4814494
""
""
""
""
""
0.48174098
""
""
0.37384474
0.48400903
""
""
""
""
""
""
""
0.53881788
""
0.48918352
""
0.55791438
""
""
0.43388921
""
""
""
0.52321887
""
0.42935556
""
""
""
""
""
0.44128135
0.46381724
""
0.28543177
""
""
""
""
""
""
""
""
""
""
0.42371291
""
""
0.43233696
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42847824
""
0.41321132
""
0.55698961
""
""
""
""
0.38029251
""
""
""
""
""
0.3920171
0.40680686
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41366124
""
""
""
""
""
""
""
0.41895241
""
""
""
""
0.46118593
0.48826325
0.48659369
0.47930226
0.4738557
""
0.50496882
""
""
0.43072951
""
""
""
0.48020989
""
""
""
0.45073697
""
0.45397601
""
""
""
0.56644553
""
""
""
0.43874833
""
0.48788178
0.43280396
0.43636525
0.43959895
""
""
""
0.37692782
0.47715798
0.45067695
""
0.53083718
0.44338372
0.390948
""
""
0.43901703
""
0.33574072
""
""
""
0.4071869
""
0.558963
""
""
""
0.48490292
""
""
""
""
0.42841741
0.51982111
""
""
0.4854545
""
""
0.56622815
""
""
""
""
""
""
""
""
""
0.4594495
""
""
""
""
0.47068113
0.42507613
0.34471545
""
""
""
""
""
0.50560844
0.48873046
0.53205001
0.41570735
0.52389884
0.52831554
""
0.57658565
0.4493548
0.48695594
""
0.50713205
0.4975141
0.49351114
""
0.55662781
0.42924467
""
""
""
""
""
""
""
""
""
0.49491063
0.4788048
""
""
""
""
""
""
""
""
0.47240475
0.4499734
""
0.52353579
""
""
""
""
0.34967777
0.52130985
""
0.37988132
""
""
""
""
""
0.49627668
0.5193696
0.40149435
0.48828313
0.56732184
0.46666658
0.44176829
0.63560265
""
""
0.62183911
""
""
0.49000782
0.28198659
""
0.50975865
""
""
""
""
0.43882313
0.51094377
""
0.49212849
""
0.54435074
""
""
""
""
0.45114645
""
0.54112715
0.53328037
""
0.41231838
""
0.50099146
0.43055475
""
0.48015907
""
""
""
0.56282175
""
0.46959805
""
0.53116506
0.43692818
0.55571657
0.43114132
0.4613322
0.41411707
""
""
0.47662929
""
0.5021224
""
0.56847191
""
""
""
""
""
""
0.54841191
""
""
""
""
""
""
0.48163766
""
""
""
""
""
""
""
0.49065453
""
""
0.41581357
""
0.53344464
""
""
""
""
0.50682807
""
""
""
""
""
""
""
""
""
0.45097125
""
""
""
""
""
""
""
""
""
0.50692159
""
""
""
""
""
0.47104505
""
""
""
""
""
0.46809644
""
0.48974529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57997018
""
""
""
0.55795968
0.46486884
0.51865077
""
""
""
""
""
0.40835503
""
""
""
""
""
0.50297457
""
""
""
""
""
""
0.46401513
0.46385065
""
""
""
0.50684977
""
""
""
""
""
""
""
0.3846584
0.58399057
0.43381536
""
0.41764963
""
""
0.49263215
""
""
""
""
""
""
0.37972391
""
""
0.4835887
""
""
""
""
""
""
""
""
""
0.44813314
0.46754679
""
""
""
0.50044441
""
""
""
""
0.47325239
0.46828014
0.47182515
0.49050131
""
""
0.50125247
""
""
""
""
""
0.51944751
""
""
""
""
""
0.57289755
0.50838065
""
""
""
""
0.45030904
""
""
""
0.49994907
0.53396803
0.49377871
""
""
""
""
0.4733727
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4715192
""
0.41909003
0.48552704
""
""
""
0.52972978
""
0.48905551
0.46071225
0.50698048
""
""
""
""
""
0.42873576
0.4937571
""
""
""
""
""
""
""
""
0.47999683
""
""
""
""
""
""
""
0.48003206
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43970609
""
""
""
""
""
