somecoll_pooled_male_p75_se
0.012352018
0.023900894
0.055490285
0.010479662
0.013242549
0.041861102
0.009121716
0.035138145
0.048414506
0.017553447
0.015803207
0.0075318124
0.04664861
0.028853947
0.014981713
0.053189579
0.062260676
0.016413504
0.055644397
0.049563445
0.014940133
0.013034723
0.01570816
0.022938909
0.0074669165
0.058200117
0.023946572
0.014210568
0.0079163816
0.033837266
0.031468406
0.018313916
0.0085738618
0.010606916
0.035579514
0.015777621
0.032864008
0.029647369
0.063187182
0.077325813
0.0134244
0.043965552
0.050205082
0.07254263
0.045495711
0.038638394
0.0086467937
0.020881657
0.010516852
0.029553693
0.015311594
0.014581392
0.023457445
0.086290985
0.05207989
0.015109205
0.034599993
0.07508985
0.072078116
0.024639687
0.032422688
0.011170165
0.058770087
0.040392388
0.033903595
0.032595143
0.098119214
0.043897275
0.041064255
0.038777746
0.048497733
0.037378173
0.037226021
0.022434091
0.047841728
0.0493466
0.023310514
0.028119875
0.049443133
0.009743901
0.048447218
0.021863965
0.03621038
0.022257334
0.0079683382
0.025171455
0.024150372
0.019742928
0.011145276
0.018276455
0.019478654
0.035504308
0.03459923
0.012980292
0.054211158
0.081709832
0.024578435
0.017252643
0.0066729425
0.014408948
0.012424504
0.0065865144
0.0085491287
0.013460268
0.011259945
0.0076583051
0.015381452
0.0090395464
0.046125289
0.019682661
0.019903556
0.023759186
0.010453889
0.050300807
0.012235221
0.0097016254
0.012448171
0.081997544
0.10198825
0.068206586
0.023176512
0.038722865
0.038767975
0.030596681
0.032965723
0.015832806
0.014284692
0.039932668
0.049385484
0.048125789
0.0047225324
0.03525215
0.021477407
0.040592942
0.02199709
0.028427843
0.014409979
0.019486211
0.053300936
0.025615303
0.0157726
0.023583338
0.09293168
0.047617272
0.027203478
0.048630163
0.015646668
0.02919462
0.036325965
0.037583195
0.026627026
0.009018735
0.022480685
0.051129609
0.010822414
0.012676026
0.047277074
0.015006668
0.039757844
0.025407225
0.066318952
0.044580344
0.015827142
0.0055843391
0.058070518
0.0035113741
0.01655527
0.018970272
0.029974744
0.011581889
0.0032001629
0.0089132693
0.016991522
0.0082562864
0.021194024
0.02730999
0.0093858251
0.0060530561
0.016699981
0.021473976
0.022343915
0.021244001
0.006316877
0.026267167
0.023192737
0.0051120957
0.052603263
0.020188419
0.01137858
0.068417326
0.031002311
0.019735329
0.0075250454
0.034714043
0.032811809
0.018027347
0.013582185
0.011103698
0.0071320813
0.021907367
0.0085132644
0.013212133
0.019913927
0.015939621
0.013664609
0.0087303044
0.0061589712
0.01907658
0.014674622
0.011767545
0.015777947
0.010465537
0.031052526
0.03303035
0.0083448393
0.0090595242
0.010313582
0.0044588214
0.018673697
0.017698554
0.02130167
0.018391345
0.020551674
0.024398891
0.0058776075
0.01253075
0.012836785
0.01065356
0.0043564658
0.0089515448
0.0085247122
0.014052221
0.046966031
0.016589237
0.052743144
0.026435606
0.046612732
0.014542988
0.09985704
0.029646957
0.01717227
0.024352873
0.021578617
0.014148775
0.024037663
0.026972614
0.02004266
0.0064467387
0.019928787
0.012183618
0.0044625672
0.011607012
0.015768705
0.029468676
0.01608851
0.018799018
0.022600442
0.0070247524
0.016790902
0.0088128438
0.013692315
0.0086418437
0.0075151874
0.0076266793
0.0082742469
0.0031295931
0.0068850778
0.0032150152
0.0032517153
0.01109014
0.016035769
0.022641279
0.054239862
0.014941205
0.048464552
0.0272673
0.010085002
0.012878033
0.026734363
0.01492113
0.0063987984
0.08474762
0.11341837
0.0035593498
0.0067708339
0.020662101
0.0093594966
0.0042694714
0.019115822
0.025360402
0.031288702
0.040739961
0.026386661
0.018046506
0.025875358
0.018859105
0.021762198
0.012501959
0.016530931
0.009770412
0.0037329516
0.030807815
0.015996009
0.010861831
0.021227276
0.019633951
0.023407632
0.016502369
0.011759331
0.035290778
0.01339079
0.011470715
0.017872265
0.012858378
0.0087272525
0.010120098
0.02317174
0.0083487472
0.010075382
0.012079152
0.015437664
0.0075153424
0.013521618
0.023463123
0.020364922
0.012780976
0.010375671
0.015261469
0.018575639
0.0097125554
0.021019129
0.0080493884
0.0089424374
0.0052479454
0.018168349
0.0026721826
0.0083359312
0.02908409
0.023468291
0.0047072112
0.0403485
0.023602953
0.011711315
0.010010391
0.019078307
0.043467134
0.039471034
0.040546458
0.051490817
0.041071951
0.020203056
0.024127044
0.021434797
0.049246047
0.015821287
0.01665272
0.038751923
0.018167647
0.040331274
0.036053844
0.023552645
0.039689124
0.010064637
0.10101224
0.053330898
0.033837352
0.035586532
0.052616678
0.063159116
0.09262155
0.040945414
0.048625056
0.015606536
0.28097075
0.13188533
0.20154509
0.048462987
0.070216194
0.075800203
0.023630301
0.060689788
0.22265494
""
0.11608041
0.076714143
""
0.089940898
0.13203426
0.091755301
