hours_wk_pooled_male_p75_se
1.8001921
1.2251667
2.5800343
3.3349624
1.8793561
7.992382
3.4531457
1.2668601
3.013505
3.8813419
2.7607803
4.3305526
2.9714208
4.054719
3.4781513
1.6935835
2.0957849
7.063158
""
2.0572793
4.8075066
1.5920136
1.8650548
2.5804095
1.8399583
1.6348276
2.5675452
1.4345334
3.3634906
2.6609221
2.9533312
6.8565063
4.9186549
2.5716689
1.0873643
1.9467616
0.59806359
4.9930716
1.5279261
2.5681651
1.4425629
1.5700969
5.9908228
6.5140848
0.79912323
3.095031
3.5580902
1.3409218
0.78420007
3.5213373
0.96560264
1.1824368
7.6225095
3.4704261
2.7118423
3.4161649
2.4420795
1.8107084
0.87618566
10.425819
1.8086414
2.2688704
1.157169
2.2111413
4.240098
7.725069
3.111372
""
""
0.61243069
4.7375627
""
""
5.631907
1.0529728
""
""
1.6607518
1.4021847
2.8215144
3.3264554
6.3121657
""
1.4005437
3.7564099
3.1773918
4.8528881
""
6.025425
3.2692544
""
""
""
""
""
5.7571349
2.9767718
1.313558
1.202648
2.2861145
2.1853933
2.9592385
5.6297183
0.25670362
1.4069002
1.9110793
0.54430175
1.5827054
2.7221529
1.1809992
1.3413517
3.7904007
2.9863384
2.2363424
1.0027596
1.8622465
4.0876336
""
3.1826739
4.8684587
2.9886589
3.7373888
2.8271923
4.1309648
3.3548713
3.3274393
1.7227933
2.0493801
2.6132393
3.882766
4.7312727
4.0314107
3.2485864
1.3026887
3.5206456
4.4221668
1.9162873
2.5136933
2.2680252
4.0633879
2.8086874
3.7159936
2.2836926
6.167048
3.6598761
1.6807381
3.0522602
7.3715057
3.132107
6.560452
4.7019157
4.7201381
2.660377
1.6731316
4.1114535
6.2983131
2.3691487
1.9826713
5.3076243
4.8649182
6.0271139
6.432056
2.8064122
5.9485168
4.2372174
5.0651183
2.937351
4.1166773
1.7398444
6.477818
0.77338427
4.0575652
4.8071852
1.2390802
5.4290996
7.3865347
1.2776096
4.255548
5.3179555
7.2900848
2.0408006
3.4457803
1.1948036
1.8040981
7.3906054
3.9525647
0.38864046
""
2.3944666
1.075181
2.4821708
3.8528287
0.42481396
3.0461576
0.90039277
0.66606319
3.0515826
1.4149079
1.8443381
2.8823407
0.61955637
1.4486504
