has_dad_pooled_male_p25_se
0.014897931
0.010024673
0.01831842
0.023257311
0.014449948
0.026312629
0.017578006
0.0093275737
0.014997528
0.020539012
0.016861582
0.027324634
0.018836029
0.029334113
0.026004873
0.015739413
0.014873247
0.024026483
0.030462177
0.016122917
0.026849449
0.011298489
0.013526198
0.012440677
0.012755242
0.013207206
0.015292817
0.010067062
0.022401743
0.018390564
0.018919801
0.024484996
0.021985438
0.022488307
0.010552278
0.01487215
0.0041940291
0.027063664
0.012728093
0.017188193
0.012081868
0.014359512
0.021326328
0.018014146
0.0079376167
0.020621594
0.017342316
0.011096529
0.0049258904
0.025145795
0.0061557125
0.011143811
0.024115119
0.020987568
0.017204471
0.020647403
0.011875235
0.013940223
0.013005555
0.023806317
0.010686873
0.015169947
0.0085069537
0.013507131
0.028242383
0.025169637
0.017825702
0.091813996
0.092278242
0.0081080217
0.016573749
0.17400073
0.16415103
0.043258771
0.013536584
0.091878697
0.067528851
0.027382331
0.019631661
0.041218966
0.029382277
0.021890812
0.084071666
0.016705625
0.039237339
0.073371977
0.040035523
0.10993914
0.045625824
0.04393116
""
0.035319123
0.046954315
0.072195686
""
0.044078946
0.017216178
0.0091575477
0.011257662
0.01703877
0.01920139
0.030649513
0.026300773
0.0023143436
0.0078380276
0.012171826
0.0040568518
0.0083138971
0.011886799
0.0090211639
0.0071595781
0.021030854
0.02400706
0.016877301
0.0081831245
0.016459957
0.027668033
0.044813827
0.017780205
0.021491406
0.02095069
0.018240217
0.017917788
0.032926846
0.022152584
0.021950131
0.01250075
0.012252589
0.01151549
0.019927954
0.033882793
0.020775378
0.022354802
0.012759085
0.021506773
0.015016166
0.010829622
0.028708471
0.014396584
0.018334558
0.017062049
0.023883909
0.015523971
0.026311042
0.024798417
0.0098096849
0.017013082
0.036471236
0.019709291
0.026006553
0.026912415
0.030513132
0.017692454
0.013598756
0.014131626
0.021274425
0.014747245
0.011616867
0.026386505
0.029311784
0.02840057
0.015927965
0.017164966
0.029697066
0.016662495
0.026185075
0.01802098
0.015836459
0.013788503
0.034916308
0.0052780299
0.019223895
0.016602714
0.011984969
0.022276441
0.01857811
0.00921119
0.022503508
0.019103663
0.015189958
0.015085442
0.017954545
0.0087079499
0.011877516
0.031135855
0.020589314
0.0036697558
0.091310762
0.023334233
0.0078430055
0.024532858
0.024615332
0.0048572393
0.020887673
0.012060304
0.0032661536
0.017666038
0.011097291
0.0047590514
0.030171547
0.0037582996
0.0080598732
0.016949477
0.026114652
0.0011246628
0.007345411
0.012242608
0.024409868
0.012386975
0.0058887224
0.032495223
0.047063101
0.0048538339
0.011665774
0.013377336
0.0024385294
0.0094385296
0.036910404
0.0026846759
0.0034155401
0.013993117
0.0025324202
0.0022386143
0.0047587533
0.004416612
0.0083304429
0.0057584196
0.0060085552
0.0036958016
0.0072880099
0.0084396554
0.08909747
0.015365438
0.0062038661
0.0068356218
0.0046936162
0.0091945799
0.012005582
0.03637667
0.0044366238
0.017113339
0.0042469888
0.009391143
0.010671586
0.0056848042
0.024239948
0.0060124076
0.037566885
0.036609739
0.03194198
0.0099493675
0.021465668
0.02986744
0.094757132
0.063815184
0.022575913
0.054348174
0.0457143
0.041066919
0.017073806
0.0043863179
0.10268799
0.015390061
0.038910549
0.031293578
0.0052605215
0.015506415
0.018471865
0.080152363
0.088889018
0.036000993
""
0.033346798
0.10007235
0.0066040223
0.0451653
0.033677831
0.041217495
0.018913414
0.0092785601
0.024339154
0.039713811
0.021296799
0.0098707248
""
0.033968974
0.02125602
0.01639724
0.015961256
0.018977333
0.063580543
0.033201508
0.037354924
0.058908582
0.022180488
0.0088345725
0.046770662
0.023445183
0.059302799
0.032709233
""
0.10534532
0.048337612
0.087666482
0.025633276
0.025045432
0.0081949132
0.023927411
0.0059198528
0.0056180651
0.013009138
0.015228777
0.0057766507
0.0096379109
0.017046146
0.013497753
0.0094439695
0.006421315
0.0092306593
0.0041932147
0.0082615111
0.02251631
0.007807638
0.020084942
0.0053972607
0.0027389273
0.026202591
0.009315717
0.0098789381
0.0089024445
0.0079625091
0.013398036
0.018582381
0.0275265
0.0036859249
0.0058641895
0.014433668
0.032385737
0.012467298
0.026637884
0.034898058
0.030583063
0.028806096
0.019553628
0.013806995
0.0086938646
0.010610423
0.0033849839
0.020437585
0.010533355
0.014753349
0.024706721
0.028460972
0.0075122882
0.0053002127
0.0078814887
0.015858682
0.03789686
0.022561086
0.0068270462
0.0064727035
0.011459272
0.0019961447
0.012713221
0.015456875
0.0079074912
0.012987315
0.0032022262
0.0064084823
0.0035491379
0.0056236079
0.0039391536
0.0046889768
0.012652048
0.011713087
0.00675083
0.0091293966
0.006881428
0.0058125705
0.016245423
0.015921377
0.023967264
0.029028282
0.0050283042
0.02154734
0.014873557
0.019322468
0.023904486
0.038730543
0.029415522
0.05737891
0.015943328
0.025121197
0.015655857
0.012295773
0.020336315
0.022868579
0.0079524871
0.033630218
0.0265013
0.020459583
0.025953371
0.01532537
0.017993886
0.021109413
0.063378796
0.017398445
0.031026818
0.011526457
0.015295491
0.031809106
0.0065802885
0.017755294
0.020174088
0.011440521
0.011672094
0.054292649
0.0053827139
0.037631016
0.0060919393
0.015981164
0.014853392
0.013596991
0.02345079
0.012017583
0.029385172
0.018381078
0.025904808
0.027198236
0.018584518
0.0036921494
0.023086265
0.028617376
0.0085789412
0.011439357
0.026957044
0.051054318
0.02072048
0.021652712
0.020227879
0.033382885
0.023622094
0.016818065
0.01346471
0.015153745
0.020865528
0.0040206593
0.02053743
0.043897256
0.012260955
0.01562459
0.021154404
0.023032663
0.0054633729
0.018879151
0.0091626309
0.029885298
0.019934623
0.024799038
0.022001216
0.027461028
0.011013338
0.010552878
0.028072724
0.01601225
0.026578398
0.024805795
0.024175368
0.033030912
0.036745936
0.022459084
0.02386318
0.033373784
0.014576187
0.023761747
0.011051781
0.034900863
0.030857235
0.009953103
0.023935715
0.019849211
0.034451969
0.026299687
0.023199387
0.034854773
0.021162627
0.040601239
0.017491704
0.023561601
0.039343715
0.027164299
0.015997481
0.0065003317
0.013246074
0.026695827
0.032151736
0.013630737
0.019612582
0.023166472
0.020835483
0.030320536
0.015868239
0.037126545
0.021865871
0.066453069
0.035195094
0.03271902
0.0061645419
0.014909619
0.062703438
0.024489475
0.032722782
0.011952771
0.020462826
0.041937724
0.018051906
0.03589635
0.06285546
0.02325945
0.038179692
0.028853606
0.028999319
