spouse_rk_white_female_n
9711.0
4034.0
983.0
12701.0
7350.0
1055.0
14083.0
1429.0
1030.0
5186.0
6118.0
19966.0
1061.0
2406.0
6154.0
687.0
489.0
6055.0
904.0
740.0
6529.0
6758.0
4830.0
2312.0
18384.0
458.0
2683.0
7335.0
16324.0
1428.0
1541.0
3679.0
14321.0
8420.0
989.0
7614.0
1571.0
2439.0
337.0
320.0
6748.0
1250.0
729.0
376.0
873.0
912.0
16271.0
4865.0
11305.0
2792.0
5798.0
8678.0
3638.0
223.0
421.0
6942.0
1092.0
366.0
338.0
1929.0
1220.0
10258.0
541.0
1819.0
2334.0
1934.0
622.0
1190.0
1525.0
2049.0
836.0
1251.0
1125.0
3116.0
1291.0
862.0
2869.0
2164.0
886.0
13983.0
1497.0
3238.0
1853.0
3338.0
21505.0
2640.0
2780.0
3989.0
8641.0
5269.0
4133.0
1552.0
1876.0
8279.0
1713.0
654.0
3539.0
6312.0
28834.0
7859.0
10421.0
21510.0
16617.0
8900.0
9580.0
21253.0
7951.0
17833.0
1855.0
5139.0
3851.0
2850.0
9093.0
552.0
8361.0
14116.0
7062.0
449.0
389.0
412.0
3044.0
1624.0
1228.0
1495.0
1223.0
5437.0
5203.0
1295.0
774.0
895.0
45653.0
1926.0
2900.0
1351.0
4585.0
1976.0
7705.0
3499.0
560.0
1519.0
5015.0
3296.0
414.0
860.0
2013.0
500.0
3725.0
2024.0
1171.0
1121.0
2444.0
15307.0
3165.0
475.0
11013.0
8084.0
869.0
5205.0
1156.0
3080.0
413.0
1210.0
4946.0
33135.0
547.0
51480.0
2659.0
2769.0
841.0
6562.0
77823.0
8893.0
2902.0
11565.0
2786.0
1226.0
9696.0
27561.0
3373.0
1763.0
2015.0
2344.0
23327.0
2498.0
2253.0
37630.0
1015.0
3551.0
9014.0
667.0
1623.0
4003.0
19118.0
1006.0
1531.0
3936.0
5905.0
6906.0
16289.0
2497.0
12950.0
8710.0
3184.0
4252.0
7628.0
12948.0
26363.0
3534.0
5474.0
6863.0
5141.0
8927.0
1275.0
1250.0
12426.0
15378.0
8576.0
41869.0
4188.0
4084.0
2286.0
3901.0
4356.0
2539.0
27969.0
7119.0
5595.0
8419.0
44735.0
15229.0
13067.0
7067.0
867.0
4508.0
759.0
2379.0
970.0
5714.0
473.0
2768.0
5945.0
2899.0
3169.0
7645.0
2733.0
2278.0
4106.0
19175.0
2918.0
5504.0
38889.0
6625.0
4063.0
961.0
4856.0
2734.0
1768.0
16532.0
3876.0
14115.0
4552.0
11128.0
22064.0
20261.0
12520.0
80887.0
18523.0
61879.0
75929.0
8564.0
5912.0
2326.0
369.0
4962.0
456.0
1278.0
11907.0
5401.0
1663.0
4322.0
22362.0
103.0
78.0
64030.0
22520.0
2047.0
9429.0
45780.0
2589.0
1062.0
939.0
625.0
1402.0
2289.0
1398.0
2208.0
934.0
4045.0
2957.0
7181.0
54960.0
1064.0
3379.0
5834.0
1755.0
2080.0
2117.0
2821.0
5697.0
846.0
4288.0
5931.0
3610.0
4989.0
13678.0
7307.0
1504.0
9814.0
7430.0
5251.0
3282.0
11656.0
4812.0
2187.0
2759.0
4404.0
7062.0
3380.0
2875.0
8423.0
1898.0
11597.0
11698.0
29292.0
2705.0
96804.0
12608.0
2267.0
3056.0
43388.0
823.0
1825.0
5497.0
8422.0
3587.0
1099.0
1949.0
1540.0
1105.0
1217.0
3225.0
2120.0
2812.0
650.0
3309.0
4739.0
695.0
3610.0
1408.0
1521.0
3543.0
529.0
6287.0
54.0
275.0
1422.0
1163.0
615.0
309.0
251.0
774.0
744.0
3384.0
77.0
216.0
83.0
409.0
215.0
124.0
2072.0
368.0
41.0
27.0
78.0
240.0
23.0
104.0
93.0
213.0
370.0
878.0
523.0
748.0
1092.0
478.0
5111.0
1256.0
559.0
430.0
48.0
194.0
1327.0
2478.0
798.0
786.0
2959.0
5053.0
440.0
1087.0
78.0
3593.0
2189.0
485.0
301.0
146.0
294.0
1347.0
850.0
614.0
401.0
214.0
147.0
600.0
95.0
2590.0
1677.0
2154.0
1785.0
1878.0
1425.0
1569.0
2785.0
12882.0
964.0
1083.0
1590.0
4267.0
22.0
76.0
21.0
26.0
1704.0
2509.0
516.0
183.0
1739.0
1952.0
1115.0
810.0
2095.0
4813.0
653.0
7165.0
1135.0
1276.0
18370.0
1052.0
451.0
41.0
194.0
332.0
1088.0
12481.0
99.0
96.0
2468.0
268.0
243.0
217.0
144.0
321.0
501.0
234.0
100.0
563.0
1481.0
1200.0
293.0
1510.0
38.0
597.0
9087.0
37057.0
613.0
25.0
787.0
1239.0
1973.0
1104.0
285.0
140.0
568.0
344.0
362.0
1550.0
690.0
554.0
3125.0
6401.0
10699.0
2190.0
1170.0
1342.0
1139.0
3216.0
2463.0
32683.0
3522.0
1971.0
867.0
419.0
6028.0
1660.0
9499.0
2730.0
5594.0
1285.0
2477.0
5029.0
1683.0
6841.0
1547.0
15534.0
738.0
573.0
2336.0
4369.0
1097.0
90.0
427.0
""
1582.0
33.0
1310.0
4525.0
1260.0
400.0
4462.0
1290.0
161.0
87.0
""
680.0
878.0
341.0
231.0
562.0
376.0
416.0
584.0
2340.0
684.0
197.0
