married_pooled_male_p25
0.30535328
0.33966291
0.26201174
0.3196772
0.43343562
0.14148036
0.2528367
0.32078937
0.19528911
0.40199974
0.37742621
0.27926838
0.22427094
0.46377906
0.44073659
0.33390543
0.35113102
0.24693106
0.28669995
0.38483948
0.33560315
0.46553415
0.32625636
0.17742175
0.44774541
0.30532053
0.28100899
0.34166411
0.38954633
0.4641875
0.38767001
0.1729776
0.20882533
0.29525772
0.28440815
0.43008736
0.20465182
0.49738631
0.41819972
0.4020122
0.24955873
0.36848733
0.14351761
0.133128
0.30757344
0.22413893
0.43078834
0.42055792
0.23352048
0.26170427
0.17804092
0.34846738
0.17406441
0.26727462
0.27922276
0.29695791
0.227736
0.42267752
0.39286181
0.17667654
0.24827531
0.30246481
0.24566334
0.38106689
0.32340541
0.18963368
0.44026458
0.12569542
0.17719968
0.25475517
0.16346356
0.19627357
0.14898883
0.12883464
0.29075542
0.21646331
0.12796132
0.25324762
0.28611574
0.2692242
0.35463765
0.10765727
0.11509876
0.29726464
0.077873543
0.14485754
0.11427806
0.28316045
0.13763656
0.27012882
""
0.37429717
0.25824523
0.4311569
""
0.13730946
0.21658003
0.37270978
0.30087999
0.34256378
0.37651831
0.40167996
0.33557329
0.29563519
0.34177461
0.33512801
0.29432714
0.29813042
0.33505198
0.40677056
0.33203292
0.25205716
0.35539985
0.4417437
0.43653804
0.49320054
0.27249727
0.38082373
0.47837734
0.22444312
0.35970503
0.49104223
0.44721812
0.46298212
0.26517144
0.40944687
0.42119068
0.3873086
0.19819191
0.30930477
0.33441919
0.26724273
0.30161053
0.42907795
0.42809799
0.47855401
0.38112512
0.44235519
0.44108093
0.33217639
0.37530214
0.36044514
0.4470984
0.47465405
0.35182521
0.20953053
0.43722442
0.29901469
0.43354455
0.22399619
0.36337137
0.3399719
0.43862087
0.36225116
0.51962763
0.44331107
0.3134937
0.24402301
0.32027683
0.43457431
0.31239462
0.55212224
0.29735169
0.49982786
0.19893384
0.4802115
0.38657194
0.49769217
0.42504287
0.41156977
0.24701838
0.49740386
0.22444591
0.39376834
0.46480393
0.50225908
0.3697893
0.45456219
0.47577029
0.52375942
0.24574676
0.47472155
0.39555454
0.46047637
0.34702486
0.41415152
0.29281452
0.3370187
0.43681055
0.38529444
0.40327325
0.43673912
0.29548931
0.38830334
0.40040398
0.31542838
0.41147211
0.343752
0.31560883
0.39189968
0.35206524
0.33293256
0.35588625
0.39477041
0.28684682
0.34059259
0.29697901
0.42133343
0.3305279
0.35631192
0.43305326
0.35275072
0.31120417
0.34861034
0.39074311
0.3363086
0.39525014
0.35704446
0.31603351
0.32643121
0.3271502
0.32062081
0.33486518
0.31494364
0.3183555
0.37346363
0.31543747
0.35551086
0.31920233
0.32191581
0.38463154
0.43456289
0.39156497
0.31289235
0.3424311
0.3558889
0.41767237
0.39957076
0.45886168
0.33905447
0.40357399
0.32911626
0.36700207
0.3831577
0.32376075
0.39870375
0.33217016
0.41757345
0.57960266
0.37058577
0.35503837
0.38233221
0.48512861
0.60877317
0.34222266
0.58541852
0.50496572
0.39743298
0.61832726
0.49191979
0.25934643
0.77902216
0.41784638
0.38424596
0.43770024
0.35048386
0.40532124
0.41946009
0.33850497
0.55090994
0.44672218
""
0.36156553
0.3979136
0.36072049
0.51626849
0.55313563
0.34131366
0.45563391
0.40399015
0.40028536
0.48935574
0.47222757
0.40987688
""
0.41635826
0.44540837
0.41178229
0.43116519
0.35760137
0.57368839
0.36240894
0.50807244
0.3222951
0.44341975
0.29898387
0.523408
0.38689423
0.45091051
0.4725664
""
0.61270857
0.50307572
0.57673937
0.38527006
0.55140382
0.37580392
0.52780455
0.26480615
0.24259421
0.33929709
0.29175353
0.27058831
0.28916472
0.35233906
0.30608681
0.2909416
0.21487559
0.2980825
0.13721555
0.26705441
0.35480496
0.32049054
0.31345728
0.31411693
0.24455735
0.32288173
0.36186242
0.3357828
0.35888091
0.30690753
0.28100827
0.28628832
0.35882854
0.23511332
0.28060511
0.33050641
0.33618876
0.1752176
0.34518963
0.3571144
0.2908403
0.32623926
0.36410782
0.2980198
0.34953406
0.32587379
0.2652379
0.42154461
0.30984172
0.30529261
0.25687793
0.37829787
0.31099555
0.29608232
0.24987331
0.35038772
0.34121871
0.21853206
0.27012375
0.31528309
0.31521571
0.24875221
0.30275559
0.32114011
0.34786075
0.32104626
0.26537505
0.30805546
0.24853288
0.32469904
0.27404207
0.29491377
0.27415642
0.32256606
0.26816145
0.3635205
0.31677344
0.31438112
0.32274252
0.38523373
0.30283394
0.36462793
0.30329105
0.32781908
0.36678192
0.39999518
0.32968074
0.38513166
0.32074347
0.21746473
0.20892163
0.41283241
0.34503061
0.33773714
0.31656814
0.37235904
0.18897222
0.25202
0.37356609
0.29477471
0.31938657
0.32436866
0.23464064
0.25932744
0.19532721
0.32219946
0.28214398
0.32961461
0.40321982
0.33214578
0.20392604
0.25222304
0.34508544
0.4135702
0.20857258
0.21046606
0.20480938
0.27056319
0.28731695
0.32791236
0.30054262
0.34965464
0.33363616
0.29972464
0.35785395
0.22422117
0.50776958
0.41214189
0.28542754
0.17062329
0.30964237
0.24618775
0.1808735
0.28348619
0.19108492
0.45329544
0.36312094
0.29161048
0.329265
0.3028045
0.47214365
0.34892836
0.30128151
0.42554539
0.41839066
0.16452104
0.43349829
0.27261183
0.25983846
0.36084175
0.29194024
0.23715444
0.34137484
0.41770628
0.35566589
0.12869543
0.38514054
0.29856649
0.35781464
0.35495687
0.31050614
0.28228766
0.31572941
0.38479641
0.27940255
0.2994059
0.21611223
0.26266706
0.33303452
0.27413306
0.27533662
0.33749795
0.23928492
0.32014945
0.27566388
0.31901184
0.2926414
0.28336573
0.38225147
0.24964212
0.22364219
0.24045461
0.34740895
0.30861312
0.22226638
0.25901282
0.22480728
0.29347301
0.27140874
0.25319204
0.38180506
0.20804122
0.27253652
0.40014729
0.35700858
0.35595182
0.25169328
0.34975314
0.39349714
0.3115004
0.32859305
0.2386077
0.20868617
0.23904242
0.47403404
0.16995981
0.21142897
0.30080202
0.41565862
0.24345197
0.25180241
0.23708722
0.36622754
0.19867799
0.21475749
0.18406278
0.20811631
0.35333744
0.26523799
0.27285376
0.13924569
0.25451577
0.25914553
0.30645478
0.45478839
0.30580857
0.23548296
0.28625736
0.23751608
0.48192674
0.28780013
0.37853932
0.28945795
0.31103474
0.17377421
0.20442803
0.32587278
0.2124947
0.39508203
0.48844689
0.3332614
0.43295643
