pos_hours_other_male_p100
""
""
""
0.98053074
""
""
0.93560958
""
""
""
""
0.98826438
""
""
""
""
""
""
""
""
""
1.1091014
""
""
0.91611868
""
""
1.0245296
1.0316149
""
""
""
0.85574394
0.82931399
""
0.76613152
""
""
""
""
""
""
""
""
""
""
1.0408646
""
1.036274
""
""
""
""
""
""
0.85325623
""
""
""
""
""
0.94147372
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78153771
""
""
""
""
0.8656525
""
""
0.86654991
0.9937309
""
""
""
""
""
""
""
""
""
0.89415914
0.50616854
0.90008706
0.85071522
0.93626535
""
1.2086678
0.81775838
1.1947562
0.58344924
""
""
""
""
1.008427
""
1.0310248
0.93223566
""
""
""
""
""
""
""
""
""
1.1025259
""
""
""
""
0.96951371
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0794215
""
""
0.84153092
1.2001284
""
""
""
""
""
""
""
0.85311776
""
0.99665511
""
""
""
0.66128606
0.96076334
0.98590457
""
1.0916342
""
""
0.61814386
0.83806682
""
""
""
""
0.9104045
""
""
0.89673281
""
""
""
""
""
1.0695926
0.84582496
""
""
""
""
""
1.0297397
""
1.0169126
""
""
""
""
0.90198493
0.96887493
""
""
""
""
1.3693177
""
""
1.0669837
1.2007118
1.1354142
0.80779713
""
""
""
""
""
""
0.96807235
""
""
""
0.96800119
0.96069872
0.99151611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85641354
""
""
0.94526327
0.9726817
""
""
""
""
""
1.0615374
""
0.89355838
""
1.0627412
0.95684797
0.88618517
0.94498521
0.92307878
0.85288513
0.97281432
0.8740589
1.0420426
1.0771381
""
""
""
""
""
0.9448126
""
""
""
1.0691913
""
""
0.94925535
0.94900477
""
0.99920678
0.89106065
""
""
""
""
""
""
""
""
""
""
""
""
0.95028269
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1205131
""
""
""
""
""
""
1.0966414
""
""
""
""
0.89027691
""
""
""
""
1.1387459
0.73252088
1.0087918
""
0.94177467
0.80045807
""
""
0.9421857
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86114305
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85688061
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0798725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0051206
""
""
""
""
""
""
0.88291806
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.110281
0.95539981
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1340824
0.97055429
0.98645651
""
""
""
""
0.80398417
""
0.95254725
""
""
""
""
""
""
1.0487343
""
0.91589189
""
""
1.0784435
0.99747461
1.0429564
""
0.86762697
1.1702719
""
""
0.99085146
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87538302
""
0.7977885
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90521163
0.70427561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0401162
0.92233914
0.93117797
""
""
""
""
0.85643959
""
""
0.95942247
""
""
0.93283796
""
""
""
""
""
0.94814759
""
""
""
""
""
""
""
""
""
""
""
""
0.95205492
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93929583
0.94388473
0.91004276
""
""
""
""
""
1.0447443
""
0.98507637
""
0.97926009
1.2225498
""
""
""
""
""
0.98002464
""
""
0.94880128
""
""
""
""
""
""
""
0.80834782
0.97605079
""
0.97812206
""
""
""
""
""
""
""
""
""
0.59294438
0.81430948
0.73842847
""
0.76887774
0.91597217
0.94982815
0.86309648
0.95295519
0.86949193
0.94227237
""
""
""
0.81099099
1.1029158
0.9318769
0.90260965
""
""
0.85759544
""
0.8564049
0.92650551
""
""
""
""
0.8961643
""
0.90423912
0.89688712
""
0.71336526
""
0.94512814
1.0049708
""
""
""
""
""
""
""
""
0.94386297
