kir_other_female_mean_se
0.041213438
0.030625828
""
""
""
""
""
0.020154051
""
""
""
""
""
""
""
0.033419222
0.03076721
""
""
""
""
0.038359374
0.024337187
0.047228172
0.030216489
0.038343348
0.054877583
0.035777252
""
""
""
""
""
""
0.021990653
0.036496732
0.014125971
""
0.035255611
0.026512358
0.03577736
0.053388819
""
""
0.015049536
""
""
0.034050077
0.017661026
""
0.023939591
0.037104968
""
""
""
""
0.033007465
0.033384051
0.035439238
""
0.035726335
0.056390483
0.031995479
0.050186321
""
""
""
""
""
0.0080310619
0.039511483
""
""
""
0.01592396
""
""
0.021620696
0.026730256
0.034399755
0.04888244
""
""
0.023509542
0.078126766
""
""
""
0.061906341
0.042796675
""
""
""
""
""
0.052744925
0.045090638
0.017375639
0.019953443
0.035714917
""
""
0.057625517
0.0048117046
0.018355077
0.029223053
0.0086785797
0.022554323
""
0.023685701
0.021937339
""
""
0.052007355
0.01715151
""
""
""
0.042567778
""
""
""
""
""
""
""
0.036504485
0.034088559
0.052012645
""
""
""
""
0.03485956
""
""
0.037326943
""
""
""
0.052140608
""
""
""
""
0.039201241
""
""
""
""
""
""
""
0.033087246
""
""
0.035270929
0.04443492
""
""
""
""
0.049972635
""
""
""
""
""
0.042593017
""
0.014691656
""
""
0.040750425
""
""
0.01887664
""
""
""
0.056921221
""
0.01592996
0.035904583
""
""
0.0046418859
""
0.046311554
0.014991377
0.039792024
""
0.0059353206
0.034557
0.017594762
0.0084122811
0.035639115
0.017781107
0.02914913
0.056540858
0.0089358184
0.017385909
0.034212764
0.050200239
0.0026215757
0.023658624
0.014298762
0.048961937
0.023442807
0.013630036
""
""
0.009930104
0.021071017
0.0232825
0.0045974525
0.012696933
""
0.0054427749
0.0046290001
0.034909472
0.005049089
0.0037856284
0.0073780878
0.0077270661
0.013978357
0.0063351239
0.012089596
0.0050236159
0.015092866
0.014493968
""
0.023377035
0.0072433134
0.009838623
0.0091694007
0.019877864
0.025505757
""
0.014110538
0.029460123
0.008101413
0.015743429
0.01885239
0.011087217
""
0.0085777855
""
""
""
0.017637962
0.028963737
""
""
""
""
""
""
""
0.055895433
0.0098299962
""
0.021338809
""
0.057997908
0.0069997297
0.032457616
0.039427705
""
""
""
""
""
""
0.011337215
""
""
""
0.047338028
0.017775938
""
""
""
0.025329525
""
""
0.052086845
0.039898477
0.062693894
""
""
""
""
""
""
0.023542004
""
""
""
""
""
""
""
""
0.053856526
""
0.019628029
""
0.01107706
0.0098884497
0.026746426
0.025738886
0.010452085
0.01215881
0.027475936
0.024014989
0.01699549
0.013708743
0.019695798
0.012606824
0.019229097
""
0.01558265
""
0.011180548
0.0064358874
""
0.02232183
0.027502276
0.017210543
0.024299532
0.04615169
""
""
0.0082919272
0.010876875
0.034671966
""
0.052795917
""
""
""
""
""
""
0.022871528
0.040238235
0.0084800832
""
0.0323539
0.053121749
""
""
0.019068126
0.015196722
0.020623166
0.046832424
""
""
0.018231306
0.017765991
0.03320327
0.007013985
0.034371722
0.037422888
0.011575428
0.047974277
0.0074942522
0.015261268
0.0086927442
0.014893235
0.0099136615
0.013218199
0.029838357
0.028471841
0.019035622
0.015459249
0.019867687
0.012725052
0.047632325
0.044524554
""
""
0.013369876
0.039340738
0.045512557
""
""
""
""
""
""
""
0.037197445
0.033808187
""
""
0.027074333
""
""
""
0.045399439
0.052189145
""
""
""
0.030951692
""
0.036310732
0.049154464
""
0.018742841
0.02604471
0.057166964
0.023276072
0.029493544
""
0.013515612
""
0.012380395
0.073128551
""
0.022653392
""
0.028398661
""
""
""
""
""
0.009606624
""
""
0.02367663
0.030440617
""
""
0.059383605
""
""
""
""
0.025173051
0.03319541
