staytract_natam_pooled_p25_se
0.066753939
0.09423852
""
0.053894758
0.067202613
""
0.034895103
""
""
0.086781763
0.071638532
0.033279818
""
0.13131927
0.085673966
""
0.041374855
0.075114019
0.16027586
0.065996647
0.048231594
0.012341458
0.052140497
0.088251971
0.036469012
0.092060879
0.064039007
0.052139759
0.031533431
""
0.16619027
0.096999578
0.041299012
0.044008665
0.063373849
0.049135175
0.11157312
0.1522302
""
""
0.062132195
0.14088839
""
""
""
""
0.031646572
0.028665068
0.053703014
0.065245263
0.05283463
0.057242457
0.099145584
""
""
0.052758075
""
0.081038773
""
0.12174466
0.097231358
0.046082467
""
0.11742783
0.18706931
0.13917075
""
""
""
""
""
""
""
0.13312073
0.072738312
""
0.17369471
0.16599239
""
0.046080474
0.12262667
0.13816515
""
0.11018671
0.033690933
0.13303772
0.071717665
0.073145106
0.032591164
0.053573225
0.091793641
""
0.17633568
0.072733901
""
""
0.10314257
0.079726361
0.025881605
0.042788688
0.043727525
0.032286275
0.041473862
0.047980644
0.049979188
0.030722933
0.058358721
0.034172423
0.098133795
0.077582784
0.067632966
0.099255607
0.059118688
""
0.037883028
0.05161114
0.067467347
""
""
""
0.089347243
""
""
0.12534185
""
0.081075162
0.08151529
""
""
""
0.025383623
0.084907196
0.092061333
""
0.11239681
0.092870779
0.06177827
0.079544291
""
0.15198845
0.069846444
0.082255773
""
""
0.14856264
""
0.047043815
0.034890354
""
0.066376656
0.11779546
0.044822264
0.13093823
""
0.034398038
0.039456937
0.076640181
0.049187265
0.1302058
0.10774606
""
""
0.078507423
0.027614735
""
0.023367286
0.04771053
0.070629008
0.029273504
0.065803722
0.017985463
0.046276718
0.061482739
0.040721182
0.080181897
0.091655955
0.048418164
0.03000378
0.049127955
0.051731475
0.061274447
0.095043994
0.0446999
""
""
0.043833602
""
""
0.091124684
""
""
0.094379812
0.034658294
""
""
0.18498088
0.11082207
0.14075823
0.051005699
""
0.043971121
0.063932285
0.1040363
0.089128159
0.079465896
0.061136954
0.040945906
0.1069488
0.10394327
0.087355427
0.095935509
0.072079062
""
""
0.044697795
0.064168833
0.07694748
0.026629092
0.12072961
0.12855098
""
""
0.078811765
""
0.026633218
0.09625981
0.14816861
0.13262087
0.049250189
0.062339116
0.065669939
0.098651573
""
0.13622981
""
0.11292378
""
0.11955032
""
""
0.13479832
""
0.12070946
0.078894854
""
""
0.12903665
0.039437752
0.15669535
0.11539498
0.028954446
0.091929093
0.056451757
""
0.064760379
0.071521565
""
0.038044222
""
0.089611687
0.14500618
0.055287465
0.044037227
0.060679931
0.071695782
0.021252042
0.068829656
0.032785121
0.029494844
0.065890692
0.059313707
0.11753201
""
0.067940705
0.10037342
0.08789134
0.05277187
0.077366643
0.16536382
0.069700621
0.040147413
""
""
0.029592302
0.042724539
0.086651728
0.052925948
0.02759715
0.16115004
0.054521523
0.074710444
0.15560853
0.067498073
0.049316384
0.086814977
""
0.13787808
0.098735489
0.1534109
0.06031872
0.016016372
0.089279801
0.043308575
0.10205629
""
""
""
0.079879135
0.1405336
""
0.1173723
0.087594867
0.14667301
0.091907203
0.033524714
0.029579101
0.035434082
0.047936495
0.048530284
0.060970467
""
0.05644542
0.091767594
0.18091132
""
0.12433449
0.053792212
0.10597416
0.13495921
0.065763146
""
0.081991397
0.047981784
0.01688832
0.17365994
0.020610075
0.066615649
0.085318834
0.14626434
0.028233027
""
""
0.071212582
0.065913595
0.11155607
0.11271366
0.10758314
0.091679022
0.13897908
0.09365844
0.15642053
0.1052286
0.10599471
""
0.14945088
0.092701361
""
0.10359059
0.11941635
0.1391713
0.10954495
0.18557099
0.032438636
""
0.13638207
""
""
""
""
""
""
""
0.039502729
""
""
""
0.048188608
""
0.037380949
0.067141555
""
""
""
""
""
""
0.058656897
""
0.092922427
""
0.10987592
0.065318383
0.094205312
0.06929937
""
0.029646952
0.088574819
""
0.047927603
0.056200739
0.083902217
0.053887963
0.02963754
0.075489677
""
0.05187761
0.042457599
""
0.116854
""
0.053809445
0.16418277
""
""
""
0.09039516
0.08862897
0.10003952
0.16555312
0.071076252
0.061094623
""
0.061125722
""
0.102577
0.14921577
""
0.081858933
""
""
""
""
0.060047332
""
""
""
0.027112339
0.055907466
0.12485821
""
0.049513008
