kir_imm_white_male_p75_se
0.046341538
0.07693781
""
0.029079137
0.036178142
""
0.031827189
""
""
0.050182059
0.047162618
0.018635545
""
0.092748582
0.054737747
""
""
0.039014753
""
""
0.044510107
0.029303651
0.044344075
0.065818854
0.016527493
""
0.065111384
0.03321211
0.01737944
""
0.095653042
0.049835861
0.018934684
0.019785715
""
0.038553979
""
0.078983277
""
""
0.050876521
""
""
""
""
""
0.019213641
0.067540802
0.028405759
0.068258397
0.038998906
0.054624431
0.088180773
""
""
0.036215879
""
""
""
0.087736703
""
0.034058545
""
""
""
""
""
""
""
""
""
""
""
0.077525221
""
""
""
0.08733815
""
0.025790434
""
0.074614033
""
0.069751099
0.020429889
0.10090764
0.0777326
0.035864729
0.030131511
0.049370885
0.079515755
""
""
0.04370166
""
""
""
0.055104002
0.013698921
0.025373219
0.021110399
0.0082574617
0.014885129
0.022333944
0.023440653
0.015301242
0.02822634
0.018541403
""
0.043162696
0.046117164
0.060487263
0.027870527
""
0.027360627
0.026692657
0.028100695
""
""
""
0.068050861
""
""
0.056017604
""
0.035308328
0.044976518
""
""
""
0.010325742
0.084714361
0.052004524
""
0.059707571
""
0.035890128
0.034151901
""
0.07160262
0.039906926
0.051634472
""
""
0.077684931
""
0.036522526
0.089771591
""
""
""
0.030885028
0.0655488
""
0.020440277
0.039759558
""
0.038612962
""
""
""
""
0.027394293
0.01144105
""
0.0066027846
0.057207957
0.076867335
0.089785308
0.04049357
0.0063231164
0.025892954
0.069316722
0.032183822
0.06081184
0.079947978
0.030748058
0.019260976
0.056326997
0.077734806
0.068367124
0.064976424
0.021029128
""
""
0.017807268
""
""
0.034661364
""
""
0.038151119
0.021895513
""
""
""
0.066206425
0.062321912
0.025061991
0.060711943
0.025930051
0.042315211
0.092922807
0.053936861
0.045508511
0.029993359
0.021328397
0.057346124
0.063101344
0.039502904
0.054031901
0.03705078
""
""
0.021438256
0.035668358
0.033292603
0.011066102
0.080141328
0.069153346
0.079737864
0.077343069
0.083336525
0.081404768
0.018651688
0.052566044
0.036838781
0.04572067
0.012922905
0.030505113
0.028828781
0.037510816
""
0.065759212
""
""
""
0.058189828
""
""
0.053347297
0.05313734
0.059843324
0.040226467
0.086115152
""
0.044107415
0.014934163
0.047677062
0.031282265
0.011189275
0.031777713
0.043579791
""
0.036569323
0.036911897
0.055490404
0.017046884
0.050060514
0.023990037
0.047667135
0.013673441
0.017346445
0.01926719
0.015113914
0.0036088435
0.012736907
0.0047841785
0.0074175494
0.023969728
0.039345928
0.051255748
""
0.036278877
0.077076815
0.045804754
0.023510227
0.02782706
0.048632976
0.040478513
0.0091910139
""
""
0.0063946554
0.015191906
0.051413685
0.016090078
0.0068946662
0.054367907
""
""
""
0.085255139
0.10210939
0.077878587
""
""
0.064629883
0.044741102
0.045215424
0.011332159
""
0.056189422
0.037766714
""
0.073883593
""
""
0.049116176
""
0.047956277
0.042006608
0.057468206
0.045383405
0.027580122
0.040066991
""
0.037863415
0.045752063
0.049811605
0.061886936
0.024598001
0.062364843
""
""
0.068607017
0.033947103
0.065584935
0.078054912
0.033442214
""
0.03053979
0.026462821
0.01451023
0.084015779
0.0046782172
0.025522364
0.059242979
""
0.014101556
""
""
0.051221065
0.034941111
0.075804614
""
0.10764019
""
""
0.078873493
0.0736105
""
0.078866333
""
0.063473053
0.05330364
""
0.083524294
""
""
""
""
0.03760913
""
""
""
""
""
""
""
""
""
0.049164042
""
""
""
""
""
""
0.057008661
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048516776
""
""
""
""
""
""
0.05243146
0.077808999
""
0.04420675
0.032938398
""
""
""
0.051873807
0.069333896
""
""
""
""
""
""
""
""
""
""
""
""
0.071886398
""
""
""
""
""
0.09212362
0.081867836
0.023442306
""
""
""
0.051109999
""
""
""
""
""
0.055367466
""
""
""
""
""
""
""
0.052499954
""
0.038152087
""
""
0.021077339
""
""
""
""
""
""
0.016868874
""
""
0.071628623
""
""
""
""
""
""
""
""
""
""
""
""
0.050100558
""
""
0.029656835
0.010668441
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034088679
0.046315309
0.027661987
0.075854301
""
""
""
0.071088165
0.048508368
0.016613431
0.06791009
0.07431519
""
""
0.046792634
""
0.046405613
0.10232268
0.049534131
""
0.10078016
0.054904148
0.091584094
0.039944593
""
0.025604798
0.1078034
""
0.088504963
0.02480399
0.076232545
""
""
""
0.068638049
""
0.069398537
0.040124681
0.081767716
""
0.049557809
""
""
""
""
""
""
""
""
""
""
""
""
0.074291587
""
""
0.017262965
""
0.015637161
""
""
""
0.04227408
""
""
""
""
""
0.1051392
0.035668321
0.034950737
0.046725694
0.039041042
0.0093153659
0.037341923
0.059047617
""
0.066491641
""
""
""
""
""
""
""
""
0.056026503
""
""
0.0482678
""
""
""
""
""
0.041482143
""
0.024945367
0.014627626
0.011119363
0.08116699
0.04602918
0.054011535
0.055915538
0.030365465
0.072490126
""
0.085192494
0.10170294
0.066207923
0.020193702
0.090547159
0.057798184
0.067512646
""
""
0.025953529
""
""
""
""
""
""
""
""
""
""
""
""
0.044455145
""
""
0.05499839
""
""
""
""
""
""
""
""
0.052622017
""
""
0.069911055
0.07631281
""
""
""
0.057232857
0.053535815
""
""
""
""
0.022305496
""
0.068281636
""
0.053795204
""
""
""
0.027244765
""
0.01036372
""
0.02012462
0.058731303
""
0.058926817
0.034516316
""
0.070915721
0.072263449
0.050107442
""
0.028784042
""
""
0.055559635
""
""
""
""
0.020537836
0.012644317
0.029380376
0.034858555
""
""
""
""
""
0.046093471
0.062781706
""
""
0.050948013
0.056718979
0.050359506
""
0.060222525
0.020490304
0.028711632
0.017962825
0.040481661
0.010082819
0.0092960102
0.078144744
""
""
0.02567637
0.021130489
0.007042693
0.015706586
""
""
0.0094739096
0.0471882
0.02136221
0.0041691698
0.068799123
0.06946189
0.061094854
""
0.026043987
0.068661287
0.045582142
0.011275662
""
0.018835161
0.09524706
0.046187196
0.031982679
""
""
0.054783415
""
""
""
0.037220251
0.068344481
0.0077238707
