frac_years_xw_white_pooled
0.59680253
0.61948955
0.63142473
0.64494431
0.64835221
0.63260281
0.56773025
0.69047183
0.66335171
0.71091545
0.74164218
0.71248555
0.73050898
0.69409877
0.67699587
0.67051631
0.73026711
0.65282989
0.67469072
0.58572453
0.60245651
0.55494428
0.63456649
0.6788584
0.6635353
0.63196695
0.6309945
0.637375
0.6365186
0.68289751
0.67905664
0.63865137
0.66177177
0.61873901
0.58389699
0.48173711
0.39434996
0.5487119
0.4020482
0.58505899
0.55283046
0.68937051
0.61744714
0.64866489
0.63922721
0.62731361
0.60170561
0.55740231
0.58575433
0.5525614
0.65531772
0.66182351
0.59670007
0.57389325
0.62858999
0.63118804
0.629574
0.64127439
0.60726362
0.66038156
0.6851958
0.70911807
0.68854362
0.70651942
0.64661014
""
0.56545681
0.66886938
0.64690924
0.71919984
0.67652643
0.57825583
0.68553895
0.6391679
0.64100504
0.66622221
0.64104348
0.5043124
0.45257407
0.61430049
0.54690659
0.52417988
0.30666259
0.46447757
0.57724386
0.54472429
0.67970419
0.61635101
0.69031191
0.66117227
0.70746726
0.68962157
0.6638602
0.69006371
0.65875846
0.62599337
0.53859615
0.64492905
0.56360465
0.72461277
0.69360584
0.73404014
0.71132928
0.75164276
0.7008754
""
0.62878495
0.69133294
0.6879856
0.72515112
0.72075534
0.66069371
0.67667407
0.7224884
0.7023918
0.50920641
0.55789566
0.55052972
0.57059211
0.61223334
0.57145452
0.67314363
0.69095463
0.58544934
0.59296769
0.69475788
0.63660336
0.64850157
0.70818138
0.67020065
0.59725422
0.68415236
0.61303288
0.60356247
0.63090748
0.67596132
0.66666472
0.55201805
0.65406752
0.72624618
0.70585155
0.63716137
0.66003531
0.59711486
0.59384
0.6170091
0.58893096
0.55808681
0.54970431
0.57657367
0.61032498
0.52257758
0.55242169
0.60059917
0.57188308
0.66516697
0.55228126
0.59862262
0.52980578
0.54082948
0.58411592
0.65707004
0.67376602
0.57905763
0.51835227
0.60039622
0.64576501
0.50063205
0.73760182
0.66725892
0.65311652
0.60265571
0.69017601
0.68764019
0.62597126
0.54511851
0.58267868
0.61425525
0.70979261
0.58924174
0.59497881
0.72753793
0.68209356
0.64094335
0.53812182
0.50858051
0.5264408
0.47757435
0.61609256
0.59424341
0.62083542
0.54627174
0.52658838
0.43633199
0.64732641
0.63054192
0.64286834
0.67403084
0.55991644
0.55447745
0.62632513
0.58577543
0.59547853
0.58959532
0.57018644
0.55089968
0.5289405
0.65642405
0.56860548
0.69086635
0.69593596
0.6881274
0.66431075
0.63923883
0.57631856
0.62244779
0.58015597
0.65147096
0.70708746
0.68037605
0.66854435
0.63936031
0.6600045
0.656169
0.70181376
0.20588294
0.59002399
0.57118797
0.47213018
0.62346113
0.61871207
0.55039406
0.59972697
0.66451502
0.56134641
0.62796158
0.61914116
0.60803097
0.58880305
0.63854015
0.6690945
0.6197024
0.56414396
""
""
0.58124107
0.73083335
0.58941031
0.59901059
0.58930904
0.49785861
0.57822531
""
0.63085866
0.58594382
0.57889384
0.59731674
0.58345163
0.69838256
0.64999706
0.65218639
0.57599652
0.57164133
0.61089385
0.52742499
0.61833853
0.62951428
0.65168077
0.67331034
0.70778501
0.57627094
0.68518537
0.66302121
0.67021573
0.49868798
0.55216372
0.60258144
0.6152156
0.64881957
0.57625556
0.62106693
0.65698373
0.65974027
0.64344293
0.6522662
0.69858503
0.71116102
0.6102289
0.59148806
0.65034211
0.59321809
0.67643017
0.61009586
0.4559541
0.61020619
0.63516015
0.6202215
0.56016797
0.52594274
0.54729652
0.54223371
0.73292321
0.58667606
0.3834497
0.58051318
0.55074537
0.64355308
0.57558316
0.68804044
0.57233793
0.68806005
0.61913878
0.71714145
0.73988909
0.68996692
0.72328168
0.63302445
0.72514278
0.58370501
0.6084733
0.66835988
0.53436232
0.59896094
0.57638294
0.60316432
0.64130414
0.60840148
0.55503547
0.54921293
0.59953153
0.55271059
0.55670923
0.58252591
0.65160429
0.68034053
0.59453851
0.69235218
0.56832576
0.70130688
0.64769232
0.55785447
0.52295291
0.81377524
0.73336852
0.53986347
0.5148595
0.54518974
0.5518145
0.48226619
0.63372087
0.51692969
0.71132261
0.75239867
0.60632885
0.5929758
0.7260924
0.67014092
0.6614756
0.47951791
0.71836478
0.60520935
0.66049802
0.66099447
0.59468848
0.43727899
0.60556257
0.59911996
0.62028545
0.62437242
0.62466341
0.49885827
0.53263015
0.65521097
0.6431824
0.60320193
0.61226213
0.62109607
0.65614378
0.66488761
0.61674488
0.63886535
0.68314719
0.66593957
0.70905417
0.64204615
0.59515053
0.60918081
0.56244969
0.62299448
0.65729958
0.48644185
0.32902083
0.49758831
0.60979819
""
""
0.34732008
0.57243222
""
""
0.42365035
0.58127695
0.44376063
0.53934747
0.43066344
0.34464389
0.63325512
0.6210236
0.50726992
0.34916458
""
""
""
0.59550285
""
""
0.52809364
0.54506332
0.37119806
0.48135012
0.5700745
0.53610873
""
0.53025389
""
0.30664214
0.44517574
0.6547817
0.5215528
0.4814944
0.42194846
0.59782749
""
""
0.41231504
""
0.66698658
0.69440246
0.64943379
""
""
0.22906955
0.52695316
0.60821462
0.65404022
0.50199664
0.49366826
0.55177075
0.62097073
0.69053864
""
0.44816747
0.46208763
0.65097773
0.61029625
0.62753773
0.60778052
0.49664402
0.68741685
0.55879408
0.71201384
0.74106747
0.66872656
0.74037582
0.68872446
0.71278381
0.78376693
0.66829324
0.74721551
0.78864664
0.65451217
0.55101621
0.40571392
0.66456562
0.72328657
0.69025546
0.70740759
0.73950464
0.69201994
0.68417788
0.71149182
0.68727154
0.72254765
0.61083859
0.59726191
0.71247613
0.7075237
0.73950756
0.77448225
0.7039029
0.66568655
0.75575203
0.74927127
0.74744481
0.64238876
0.61695427
0.54495013
0.60966754
0.53762954
0.65259355
0.67240852
0.66498673
0.71072376
0.72928488
0.75674635
0.72263718
0.80794704
0.63792354
0.66183448
0.75602263
0.73298299
0.66013438
0.68690133
0.53272331
0.53162056
0.65158141
0.70246392
0.77059966
0.70217943
0.63974065
0.52323902
0.64684248
0.7715134
0.42415556
0.24036619
0.6171329
0.66744959
""
""
0.58359212
0.39158618
0.63714951
0.57786983
0.41445377
0.64155972
0.66424608
0.74759316
0.78422779
0.7493428
0.69473988
0.52225858
0.61933506
0.6360544
0.69445306
0.50862616
0.67682576
0.68599069
0.74642462
0.28692186
0.6581099
0.59577096
0.77648979
0.69769061
0.67662948
0.6969108
0.68876809
0.44289106
0.59329367
""
0.60922015
0.48604086
0.55746949
0.63111293
0.63544989
0.57369912
0.65137225
0.67690074
0.57941335
0.56413168
0.60747266
0.60966098
0.57082611
0.59776843
0.55990815
0.57636005
0.59971005
0.59881121
0.54839265
0.65873778
0.69563365
0.76851481
0.66871095
0.75871772
0.73708677
0.7197482
0.75164473
0.69948953
0.64707756
0.61986995
0.67787999
0.65520322
0.53154248
0.44885185
0.36696225
""
""
0.67319095
0.54536062
0.45559928
0.58745599
0.76524729
0.67598921
0.52335125
0.37385336
0.50150448
0.36728996
0.38508859
0.60832548
0.24158823
0.33824712
0.31464159
0.39174893
0.40709996
0.53329754
0.60295385
0.66717517
0.53884959
0.67265642
0.65555286
0.64988053
0.6411702
0.65456933
0.56054538
0.46603668
0.56368488
0.60207945
0.61047667
0.56380594
0.61477101
0.51403767
0.65481406
0.5925113
""
0.57086045
0.7037586
0.61770695
""
""
""
""
""
""
""
""
0.59810984
""
""
0.48160103
0.50026804
0.44724134
0.45200211
0.4341093
0.42819083
0.39204594
0.51022434
0.518884
0.42985687
0.48676687
0.49161428
0.49311176
0.41868877
""
0.23634355
0.46045378
0.43367693
0.42864731
0.39899361
0.54844081
0.5592953
0.56536019
0.51945746
0.53718859
0.46111456
0.4336001
0.35065311
0.43809533
0.43848455
0.33009347
0.41947001
0.52262652
0.53025645
0.51475292
0.49787152
0.54516941
0.53739816
0.57241982
0.56918865
0.4849782
0.55078036
0.40923807
0.43522555
0.70927536
0.71196324
0.73122364
0.73264933
0.71884495
0.66987383
0.64882708
0.71481556
0.4960857
0.5634346
0.39574093
0.57112616
0.62593287
0.71433055
0.64622331
0.67884994
0.53146142
0.69163084
0.62054545
0.68437052
0.67124343
0.54014617
0.51197171
0.5399133
0.17978857
0.51148009
0.66297787
0.71136618
0.60958409
0.66230488
0.48333189
0.58023405
0.605946
0.72312951
0.60308486
0.5688414
0.59376323
0.51519746
0.58659983
0.5592218
0.57236999
0.55875331
0.55490226
0.64655155
0.71642399
0.69792479
0.62330002
0.63970584
0.64520329
0.68730712
0.55086821
0.57644886
0.54144168
0.57215327
0.66114384
0.55221117
0.66593707
0.7097677
0.63793451
0.68553531
0.39466009
""
""
""
""
""
""
""
0.62218368
0.62395918
0.67540342
0.66916144
0.58861727
""
""
""
0.23750283
""
""
0.5648635
0.6541273
0.66540819
0.70793861
0.53941935
0.55413932
0.41714713
""
0.64169633
0.63090301
0.63221133
0.47598812
0.5339278
0.62362981
0.61967778
0.62160641
0.67892873
0.62753987
0.58141327
0.26162422
0.57027429
0.64476532
0.71476483
0.58670366
0.57301205
0.69633472
0.63560539
0.6396603
0.62880361
0.6489256
0.75149661
0.44258478
""
0.61857325
0.56456822
0.64495975
0.55731487
0.61137629
0.61318529
0.68232942
0.59598774
0.66113383
0.67993474
