grad_black_female_p25_se
0.015522216
""
""
0.033416592
0.032920577
0.03302956
0.013473062
""
""
0.01782261
0.017919773
0.010175005
""
""
0.037173763
""
""
0.014161522
""
0.017547786
0.013948524
0.01395602
0.025784699
0.017462198
0.010587614
0.035827011
0.019628013
0.017294126
0.011226551
0.034913853
0.029028123
0.046663474
0.012201617
0.019930135
0.021162996
0.016129363
0.034947399
0.038108621
0.032857161
0.044184018
0.015596474
0.027786316
0.044639155
""
0.046867125
0.020687066
0.0086355228
0.015088505
0.014495158
0.02781399
0.019804651
0.014865599
0.0031671827
0.04870221
0.0068663326
0.010756484
0.049813107
""
""
0.020226093
0.018097728
0.016832683
0.0076161101
0.065140255
""
""
""
""
""
""
0.02927522
0.02076596
0.02097748
0.03004887
0.020610556
""
0.026130734
0.016237995
0.03044102
0.0086245956
0.026962513
""
""
0.028274491
0.013641342
""
""
0.025068156
0.021611353
0.028273296
0.048320852
""
""
0.021694647
""
""
""
0.025066286
0.011308055
0.017882034
0.026651023
0.0094391536
0.011031399
0.022381403
0.028974824
0.011901739
0.021682052
0.01382205
0.053493712
0.040034544
0.036327448
0.022248894
0.013062765
0.039846614
0.015819816
0.016092461
0.015750125
0.020936189
0.052068997
0.068083413
0.01896254
0.038710847
0.034450352
0.021901665
0.01804045
0.017121688
0.016484423
0.039109319
0.044799581
0.032115497
0.0074126469
0.01884982
0.029036395
0.046703201
0.031383526
0.026212834
0.016657941
0.017681785
0.035247222
0.017708227
0.018993162
0.031512659
0.042115897
0.055399667
0.018040929
0.029214468
0.019881196
0.020340594
0.0275486
0.033202112
0.06128018
0.011747225
0.018085146
0.042226162
0.020876026
0.014425634
0.045273073
0.015497869
0.034310624
""
""
""
0.035422139
0.0084299371
0.034861844
0.0091155805
""
""
""
0.085375935
0.0060127918
0.054934315
""
0.018188801
""
""
0.024827231
0.016318753
""
""
""
""
0.013010595
""
""
0.010421234
""
""
0.025651855
""
""
0.058420263
0.01719773
""
""
""
""
0.030397018
0.016560033
""
0.018772867
0.013818686
""
0.047113083
0.020193607
0.031954516
0.010735064
""
0.040411662
0.082573228
""
0.03352844
""
""
0.017333657
0.035294253
0.022773441
0.0086380774
""
""
""
""
""
""
0.014361787
0.044951092
""
0.060734164
0.016183384
0.021965761
0.011870837
0.029145196
""
""
""
0.019103145
""
0.046605531
""
""
""
""
0.035115663
0.01383772
""
""
0.021387381
0.025320638
""
0.085296452
0.015365005
0.094721153
""
""
0.054389432
""
""
0.054235999
""
0.069866575
""
0.026413152
0.030201653
0.038629133
0.033611983
0.0059060035
0.028645057
0.008566699
0.0074659679
0.021355096
0.022699298
0.020479832
0.035230841
""
""
""
""
""
""
""
0.030361891
""
""
0.020934779
0.042626038
""
0.031099789
0.014560323
""
""
""
""
""
""
""
""
""
""
""
""
0.014221155
""
""
""
""
""
""
""
0.050202262
""
""
""
""
""
""
""
""
""
""
""
""
0.030091448
""
""
""
0.096094668
0.027197404
""
""
0.045527544
""
0.0093525248
0.024163263
0.010677667
0.011917075
0.0059784204
0.023331411
0.043035675
""
0.0096612507
""
""
0.037068617
0.059675504
""
""
""
""
""
""
0.067843102
0.06093071
0.096712239
""
""
0.048357494
""
0.041401763
""
0.031558171
0.0071715424
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033322498
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020457897
""
""
""
""
""
""
0.01884556
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02824009
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084718525
0.034479003
0.037212703
""
""
""
""
""
0.045749772
0.013990449
""
""
""
""
0.017066047
""
0.025570191
""
""
""
""
0.015596574
0.0054287696
""
""
0.01685716
0.012150595
""
""
0.051946145
""
""
""
""
""
""
""
0.019303614
0.047069047
""
0.063789085
""
""
""
""
""
""
""
""
""
""
""
""
0.036178116
""
""
0.016545853
""
0.029214241
""
""
""
0.025943132
""
""
""
""
""
""
""
0.054516904
0.03466006
0.023792068
0.0087041343
0.019864157
0.036835086
0.040254522
""
""
""
""
""
""
""
""
""
0.086467274
""
""
0.050552599
""
""
""
""
""
0.027621644
0.041598011
0.025272623
0.015841927
0.0079396032
0.048647963
0.020860994
0.025146892
0.017822335
0.03887042
""
""
""
""
""
0.015262911
""
0.0087280786
0.037255339
0.011820677
""
0.056623273
""
""
""
""
""
""
""
""
""
""
""
""
0.037310425
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063247167
""
""
""
""
""
""
""
0.02970157
""
0.026783707
""
0.052575946
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039955266
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027173424
0.050302163
0.027101343
""
0.016890131
0.016450226
""
""
""
0.044806901
""
0.013219837
0.013431473
""
""
0.016611485
""
0.11254165
0.0076297619
""
""
""
""
""
""
""
0.026504459
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016004583
