married_black_female_p50
0.31563765
0.28818867
0.22914472
0.2251659
0.1968248
0.24655187
0.21039861
0.18436754
0.29668212
0.20174685
0.19797239
0.18578845
""
0.26565951
0.18545546
""
""
0.19493353
""
0.1901326
0.20963152
0.22500908
0.21588531
0.18937492
0.20671208
0.21988185
0.21576357
0.24278134
0.23109464
0.22880881
0.24406214
0.2594249
0.20230262
0.23225972
0.20357245
0.18594109
0.21345495
0.21684942
0.20095597
0.13017574
0.18493201
0.28972024
0.18765642
0.29249272
0.18983771
0.154999
0.187543
0.17693089
0.17016816
0.20522735
0.22354318
0.22302541
0.14546834
0.1828942
0.21792543
0.17708458
0.19288085
0.38007623
0.17259178
0.19219238
0.18475051
0.19667742
0.11172163
0.24040373
0.35162485
0.32737613
""
0.39229101
0.24294795
0.42585421
0.18821585
0.14831595
0.16065866
0.19017237
0.1627001
0.22414288
0.19616017
0.15970613
0.21624972
0.14864869
0.17328018
0.23372714
0.26647928
0.2011452
0.19862993
0.2772575
0.23014399
0.24204764
0.19315529
0.15738036
0.21061718
0.33971769
0.33800739
0.19483508
0.034386631
""
0.22912368
0.21702769
0.20026554
0.17540383
0.20833927
0.190383
0.18533716
0.22295475
0.22436783
0.20984513
0.19934827
0.19734222
0.17729886
0.2186036
0.20402336
0.22808716
0.19719099
0.16531797
0.210097
0.20962065
0.20706266
0.16293468
0.17695883
0.17903446
0.23244467
0.24380793
0.20602167
0.2698561
0.2046144
0.1911286
0.19608134
0.23618409
0.1768299
0.18828434
0.17956644
0.16122323
0.1774815
0.17553967
0.20152506
0.17865382
0.17159884
0.1861814
0.15847644
0.17733838
0.20470257
0.26001823
0.17996262
0.19954798
0.17962752
0.20218019
0.2263172
0.19916047
0.17275776
0.19858456
0.27623472
0.16788045
0.18309663
0.1911162
0.23335397
0.18048583
0.1672485
0.18282875
0.22954723
0.25294241
0.12608413
0.37186894
0.24498273
0.16552016
0.25843066
0.20410396
0.41117534
0.60305774
""
0.22119586
0.16146365
0.20560081
0.4145363
0.17880528
0.31830269
""
0.21141155
0.18491319
0.39289349
""
0.39438307
0.2893635
0.19730742
0.19687688
0.28029856
0.19136076
0.22145152
0.40912136
0.20213784
0.29510072
0.26119313
0.27205035
0.18440498
0.32466552
0.24361409
0.2578128
0.26822618
0.20230991
0.17127302
0.23163842
0.19804272
0.22315362
0.53047556
0.21316202
0.17596446
0.18620491
0.18403438
0.40423059
0.24991548
0.23567836
0.30372486
0.22845265
""
0.20883152
0.18403012
0.24553354
0.1948545
0.17850472
0.39931726
0.24911626
0.15498854
0.29897714
0.24541041
0.38274604
0.21326861
0.21549505
0.31968692
0.25554645
0.21957164
0.21680591
0.2441102
0.2842721
""
0.26440629
""
0.22133085
""
0.22633171
""
0.39418042
0.23901159
0.29707828
0.2569969
0.2607443
0.26656055
0.2970174
0.24675408
0.20705713
0.3656714
0.2550461
0.19626787
0.25172254
0.36491004
""
0.28906593
0.24858624
0.40233055
0.23080876
0.42536348
0.23942018
0.29718488
0.28679174
0.2823464
0.21549053
0.19617307
0.17716755
0.21501236
0.17842585
0.17500569
0.1802731
0.22364751
0.2360699
0.22510281
0.35031909
""
""
0.34177822
0.31661662
""
0.51350653
0.26436624
""
""
0.22730796
0.32306674
0.34484372
0.20836645
0.20710808
0.24118796
""
""
""
""
0.33185202
""
""
""
0.14538151
0.17136559
0.38928625
0.24686609
""
0.39546213
0.21920095
0.36295041
0.4836227
""
0.43726453
0.18201065
""
0.29105836
0.25625354
0.41259742
0.53540611
0.29010102
0.29844689
""
0.36555359
0.48147634
0.33649692
0.66553396
0.22810897
0.49470729
0.416816
0.67054254
0.2002833
0.21864328
0.23147042
0.30884391
0.18786198
0.19321501
0.19056754
0.18109933
0.18508354
0.17448246
0.1447839
0.17326722
0.26097244
0.34671333
0.16675475
0.1310882
0.29316166
0.19668807
0.2135707
0.27707905
""
""
""
0.5367564
0.15223353
0.24969293
0.19500193
0.21923707
0.18403938
0.18358387
0.26411822
0.30406371
0.17064914
0.26084092
0.15947926
0.22281016
""
0.398485
""
""
0.12465413
0.31119365
0.36237201
""
""
""
""
""
""
""
""
""
""
""
0.39859673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30181116
""
""
""
""
""
""
0.27922136
""
""
0.23015861
0.26156807
""
""
""
0.39504927
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51841432
""
""
""
""
""
0.6407612
0.21725082
0.30078381
""
""
""
0.43399927
""
""
""
""
""
0.36040065
""
""
0.48709193
""
""
""
0.36377373
0.21991572
""
0.29911166
""
""
0.21167541
""
""
""
""
""
""
0.28625518
""
""
0.40644914
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35625863
0.213985
""
""
0.27763012
0.31311905
0.16921775
""
""
""
""
""
""
0.22593258
""
""
0.28317121
0.23874113
0.20284016
0.38319647
0.3761808
0.32001206
0.15700738
0.19203103
0.22904132
0.20151323
0.26543701
0.2518363
""
""
0.21146055
0.26593581
0.33800492
0.37909982
0.2873044
""
0.21850127
0.24353646
0.25663471
0.29115534
0.43572122
0.23029537
0.2576265
""
0.21059582
0.29628438
0.28531745
""
0.44606733
""
0.29595551
""
0.22430842
0.16690706
0.32985821
0.33147129
0.20098889
0.20971055
""
0.11349743
""
0.44363996
0.4301368
""
""
0.36332184
""
""
0.27513891
0.1356976
0.20496422
0.45714113
0.20207806
0.52481252
0.24502981
0.13022359
0.084211625
""
0.21085326
0.30916142
""
""
""
""
0.43577367
0.29183215
0.24302405
0.18296342
0.16454963
0.18985577
0.19477488
0.17686549
0.16202524
0.26240489
""
""
""
0.39035907
""
0.21221584
0.079367958
0.29320505
0.30592686
0.63105047
""
0.23668067
""
""
0.26530588
0.364364
0.75263494
0.2217706
0.19403203
0.2662625
0.19169249
0.17107883
0.16675244
0.18114278
0.20545262
0.17119421
0.30606753
0.2620196
0.40352762
0.28285632
0.23933317
0.25967589
0.21734141
0.23746499
0.20400904
0.23665753
0.23778266
""
0.23236382
""
""
""
""
""
""
""
""
""
""
""
""
0.26297989
""
""
0.43146783
""
""
""
""
""
""
""
""
0.42741281
""
""
""
""
""
""
""
""
0.49972326
""
""
0.27679986
""
0.33318108
""
0.44377363
""
0.24062061
""
""
""
0.28134945
""
0.2202453
""
0.23904596
0.62352383
""
0.33317202
0.20965755
""
0.31533378
0.38543889
""
""
0.44167483
""
""
0.45555255
""
""
""
""
0.56323719
0.34656724
0.55925274
0.35685903
""
""
""
""
""
""
0.30426037
""
""
0.39291564
0.19468205
0.45653316
""
0.211162
0.29881987
0.21400434
0.23090889
0.26193175
0.20819125
0.23032948
""
""
""
0.22366282
0.26240915
0.16799118
0.18418923
""
""
0.25495389
0.32756233
0.30908436
0.17491601
""
0.54436219
0.37642634
0.35132167
0.29422617
""
0.43483362
0.22359039
""
0.28694284
""
0.33497909
0.26682761
""
""
0.47028044
""
""
""
0.22866389
0.60825402
0.23639792
