kir_stycz_white_pooled_n
13019.0
21910.0
2662.0
2690.0
28296.0
37299.0
20738.0
109372.0
10529.0
10997.0
5559.0
9095.0
12926.0
6484.0
78873.0
17470.0
12263.0
19879.0
120011.0
36383.0
31361.0
17772.0
2211.0
11860.0
1807.0
5837.0
2201.0
15267.0
1017.0
7023.0
17118.0
7438.0
8133.0
21244.0
7018.0
5242.0
9211.0
49749.0
6072.0
12822.0
104837.0
15094.0
8943.0
1957.0
11148.0
7276.0
4824.0
45094.0
8901.0
36360.0
10673.0
26557.0
53178.0
50969.0
29202.0
224586.0
43822.0
144520.0
210434.0
22572.0
16953.0
5731.0
824.0
12434.0
1046.0
2835.0
32936.0
13534.0
3657.0
9617.0
66224.0
207.0
172.0
179624.0
58631.0
4614.0
24759.0
119220.0
6703.0
1727.0
1634.0
1036.0
2534.0
4158.0
2793.0
3253.0
1083.0
7291.0
5220.0
14307.0
144442.0
2269.0
6751.0
11270.0
3084.0
3489.0
2887.0
4866.0
10441.0
1249.0
8073.0
12598.0
6836.0
9850.0
30036.0
15731.0
2832.0
19759.0
15223.0
10694.0
5827.0
25968.0
8183.0
4604.0
5370.0
9015.0
14966.0
6648.0
6123.0
18747.0
3428.0
26874.0
27591.0
70385.0
5902.0
248253.0
28771.0
4629.0
8226.0
114825.0
1660.0
3858.0
12979.0
20906.0
7813.0
2306.0
4197.0
3254.0
2324.0
2762.0
8132.0
4940.0
6773.0
1291.0
7356.0
11588.0
1600.0
9175.0
3591.0
3729.0
9901.0
803.0
14576.0
108.0
527.0
2820.0
2267.0
1043.0
584.0
409.0
1373.0
1285.0
6350.0
59.0
191.0
66.0
540.0
211.0
113.0
3491.0
370.0
36.0
29.0
93.0
227.0
""
120.0
135.0
272.0
478.0
1322.0
671.0
1139.0
1431.0
552.0
10642.0
1834.0
652.0
507.0
40.0
216.0
2122.0
4168.0
907.0
1222.0
4779.0
9882.0
534.0
1560.0
85.0
5638.0
3420.0
440.0
301.0
156.0
345.0
1743.0
1088.0
761.0
397.0
245.0
150.0
812.0
76.0
3595.0
2126.0
2911.0
2256.0
2555.0
2112.0
1918.0
4577.0
30161.0
1672.0
1487.0
1959.0
8037.0
29.0
53.0
""
20.0
2711.0
4808.0
699.0
199.0
2317.0
2550.0
1507.0
916.0
3377.0
8639.0
772.0
14666.0
1766.0
2035.0
44555.0
1663.0
518.0
33.0
220.0
382.0
1824.0
24948.0
140.0
115.0
5318.0
457.0
335.0
223.0
188.0
394.0
574.0
309.0
106.0
750.0
2091.0
1672.0
436.0
2638.0
57.0
900.0
19567.0
94765.0
767.0
22.0
1062.0
1914.0
3535.0
1725.0
384.0
151.0
782.0
348.0
391.0
2797.0
914.0
805.0
5276.0
13735.0
25492.0
3363.0
2185.0
2628.0
1757.0
6403.0
4576.0
84935.0
8447.0
4343.0
1415.0
822.0
13907.0
3545.0
24065.0
5895.0
13076.0
2560.0
6317.0
13190.0
3970.0
17669.0
2908.0
38808.0
1611.0
1148.0
4418.0
8155.0
1959.0
165.0
678.0
""
3099.0
43.0
2324.0
8889.0
2106.0
489.0
9554.0
2058.0
190.0
143.0
""
864.0
1231.0
431.0
262.0
752.0
464.0
505.0
783.0
4742.0
1173.0
389.0
38211.0
1788.0
37760.0
582.0
1754.0
23.0
9230.0
581.0
179.0
121.0
61.0
134.0
481.0
3703.0
9637.0
4958.0
11491.0
125590.0
18349.0
5269.0
2631.0
3548.0
509.0
173.0
380.0
426.0
82.0
1259.0
517.0
825.0
7296.0
236.0
284.0
6009.0
993.0
157.0
708.0
1925.0
1769.0
8751.0
2820.0
9851.0
70881.0
101796.0
7482.0
15374.0
11238.0
8416.0
6085.0
1671.0
191.0
4297.0
2448.0
2796.0
52278.0
2211.0
7114.0
7999.0
2821.0
""
13266.0
74.0
""
""
30.0
""
285.0
1026.0
284.0
444.0
33.0
20.0
""
3369.0
670.0
449.0
4104.0
427.0
1619.0
527.0
1339.0
1675.0
579.0
""
90.0
7683.0
31.0
279.0
3386.0
3045.0
2341.0
252.0
647.0
4684.0
5599.0
2654.0
524.0
4390.0
29.0
8275.0
360.0
1280.0
342.0
2153.0
191.0
91.0
854.0
17296.0
159.0
117374.0
879.0
25980.0
8780.0
340.0
4767.0
8591.0
945.0
1904.0
1065.0
5325.0
1599.0
26322.0
2359.0
208.0
7267.0
2032.0
405.0
1129.0
29.0
25150.0
96021.0
9070.0
15839.0
393.0
276.0
1200.0
2263.0
590.0
4303.0
4798.0
211.0
244.0
9456.0
4335.0
11638.0
1446.0
6732.0
21882.0
18991.0
31275.0
13454.0
80787.0
42033.0
2070.0
675.0
426.0
18249.0
19780.0
89737.0
47565.0
35.0
568.0
64789.0
3416.0
16325.0
289337.0
3943.0
1715.0
2714.0
3678.0
29400.0
2531.0
10014.0
85498.0
2189.0
42107.0
2672.0
7952.0
14183.0
1911.0
230.0
7100.0
51.0
188.0
297.0
7129.0
3467.0
161598.0
