has_dad_other_pooled_p1
0.54623127
0.47128782
0.58305913
0.49647489
0.31277466
0.15490346
0.35319486
0.45111838
0.62095332
0.35794303
0.34510058
0.30060381
0.40547451
0.36456501
0.35008472
0.3059049
0.48651075
0.36551672
0.55502981
0.2976816
0.37836495
0.38356155
0.38097644
0.22038172
0.35020101
0.48990041
0.40613177
0.46281216
0.38219464
0.37627986
0.3138054
0.31401885
0.28740039
0.37002721
0.38745844
0.45590135
0.42118496
0.39507908
0.50622493
0.21422213
0.26453093
0.46400735
0.63196617
""
0.27079853
0.40178469
0.38199505
0.68150067
0.47996059
0.30738845
0.46930549
0.50453341
0.29526898
""
0.034020226
0.38136953
0.38508031
0.63689423
0.38662601
0.48916307
0.4459728
0.39318693
0.17591462
0.36678779
0.72600007
0.51115191
0.30299282
0.74705631
0.53090847
0.87019277
0.29301634
0.50299793
0.16255377
0.42566213
0.53501052
0.61967146
0.45424134
0.46446037
0.43176946
0.28211558
0.42538863
0.37336081
0.76127982
0.39757279
0.43601429
0.45087302
0.40950546
0.50708061
0.5445354
0.50544763
0.43184754
0.32510754
0.57629889
0.39830655
0.5450865
0.53789359
0.44883472
0.32221422
0.38935411
0.43861383
0.3560299
0.44162548
0.42272502
0.45775065
0.4456169
0.43859118
0.40078795
0.40523565
0.36834836
0.50780994
0.38092947
0.48880786
0.41247317
0.61515266
0.36529455
0.30261961
0.40232852
0.28694582
0.34522653
0.3545092
0.4151437
0.40690258
0.39103633
0.61185485
0.32164246
0.35466444
0.39340475
0.52930629
0.47245982
0.14542963
0.35584965
0.32989141
0.52211261
0.60292315
0.52565688
0.3115117
0.38114446
0.46266949
0.38835356
0.29382545
0.2985898
0.37231284
0.56179696
0.39551866
0.52563632
0.229359
0.46702924
0.37586492
0.5421834
0.44769114
0.69321471
0.42317164
0.30241755
0.18344688
0.50514412
0.40142047
0.44506338
0.40995371
0.62803638
0.529064
0.85616499
0.64601266
0.36891475
0.27720237
0.2142998
0.40369162
0.50996858
0.43409741
0.34552491
0.27841488
0.29788211
0.23702206
0.60784948
0.35967079
0.44433373
0.38331616
0.24285434
0.25808096
0.40424576
0.3905018
0.44302738
0.58343619
0.26425764
