has_dad_black_pooled_mean_se
0.014126814
0.023468608
0.064101972
0.0079933489
0.0057795392
0.012093552
0.003593649
0.031406365
0.04873506
0.0060583767
0.0068862573
0.0028635308
0.077450261
0.021453785
0.0087957913
0.091872498
0.098540336
0.011601355
0.089065343
0.0093359891
0.0036730967
0.0035413231
0.0062401984
0.0056024906
0.0030598729
0.010023817
0.0062798499
0.0043245335
0.0027055992
0.0091582723
0.0069837607
0.0083989557
0.0029874751
0.0037327679
0.0062693795
0.0051643983
0.008071743
0.0073565985
0.011003546
0.0096396953
0.0031979887
0.0072623729
0.012732726
0.025384512
0.008825426
0.0073082112
0.0022501615
0.0064138323
0.0031042369
0.0066957837
0.0054823956
0.004135754
0.0051656784
0.017669339
0.016661562
0.0035211183
0.01057688
0.026042312
0.021993395
0.0059093363
0.009071772
0.0041849837
0.01456811
0.018672636
0.044041719
0.0291593
""
0.041341871
0.032824993
0.045523647
0.0074574091
0.0063554822
0.0050408053
0.0068214876
0.0097649554
0.033194765
0.0074443617
0.015253176
0.014880451
0.0022446425
0.0062587745
0.014702672
0.030196387
0.012238474
0.0037448467
0.018155031
0.016809434
0.0069555962
0.0053793173
0.011435802
0.01171366
0.036876693
0.048627649
0.006214167
0.057437111
""
0.019649168
0.0091397781
0.0031898241
0.0054541994
0.0070713791
0.0017866181
0.0033026752
0.0073681143
0.0066536651
0.0031500536
0.0066396506
0.0031445164
0.010102143
0.0089040026
0.0073468853
0.0050707343
0.0031258601
0.0085858684
0.0036275231
0.0041278289
0.0035707348
0.013125128
0.016152928
0.012450582
0.0060326057
0.010320685
0.010561298
0.0069827619
0.0091297189
0.0043524853
0.0043507032
0.010357191
0.0092190355
0.0093981717
0.0015620196
0.0080396459
0.0081444532
0.013380959
0.012660232
0.0080564348
0.0050049834
0.0043722875
0.009926551
0.0074408534
0.0049889525
0.01088082
0.013955661
0.010853138
0.0054181367
0.010315024
0.006893151
0.0067334357
0.0074522137
0.0075914138
0.017925031
0.003039259
0.0051072403
0.008652498
0.0051916311
0.0038053326
0.010637697
0.0040634256
0.011786235
0.02146358
0.043270722
0.050255094
0.0071341554
0.0020544475
0.015152882
0.0015497502
0.050857734
0.058671106
0.094151691
0.014772673
0.0017016005
0.0084132627
0.049485117
0.0078064897
0.035842381
0.068272956
0.0078620212
0.0057283905
0.045655277
0.088106081
0.061579764
0.054796815
0.0043613194
0.029344181
0.024856301
0.0034912881
0.037082803
0.051700991
0.0073644565
0.05115705
0.027124565
0.0095773404
0.0042110351
0.063268952
0.024006862
0.020592595
0.021867953
0.012871835
0.0057050805
0.034067739
0.0057181888
0.013146207
0.034254283
0.017996931
0.0099936686
0.007495088
0.0034820463
0.031655129
0.018749584
0.014063927
0.027403407
0.011985335
0.11459485
0.049932487
0.0043607457
0.008915945
0.0087932618
0.0025685155
0.028251121
0.023414403
0.022259245
0.026824269
0.022121932
0.028643049
0.0036866472
0.013418573
0.026698362
0.022101212
0.0040833578
0.0062968354
0.011713332
0.0084996345
0.066302821
0.023092546
""
0.017070154
0.10472956
0.013119757
""
0.046021715
0.019110331
0.024272162
0.014647795
0.012183816
0.02974306
0.020510251
0.0083233779
0.0069498746
0.038320597
0.019278737
0.0036838651
0.017156787
0.033621214
""
0.014204258
0.036556263
0.04450522
0.0076902094
0.035428267
0.010687074
0.020162299
0.010987015
0.0091254869
0.0063990513
0.0065971068
0.0011898428
0.0062448755
0.0019233762
0.0016919391
0.0048846919
0.0055704755
0.010726889
0.017084114
0.040669363
""
0.071124315
0.020677006
0.031514924
0.066228889
0.035799138
0.0071837497
0.096291795
""
0.0033741039
0.013934793
0.059982017
0.0089215701
0.0031358066
0.031111339
""
0.072548792
""
0.10365997
0.054297227
""
0.084243611
""
0.044499818
0.045345735
0.032062609
0.0042169178
0.077341676
0.050798334
0.025312994
0.065980956
0.05808159
0.063527435
0.050811563
0.014985183
""
0.023560386
0.021583252
0.049628709
0.041332003
0.026196238
0.027378861
0.089948922
0.032558858
0.036461111
0.031144058
0.045035459
0.011630187
0.047091082
0.043301232
0.055863284
0.015227892
0.0080537749
0.0273932
0.025945107
0.010489104
0.044208374
0.0086684972
0.007807286
0.0032772443
0.011383079
0.0013907629
0.0077330954
0.013006442
0.048952196
0.0023793078
0.036181439
0.035408515
0.010661836
0.010536248
0.021810524
""
0.077858292
0.085163616
0.049082551
0.040546089
0.016443769
0.01556533
0.016543215
0.054371983
0.022540236
0.013231042
0.046889681
0.012423994
0.031846955
0.0091885971
0.017109364
""
0.033670977
""
""
0.032371085
0.036967643
0.069768801
""
""
""
0.065323018
0.047049291
""
""
""
""
""
""
0.026700173
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093422964
""
0.028473115
0.093634918
""
""
""
""
""
0.050994411
""
""
0.030000577
0.032601595
""
""
""
0.072085552
0.060099062
""
""
""
""
0.065664336
""
""
""
""
""
""
""
0.070184
0.070970282
0.065980121
0.056215461
0.079151824
0.088496096
0.075237058
0.043781012
0.011292902
0.086689793
""
0.091641039
0.024687979
""
""
""
""
0.071987256
0.028808342
""
""
0.053544696
0.075500466
0.087592013
""
0.063251406
0.028478073
""
0.018480835
""
0.094338678
0.0062618656
""
""
""
""
""
0.096085533
0.0070932438
""
""
0.030800525
""
""
""
""
""
""
""
""
""
""
""
""
0.083711833
""
