kfr_stycz_black_male_p25
0.27391183
0.27752262
0.27556631
0.24101807
""
0.26122412
0.29308829
0.27667594
0.29008463
0.23116794
0.31225693
0.31905779
0.33069393
0.31053674
0.42771596
0.23427919
0.27227065
0.25110924
0.26420608
0.26657462
0.33291879
0.40785959
0.24760745
0.26074165
0.27505305
0.29220772
0.28302959
0.26386786
0.32080892
0.29020163
0.26593199
0.28086248
0.30618548
0.26871434
0.25314119
0.32349536
0.28342697
0.25387678
0.29303694
0.34392712
0.28993961
0.28706083
0.28008103
0.24537115
0.26959255
0.30515388
""
0.31802508
0.27703914
0.29439163
0.26676598
0.29002914
0.28065392
0.28156301
0.27960873
0.26882967
0.2694203
0.27006185
0.30807072
0.28152347
0.29887131
0.29452941
0.27057248
0.28652737
0.36878052
0.31310913
""
""
""
0.29070067
""
""
""
""
0.28084591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26411584
0.30104828
""
""
""
""
0.29652435
0.29847789
""
0.27332169
0.27628678
""
0.27686155
0.41877663
0.28346869
0.24566466
""
0.50183505
""
0.25390938
""
""
0.25381628
0.29342443
""
""
0.27610341
0.27572638
0.30558634
0.27966914
0.33612719
0.25156209
0.30614015
0.2593067
0.25278679
0.25181007
0.32826611
""
""
0.24166651
""
""
0.24300641
0.22573167
0.28594795
0.25070772
""
0.27635491
0.26697224
""
0.29288909
""
0.24467547
0.31327054
0.33814493
""
0.28099698
""
""
0.27005145
0.25976348
0.33551645
""
0.29307196
""
0.28555641
""
0.22487712
""
0.26650745
""
0.35108653
""
0.26826942
""
0.26695919
0.25833315
""
""
0.25741172
""
""
""
0.24912035
""
0.28540328
0.24791607
0.20618562
""
0.29807749
""
""
0.24243252
""
""
0.30897886
""
0.29453126
0.28322205
""
0.27773321
0.29918283
""
0.30675152
0.3047317
""
""
0.28722978
0.31156945
0.34443629
""
0.37326732
0.27067634
""
""
0.29459184
0.40302324
""
0.33320707
0.42776114
""
0.30584359
0.28617507
""
0.30131388
0.30505821
0.32267898
0.27395698
0.33361194
0.34097502
0.33708084
0.34060153
0.3874121
0.382759
""
""
0.31175032
0.33665672
0.28325838
0.27752119
""
""
0.30214897
""
0.33182749
0.33024624
0.28472471
0.32844105
""
0.33676606
""
""
""
0.3607896
0.53662026
""
""
""
""
""
""
""
""
0.31173915
""
0.24888422
""
""
0.28344786
""
""
""
""
""
""
""
""
0.37895983
""
""
""
""
0.38879693
""
""
""
0.4027814
""
""
""
""
""
""
""
""
""
""
""
0.2830824
""
""
""
""
""
""
""
""
""
""
0.40964872
""
0.32376906
0.31603444
0.31460679
0.33841112
0.29427287
0.29147097
0.43938163
0.34051272
0.28076446
0.28158054
0.294635
0.31301686
0.24264345
0.27488464
0.26485476
0.26203045
0.24852747
0.29440317
0.27098522
0.31776577
0.28503332
0.30521351
0.31544828
0.23171429
0.261013
""
0.26892933
0.2578164
0.2799263
0.28092948
0.25010788
""
""
0.22830638
0.24460566
0.33578697
