stayhome_other_male_n
45.0
24.0
""
37.0
33.0
65.0
286.0
1371.0
21.0
""
273.0
40.0
39.0
""
""
20.0
""
40.0
44.0
""
""
30.0
29.0
""
""
""
29.0
330.0
""
""
""
""
""
33.0
""
1155.0
""
""
27.0
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
77.0
27.0
""
20.0
""
22.0
""
573.0
""
""
""
26.0
""
""
157.0
71.0
43.0
""
63.0
""
""
""
""
""
""
""
""
176.0
""
""
26.0
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
29.0
""
""
""
""
23.0
178.0
73.0
""
""
""
""
84.0
""
""
""
""
""
""
24.0
33.0
""
""
23.0
""
""
32.0
20.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
112.0
59.0
""
""
37.0
""
35.0
""
""
61.0
""
""
33.0
""
180.0
""
36.0
""
""
""
""
""
""
""
""
""
51.0
""
""
188.0
""
""
""
""
""
""
30.0
""
586.0
99.0
116.0
82.0
""
32.0
24.0
""
""
34.0
""
""
20.0
""
""
""
20.0
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
22.0
21.0
""
77.0
""
84.0
""
""
""
""
""
""
183.0
""
""
""
770.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
265.0
""
""
""
""
""
""
127.0
""
""
""
""
""
""
""
55.0
42.0
""
""
""
""
31.0
""
""
58.0
55.0
""
""
""
""
""
""
91.0
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
104.0
25.0
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
397.0
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
194.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
250.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
2052.0
40.0
34.0
""
""
""
""
""
46.0
""
27.0
""
""
428.0
""
59.0
24.0
""
37.0
24.0
29.0
214.0
56.0
167.0
79.0
20.0
174.0
534.0
471.0
314.0
63.0
103.0
556.0
180.0
344.0
74.0
266.0
566.0
412.0
290.0
234.0
248.0
46.0
208.0
77.0
339.0
47.0
558.0
""
30.0
""
""
87.0
""
98.0
33.0
""
""
""
""
29.0
""
29.0
""
42.0
""
102.0
""
""
""
96.0
90.0
""
67.0
""
""
""
""
""
60.0
157.0
27.0
908.0
131.0
50.0
36.0
60.0
62.0
""
23.0
24.0
29.0
""
190.0
335.0
""
""
22.0
25.0
""
""
23.0
124.0
1621.0
""
36.0
33.0
438.0
22.0
816.0
742.0
111.0
133.0
332.0
50.0
247.0
34.0
50.0
""
45.0
2601.0
87.0
304.0
215.0
60.0
116.0
129.0
""
""
""
35.0
749.0
32.0
25.0
79.0
86.0
21.0
24.0
56.0
549.0
22.0
""
43.0
""
""
""
""
""
""
""
""
32.0
95.0
31.0
52.0
""
""
41.0
""
61.0
""
""
""
""
30.0
""
95.0
560.0
""
""
46.0
""
""
150.0
21.0
151.0
""
77.0
""
""
23.0
""
255.0
22.0
49.0
28.0
40.0
""
26.0
""
49.0
""
48.0
""
""
25.0
21.0
""
""
""
""
418.0
""
""
21.0
44.0
79.0
""
238.0
67.0
""
27.0
""
""
""
46.0
""
49.0
22.0
67.0
42.0
45.0
""
""
""
""
""
""
""
""
""
46.0
20.0
397.0
""
""
""
70.0
""
28.0
""
""
""
""
""
""
""
""
""
25.0
67.0
""
""
""
""
""
""
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
93.0
29.0
54.0
35.0
""
31.0
""
224.0
""
20.0
121.0
92.0
29.0
42.0
23.0
""
762.0
28.0
22.0
80.0
69.0
64.0
""
907.0
24.0
""
56.0
199.0
20.0
549.0
56.0
""
""
""
22.0
""
""
34.0
""
36.0
34.0
126.0
""
102.0
38.0
221.0
304.0
23.0
127.0
38.0
86.0
""
""
66.0
""
456.0
""
""
65.0
""
22.0
""
""
23.0
""
96.0
24.0
""
80.0
37.0
39.0
39.0
27.0
27.0
233.0
305.0
125.0
42.0
21.0
""
""
73.0
25.0
61.0
""
80.0
""
46.0
""
""
""
""
""
61.0
43.0
140.0
77.0
141.0
""
""
446.0
""
331.0
""
53.0
147.0
33.0
61.0
""
""
81.0
43.0
78.0
""
""
""
""
26.0
22.0
48.0
""
""
93.0
""
""
26.0
68.0
61.0
59.0
""
62.0
29.0
40.0
""
""
110.0
22.0
175.0
""
30.0
""
1127.0
101.0
121.0
70.0
37.0
101.0
85.0
84.0
132.0
""
""
242.0
81.0
74.0
47.0
""
""
1141.0
169.0
129.0
""
""
20.0
""
106.0
445.0
39.0
54.0
96.0
""
""
100.0
92.0
""
""
""
20.0
211.0
20.0
77.0
87.0
""
418.0
46.0
112.0
33.0
365.0
""
1085.0
91.0
""
31.0
52.0
24.0
""
36.0
690.0
""
93.0
38.0
632.0
""
77.0
""
177.0
52.0
21.0
320.0
59.0
51.0
""
23.0
56.0
230.0
""
21.0
""
24.0
36.0
139.0
207.0
316.0
""
144.0
28.0
""
70.0
""
""
""
28.0
20.0
""
73.0
246.0
36.0
48.0
186.0
75.0
52.0
""
49.0
""
88.0
451.0
""
164.0
20.0
""
815.0
""
""
41.0
""
""
""
""
""
""
25.0
""
73.0
""
138.0
""
196.0
23.0
107.0
90.0
579.0
71.0
""
75.0
""
50.0
""
""
70.0
159.0
""
196.0
""
""
""
""
""
27.0
""
125.0
""
""
43.0
""
184.0
30.0
""
90.0
""
33.0
24.0
24.0
""
103.0
""
""
""
""
20.0
27.0
39.0
253.0
""
88.0
97.0
""
""
95.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
41.0
""
""
101.0
""
""
123.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
53.0
35.0
""
""
""
""
""
""
""
""
""
26.0
""
""
366.0
""
""
27.0
""
""
""
24.0
""
""
""
24.0
""
39.0
169.0
""
""
""
""
""
""
""
""
""
""
""
""
""
176.0
""
""
""
""
""
22.0
""
""
""
54.0
""
""
36.0
""
23.0
255.0
""
""
""
""
""
""
""
31.0
""
31.0
20.0
110.0
""
""
21.0
498.0
""
""
51.0
82.0
37.0
""
""
""
""
""
46.0
""
""
""
76.0
54.0
""
""
37.0
""
""
""
""
""
""
""
38.0
""
""
514.0
1054.0
""
""
""
61.0
135.0
55.0
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
473.0
""
""
55.0
""
""
""
220.0
""
""
""
""
""
""
1313.0
""
""
""
384.0
""
""
""
""
""
""
68.0
""
74.0
448.0
""
""
22.0
""
""
""
""
392.0
""
""
""
""
156.0
""
""
""
""
""
""
94.0
59.0
""
81.0
""
""
""
""
""
23.0
2033.0
35.0
""
""
53.0
""
30.0
88.0
""
""
33.0
""
""
""
""
32.0
""
""
""
""
""
""
134.0
""
""
89.0
""
""
53.0
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
33.0
""
""
""
""
""
119.0
""
""
100.0
""
""
""
""
""
""
""
25.0
""
79.0
""
""
""
""
198.0
""
""
""
22.0
""
""
""
214.0
""
""
39.0
""
""
66.0
""
""
21.0
62.0
""
""
72.0
""
""
""
""
""
""
""
31.0
""
""
""
""
""
46.0
""
""
""
""
""
""
92.0
""
""
""
""
""
""
""
1122.0
164.0
""
""
""
""
92.0
521.0
""
""
""
""
""
""
""
27.0
21.0
""
""
20.0
20.0
""
""
122.0
""
""
223.0
""
""
23.0
""
""
""
""
""
""
41.0
60.0
""
""
367.0
""
""
""
""
""
""
""
""
""
""
""
1176.0
""
""
""
""
37.0
""
374.0
""
83.0
""
232.0
""
""
""
81.0
""
30.0
""
""
""
""
20.0
29.0
25.0
21.0
""
59.0
""
""
21.0
""
207.0
25.0
""
28.0
""
""
""
""
""
29.0
""
""
""
""
257.0
""
""
25.0
""
""
20.0
""
1548.0
46.0
""
""
""
47.0
""
23.0
""
""
""
""
""
44.0
230.0
""
""
21.0
49.0
""
""
""
""
""
201.0
""
""
""
""
""
""
39.0
""
""
""
""
""
20.0
""
""
30.0
""
""
74.0
598.0
""
""
""
59.0
""
26.0
""
""
""
""
""
115.0
151.0
""
""
""
28.0
""
""
""
""
153.0
170.0
""
""
23.0
224.0
""
""
22.0
""
53.0
""
""
""
""
257.0
""
30.0
""
51.0
51.0
""
""
287.0
283.0
""
32.0
""
98.0
""
129.0
55.0
""
""
70.0
727.0
26.0
""
23.0
""
24.0
176.0
49.0
79.0
549.0
""
111.0
27.0
""
42.0
""
59.0
78.0
167.0
35.0
3201.0
601.0
31.0
23.0
52.0
""
69.0
""
""
""
2021.0
""
114.0
""
1017.0
490.0
46.0
511.0
""
48.0
209.0
""
203.0
""
54.0
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
28.0
""
35.0
105.0
""
""
""
""
20.0
""
""
""
""
""
28.0
""
""
""
24.0
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
143.0
""
""
""
""
""
29.0
""
288.0
35.0
""
32.0
""
34.0
""
30.0
""
""
""
""
""
""
""
30.0
""
104.0
""
52.0
""
""
""
40.0
63.0
""
""
""
705.0
26.0
""
""
95.0
38.0
""
25.0
""
32.0
""
153.0
""
84.0
""
30.0
""
""
40.0
68.0
""
""
""
""
32.0
""
52.0
210.0
""
""
77.0
44.0
""
""
22.0
""
""
""
24.0
""
""
""
92.0
""
47.0
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
