kir_top20_hisp_male_mean
0.15511239
0.15614066
0.11007658
0.19779699
0.16202681
0.076633252
0.12851423
0.095834911
0.15077268
0.11774541
0.11515605
0.18655121
0.28412762
0.088025108
0.11324833
0.2197215
0.1619729
0.15544316
0.13425797
0.10619907
0.10293379
0.1618139
0.13735338
0.11998498
0.18036638
0.081057452
0.1281195
0.16080107
0.20741184
0.11235952
0.10288205
0.18969943
0.21543574
0.18386091
0.11922708
0.23082837
0.25170481
0.22535206
0.23790285
""
0.16430569
0.23274609
0.25899616
""
0.06975092
0.16216087
0.25161165
0.28180704
0.29870427
0.17955068
0.21254623
0.26473814
0.15048711
0.06536334
0.37124458
0.21812969
0.24860814
0.28974959
0.51632565
0.14479345
0.084263206
0.14205298
0.16709785
0.31253225
0.16049388
0.21417919
""
""
0.018141016
0.13596709
0.11415093
0.18158779
0.075481489
0.063456886
0.14318253
0.04844562
0.1656283
0.089332767
0.079462528
0.18219596
0.14000227
0.10282146
0.15834416
0.18284006
0.17619948
0.084510088
0.21822062
0.13230081
0.1813273
0.1402991
0.1680553
0.083665513
0.1129278
0.16903794
0.050051
0.036113899
0.13710029
0.10626223
0.17957772
0.14724435
0.16287817
0.23980042
0.19826165
0.14807945
0.17286409
0.16284426
0.15848936
0.18827727
0.16585968
0.16186972
0.20505074
0.1856685
0.18378808
0.091586284
0.18791194
0.18729654
0.18509059
0.17773861
0.27795449
0.09580531
0.12356296
0.12631911
0.19214919
0.16392539
0.1833438
0.21680675
0.20111331
0.094998352
0.29227933
0.070424303
0.20049033
0.12166766
0.21930201
0.13521819
0.11355592
0.09467645
0.23508665
0.1616991
0.15480635
0.20246927
0.18523997
0.18862902
0.081676483
0.10656799
0.13179213
0.19558285
0.19670066
0.10574078
0.19707145
0.21692935
0.23800513
0.21060658
0.15503916
0.11875731
0.19492288
0.25551
0.22814393
0.19665457
0.17369138
0.23737314
""
""
0.30017662
0.27527145
0.077133112
0.28928512
0.3075631
0.11549603
0.23529002
0.14759009
0.21052229
0.1642473
0.13734221
0.16715138
0.15407278
0.14181188
0.18050876
0.13559048
0.14922157
0.20064361
0.24606177
0.17550047
0.20094731
0.1039435
0.10677917
0.20110294
0.18144248
0.080655448
0.17575637
""
0.15164731
0.17061588
0.14867093
0.16163045
0.11347044
0.14834283
0.15886402
0.16548996
0.18965137
0.14636277
0.17519034
0.20390655
