marr_29_other_female_p100
0.57846522
0.53162587
""
""
""
""
""
0.38749665
""
""
""
""
""
""
""
0.40319788
0.63959897
""
""
""
""
0.086420268
0.55585247
0.54566097
0.68769401
0.27649432
0.69980049
0.67379254
""
""
""
""
""
""
0.54904997
0.36530846
0.29444614
""
0.25204358
0.62681168
0.31075245
0.36135468
""
""
0.47457159
""
""
0.55412537
0.40567964
""
0.4582898
0.59325051
""
""
""
""
0.37059444
0.42422348
0.5946995
""
0.34385112
0.28725427
0.53657573
0.68362951
""
""
""
""
""
0.3524816
0.32122231
""
""
""
0.34798348
""
""
0.37625775
0.43825024
0.51655066
0.37126321
""
""
0.51704556
0.45681387
""
""
""
0.3808538
0.39194542
""
""
""
""
""
0.39507109
0.5193823
0.43502796
0.43830109
0.26209509
""
""
0.28244027
0.41055226
0.50113368
0.47523853
0.38321561
0.40265733
""
0.42369509
0.5085572
""
""
0.38546315
0.50766802
""
""
""
0.57741821
""
""
""
""
""
""
""
0.60792404
0.48561984
0.70197558
""
""
""
""
0.41011456
""
""
0.38569674
""
""
""
0.51187098
""
""
""
""
0.23402926
""
""
""
""
""
""
""
0.46781203
""
""
0.46850783
0.42237639
""
""
""
""
0.57013798
""
""
""
""
""
0.5501278
""
0.43371528
""
""
0.62174541
""
""
0.44176435
""
""
""
0.42073724
""
0.49219981
0.62446231
""
""
0.32703969
""
0.31413794
0.42235968
0.45520172
""
0.3445794
0.49099624
0.37658605
0.39592767
0.21535632
0.41923189
0.35743216
0.49935806
0.47390693
0.42122033
0.46115741
0.55171144
0.31735778
0.43677205
0.26757461
0.50518179
0.40027538
0.38890901
""
""
0.40503836
0.46003416
0.37506011
0.37553144
0.36049306
""
0.37155929
0.36079541
0.37007502
0.40322337
0.39213762
0.23078513
0.39292368
0.40642214
0.302008
0.36432415
0.3331154
0.36285046
0.47507113
""
0.31784573
0.38346118
0.31680873
0.40577087
0.41453475
0.4905901
""
0.41445258
0.48024648
0.37744814
0.4212161
0.32728788
0.37861246
""
0.40633816
""
""
""
0.42111763
0.31770489
""
""
""
""
""
""
""
0.66208434
0.37062171
""
0.58459783
""
0.18494108
0.44909805
0.27447137
0.45249888
""
""
""
""
""
""
0.4527649
""
""
""
0.65295005
0.47797143
""
""
""
0.49065119
""
""
0.42341673
0.64285409
0.67380673
""
""
""
""
""
""
0.40851983
""
""
""
""
""
""
""
""
0.37041435
""
0.38268623
""
0.29474592
0.2844581
0.40801403
0.19512704
0.30904686
0.31833622
0.26823074
0.45987076
0.33099103
0.28267762
0.32757673
0.20909472
0.36184233
""
0.54445833
""
0.41730821
0.31312948
""
0.38144264
0.34171057
0.47713771
0.34767419
0.54007536
""
""
0.37436298
0.44323933
0.44655919
""
0.46244252
""
""
""
""
""
""
0.36303645
0.15508734
0.35478389
""
0.42234278
0.51181984
""
""
0.42941821
0.33317947
0.40894583
0.46986106
""
""
0.37987956
0.4752242
0.35619605
0.3237918
0.36574796
0.37799549
0.41582635
0.31149176
0.34878227
0.3967405
0.34292153
0.39657423
0.34045538
0.37572837
0.40142971
0.2788015
0.4850027
0.52711111
0.3621155
0.33005685
0.30678761
0.54854989
""
""
0.39068678
0.49844205
0.54292554
""
""
""
""
""
""
""
0.4602744
0.42537954
""
""
0.2279987
""
""
""
0.41145313
0.72227073
""
""
""
0.56280422
""
0.54373068
0.62253594
""
0.31028828
0.32683468
0.25946155
0.47892821
0.54184324
""
0.27724433
""
0.36412269
0.62869465
""
0.44787449
""
0.42784449
""
""
""
""
""
0.28142267
""
""
0.32721552
0.3492997
""
""
0.50743264
""
""
""
""
0.40945208
0.32656422
0.61436665
""
0.33991843
""
""
0.52819371
""
""
""
0.42195594
""
0.26757577
""
""
""
""
""
0.25934711
0.40421453
""
0.68576801
""
""
""
""
""
""
""
""
""
0.56352848
0.38239297
""
""
0.6572237
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33382243
0.41830456
""
""
0.34328526
""
""
""
""
0.58801895
""
""
""
""
""
0.33340767
0.48050433
""
""
""
0.55750501
""
""
""
""
""
""
""
""
""
0.13909487
""
""
""
""
