kfr_other_female_p1
0.15078321
0.3955358
""
""
""
""
""
0.33403775
""
""
""
""
""
""
""
0.32853383
0.16931491
""
""
""
""
0.31097552
0.27900404
0.36017063
0.42033646
0.43486285
0.28343925
0.29851612
""
""
""
""
""
""
0.2520633
0.29935208
0.27409697
""
0.43009788
0.30348074
0.41861844
0.40234143
""
""
0.28033683
""
""
0.37473151
0.24349904
""
0.27684215
0.17974471
""
""
""
""
0.23953176
0.31519651
0.29706663
""
0.30922225
0.28386331
0.34849414
0.39063397
""
""
""
""
""
0.32178885
0.41068158
""
""
""
0.32176164
""
""
0.36970428
0.27179882
0.16404983
0.52923447
""
""
0.26813582
0.29538688
""
""
""
0.25620538
0.33388078
""
""
""
""
""
0.098001219
0.24788719
0.38862336
0.357766
0.32008114
""
""
0.30087379
0.36948338
0.35528356
0.37872511
0.34879616
0.2312609
""
0.40109751
0.43897933
""
""
0.4091275
0.40413865
""
""
""
0.27919844
""
""
""
""
""
""
""
0.21911246
0.21706301
0.3651945
""
""
""
""
0.31640786
""
""
0.203373
""
""
""
0.28404769
""
""
""
""
0.3744258
""
""
""
""
""
""
""
0.32243359
""
""
0.26685086
0.071084134
""
""
""
""
0.39315951
""
""
""
""
""
0.37039581
""
0.34133577
""
""
0.26092732
""
""
0.33529547
""
""
""
0.31033108
""
0.3269197
0.39277267
""
""
0.45339707
""
0.40000665
0.31713092
0.47018564
""
0.4332743
0.5083735
0.41484889
0.37844172
0.44584525
0.23896481
0.32373336
0.40627253
0.37061569
0.37054089
0.32598612
0.43966901
0.43847638
0.31262505
0.44759715
0.25813201
0.39997166
0.45018589
""
""
0.37630141
0.50145316
0.37464616
0.46177658
0.38136193
""
0.40252376
0.4165234
0.28842166
0.38101757
0.44212675
0.47807884
0.37419724
0.4549264
0.43411928
0.40594107
0.47553346
0.4196817
0.35750711
""
0.40150741
0.40128538
0.38770056
0.41314113
0.39994094
0.25170144
""
0.3933033
0.35179719
0.45934439
0.36141318
0.28667963
0.40410161
""
0.38753977
""
""
""
0.45327407
0.44124129
""
""
""
""
""
""
""
0.69430357
0.32760847
""
0.49383649
""
0.23973954
0.33415842
0.32674077
0.47578809
""
""
""
""
""
""
0.4122307
""
""
""
0.43933296
0.41057321
""
""
""
0.48503575
""
""
0.50495607
0.44592014
0.13221787
""
""
""
""
""
""
0.31878603
""
""
""
""
""
""
""
""
0.39434281
""
0.40943635
""
0.37391776
0.34047914
0.41816348
0.3039659
0.32571501
0.33956471
0.34088868
0.38962099
0.39063585
0.30628625
0.32586345
0.33231857
0.30901542
""
0.27367577
""
0.3417863
0.36185881
""
0.37674883
0.3596749
0.40239361
0.32045013
0.44008201
""
""
0.33325678
