has_mom_pooled_male_p10
0.84598851
0.74672782
0.91266477
0.90207201
0.90881526
0.79571635
0.89597785
0.68106085
0.85322309
0.83125067
0.84774971
0.67373574
0.73470795
0.94714689
0.75458133
0.86034179
0.80042845
0.76795608
0.93292123
0.85106051
0.92024338
0.88552177
0.84012055
0.72454178
0.93976045
0.80963087
0.88268214
0.8572939
0.90627944
0.93213028
0.85945076
0.87501484
0.91639549
0.87975204
0.90883672
0.93208265
0.86442703
0.87108064
1.0280794
0.88141704
0.82118529
0.90108854
0.97965169
0.79548341
0.76155806
0.64068586
0.80673158
0.89066958
0.76588243
0.80597007
0.81174266
0.81407803
0.79666406
0.83246839
0.71836323
0.72308761
0.79877013
0.80444026
0.74667728
0.89439917
0.87943059
0.91782892
0.87256247
0.90559757
0.89287901
0.66584951
0.66538471
0.78608006
0.75900233
0.90059352
0.59763646
0.81522143
0.79361671
0.7826634
0.90058982
0.74491572
0.89521497
0.82527369
0.77853203
0.76445299
0.79326284
0.71215624
0.76117384
0.83844548
0.83069074
0.81372714
0.84833121
0.83885467
0.90597206
0.98479903
0.85068017
0.86031514
0.8360185
0.88447404
0.89697647
0.80437779
0.76445502
0.8865118
0.84938341
0.90691566
0.85085994
0.87696111
0.86481249
0.88034743
0.85287231
""
0.84085447
0.74860251
0.64947641
0.79308099
0.71940696
0.79846621
0.69801158
0.78139085
0.7048589
0.89608604
0.92631501
0.92517811
0.88021034
0.87784219
0.87684268
0.77255511
0.9008885
0.91059089
0.9158169
0.83751637
0.88472527
0.81192011
0.73932832
0.822119
0.85563022
0.77947611
0.83761114
0.71458918
0.90532804
0.85682184
0.73206854
0.71714234
0.7301504
0.73246831
0.82662868
0.76135552
0.75268477
0.88904852
0.83525014
0.92044407
0.82183737
0.93467563
0.84309644
0.79394364
0.93535858
0.90115964
0.9323346
0.91341448
0.81728423
0.85150045
0.79743814
0.8579632
0.85503161
0.80699646
0.76337349
0.81504846
0.94352233
0.85891134
0.81673205
0.86640185
0.7756117
0.78235614
0.93508184
0.88838387
0.79724234
0.77951604
0.90653992
0.8476634
0.84467024
0.86012697
0.91048008
0.91562474
0.85946864
0.75104159
0.81186408
0.78350139
0.72071815
0.73112994
0.73280662
0.7891742
0.75206709
0.79945022
0.853733
0.79215634
0.83255386
0.81772172
0.76056916
0.87969822
0.86096716
0.86930639
0.85546738
0.84024513
0.89583182
0.91777027
0.83654404
0.66153324
0.86273652
0.91341341
0.90690643
0.73094261
0.86842984
0.90912479
0.84604168
0.84692568
0.87926894
0.90407872
0.78005177
0.87020528
0.83950055
0.88625109
0.89866054
0.84946626
0.8922323
0.87892848
0.83042645
0.88012809
0.86876923
0.95253843
0.86161864
0.90043354
0.89023715
0.96123385
0.88391018
0.81984818
0.84261316
0.78461808
0.80885047
0.8655681
0.88213193
0.89642173
0.89600641
0.83702165
0.86727744
0.72359049
0.75900924
0.8398363
0.70904523
0.65121615
0.63588381
0.61033827
0.78276598
0.5890705
0.71178436
0.64785719
0.64084125
0.78196746
0.73173714
0.61920053
0.89249146
0.90703231
0.92639977
0.89602792
0.92166287
0.91179329
0.85091209
