married_asian_female_p10
""
0.7613377
""
""
""
""
""
0.38167429
""
""
""
""
""
""
""
0.61809236
""
""
""
""
""
""
0.15101029
""
""
""
""
0.42241541
""
""
""
""
""
""
0.65924263
""
0.56582552
""
""
""
0.64439797
0.36899638
""
""
0.45460275
""
""
""
0.40173215
""
0.40930155
0.58860284
""
""
""
""
""
""
0.6210072
""
0.44238919
""
0.64263833
""
""
""
""
""
""
0.33347487
""
""
""
""
0.41118193
""
""
0.11079888
""
0.35397735
0.12305982
""
""
-0.13341463
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58931381
0.27779621
0.71778315
""
""
""
0.48068312
0.57731259
""
0.41146994
0.42982098
""
0.33929399
0.65527827
""
""
""
0.64883214
""
""
""
""
""
""
""
""
""
""
""
""
0.60282224
""
""
""
""
""
0.39920422
""
""
0.32692578
""
""
""
""
""
""
""
""
0.30187151
""
""
""
""
""
""
""
0.21236436
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68136823
""
0.42529395
""
""
0.13916659
""
""
0.34434435
""
""
""
""
""
0.43433189
0.59394574
""
""
0.51772147
""
""
0.41634545
""
""
0.48029688
0.29594463
0.54215699
0.43199068
0.64043868
0.35146651
0.39786136
""
0.48072559
0.56911743
0.47961453
""
0.48390999
0.423287
0.44817081
""
0.46970481
0.44179904
""
""
0.47151417
0.57518238
0.48616982
0.5193575
0.48337141
""
0.46028203
0.45637393
0.60706782
0.5074054
0.50025141
0.49291581
0.47523049
0.54593503
0.46853715
0.44286877
0.51685959
0.37207296
0.47178799
""
0.48311517
0.47290412
0.49796888
0.50314575
0.5841831
0.35799888
""
0.43152121
0.43996742
0.50165474
0.54377651
0.5594306
0.40631631
""
0.53582543
""
""
""
0.47635904
0.58741993
""
""
""
""
""
""
""
""
0.46947208
""
0.54779881
""
""
0.55742902
0.019812921
""
""
""
""
""
""
""
0.5068658
""
""
""
""
0.37261942
""
""
""
0.60290968
""
""
""
""
""
""
""
""
""
""
""
0.46276584
""
""
""
""
""
""
""
""
""
""
0.67317843
""
0.52569461
0.53863406
0.47109371
0.53537589
0.51126933
0.45233852
0.56831586
0.78364193
0.51890004
0.50925082
0.41210467
0.52474815
0.49803972
""
0.48465016
""
0.41336724
0.47957584
""
0.45287076
0.46428233
0.3429575
0.46478653
""
""
""
0.45665208
0.58044386
0.68675619
""
""
""
""
""
""
""
""
0.47240508
0.68851745
0.49409676
""
0.30432665
""
""
""
0.46941188
0.43759495
0.47286618
""
""
""
0.28973663
0.48180076
0.36312401
0.48540235
0.33572942
0.025689216
0.35093018
""
0.48918718
0.55210507
0.48383954
0.44671774
0.46091983
0.49555102
0.35228702
0.19607413
0.42283845
0.36074385
0.48768792
0.50918472
""
""
""
""
0.47668767
""
""
""
""
""
""
""
0.5662421
""
0.4732452
0.61483628
""
""
0.51140201
""
""
""
""
""
""
""
""
-0.023005515
""
0.56053698
0.53923297
""
0.64080751
0.094149485
""
0.37137949
0.68346316
""
0.50315338
""
0.52588385
""
""
0.85384548
""
0.5131951
""
""
""
""
""
0.52692848
""
""
0.76872784
0.50874108
""
""
""
""
""
""
""
0.47020733
0.83228129
0.44822514
""
0.5672285
""
""
0.42053944
0.65360606
""
""
0.53880793
0.20523137
0.50369352
""
""
""
""
""
0.6287266
0.68046409
""
0.39716172
""
""
""
""
""
""
""
""
0.58933342
""
0.79187667
""
""
0.46916544
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3177225
""
""
""
0.32251912
""
""
""
""
""
""
""
""
""
""
0.43248898
0.48540619
""
""
""
0.76065379
""
""
""
""
""
""
""
""
""
0.23374048
0.35988885
""
""
""
""
""
""
""
""
""
0.15743592
""
""
""
""
""
""
""
0.52163297
""
""
""
""
0.47596201
0.49681985
0.42585343
0.43175337
0.45496541
""
0.55132949
""
""
""
""
""
""
0.50518036
""
""
""
0.34196576
""
""
""
""
""
0.2281912
""
""
""
""
""
""
""
0.4870792
0.87702388
""
""
""
""
""
""
""
""
""
""
""
""
0.34280431
""
""
0.28472757
""
""
""
""
""
""
""
""
0.6062206
""
""
""
""
0.63450891
0.58314538
""
""
0.47824743
""
""
0.65001768
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5681842
""
""
""
""
""
0.37561163
0.38119447
0.69564056
""
0.53967869
1.000977
""
""
""
""
""
0.56894189
0.59607452
0.67252004
""
0.55594236
0.40242597
""
""
""
""
""
""
""
""
""
""
0.4681775
""
""
""
""
""
""
""
""
0.95522445
0.59132373
""
0.43923673
""
""
""
""
0.058400277
0.97760761
""
0.43778074
""
""
""
""
""
0.44294709
0.54555255
1.0049847
0.47233412
""
""
0.61807299
0.50392097
""
""
""
""
""
""
0.81753391
""
""
""
""
""
""
""
0.060601749
""
0.37353906
""
0.70325065
""
""
""
""
0.53750432
""
0.60011983
""
""
0.83141625
""
0.053567085
""
""
""
""
""
""
0.60384965
""
0.6285044
""
0.58729851
0.25191084
""
0.63171327
0.51319343
""
""
""
0.42591524
""
""
""
""
""
""
""
""
""
""
0.22328755
""
""
""
""
""
""
0.30026236
""
""
""
""
""
""
""
0.54878914
""
""
0.26183325
""
0.51517093
""
""
""
""
0.36471412
""
""
""
""
""
""
""
""
""
0.47424084
""
""
""
0.57588094
""
""
""
""
""
0.65146315
""
""
""
""
""
0.30380192
""
0.42014638
""
""
""
0.39225882
""
0.70257366
""
""
""
""
""
""
""
""
""
""
""
""
-0.092173643
""
""
""
""
""
""
""
0.65924519
""
""
""
""
0.52335739
""
""
""
""
""
0.46809533
0.64089054
""
""
""
""
""
0.48296306
""
""
""
""
""
""
0.40251836
0.60237533
""
""
""
0.42383423
""
""
0.49594647
""
""
""
""
""
""
""
""
""
""
""
0.31718537
""
""
""
""
""
""
""
""
""
0.15641645
""
""
""
""
""
""
""
""
""
0.78606558
""
""
""
