coll_white_pooled_mean
0.33825582
0.2594561
0.24268211
0.36450732
0.42707938
0.31070811
0.38578561
0.26270503
0.29532751
0.37190226
0.29562148
0.42421219
0.35990572
0.28029734
0.30528542
0.31688765
0.31923288
0.39362195
0.33326384
0.27027309
0.35550058
0.33158869
0.38677943
0.41066498
0.52096695
0.31700838
0.34787196
0.37794647
0.39017227
0.35169679
0.3739917
0.4134559
0.4844611
0.45302579
0.3618266
0.31798294
0.3099238
0.38152447
0.3218388
0.38999435
0.45607218
0.26427919
0.30792451
0.2635437
0.32276064
0.44244111
0.46914431
0.30441582
0.43956062
0.31527454
0.29118916
0.35504016
0.34756631
0.28329751
0.48223832
0.35120407
0.35524479
0.23104432
0.32569873
0.33341458
0.34782305
0.37222785
0.39098802
0.27716589
0.28934315
0.31020755
0.2327244
0.25349587
0.29902816
0.25288698
0.37869439
0.40683949
0.45633647
0.32695597
0.26149827
0.23799585
0.31068081
0.26823825
0.26677629
0.41595203
0.27710143
0.34192768
0.26774395
0.26538637
0.39629984
0.29751432
0.26737553
0.30467457
0.37612498
0.28315452
0.32348508
0.23853634
0.2802054
0.34583923
0.24886253
0.21882614
0.2711556
0.26109698
0.35127836
0.28230676
0.37247476
0.47260669
0.40924895
0.36750308
0.37375897
0.38437596
0.3146477
0.34622353
0.21706802
0.27244732
0.40052435
0.29557517
0.45410329
0.36121258
0.38151741
0.38092363
0.40877295
0.30119708
0.22159706
0.25527069
0.32318559
0.29711589
0.38734969
0.26811403
0.33724061
0.4206762
0.39305118
0.29577628
0.33146381
0.2873764
0.50549519
0.26082274
0.41156432
0.25644583
0.3081356
0.31650332
0.31135157
0.34258246
0.31804186
0.45884565
0.39896324
0.29155174
0.24986218
0.32767859
0.31741098
0.32817093
0.33432284
0.3706899
0.39305311
0.3860918
0.26811999
0.4090558
0.3501918
0.41892344
0.34039044
0.37195164
0.30960029
0.41699716
0.26876432
0.34847742
0.25854605
0.26263216
0.39889663
0.47927716
0.24512452
0.60487878
0.39382258
0.33864197
0.32038125
0.30966443
0.42932817
0.41678643
0.27561247
0.34290564
0.24820885
0.30107403
0.34553424
0.35746756
0.32743436
0.34379447
0.27250579
0.25332484
0.34363604
0.27499339
0.24856497
0.42689621
0.26071832
0.32234859
0.40356946
0.28183785
0.32075208
0.24840069
0.40254605
0.29618165
0.29859534
0.29573596
0.34776825
0.3788538
0.38324517
0.32161275
0.36351851
0.27422971
0.30707175
0.3270157
0.3030147
0.37047499
0.42067406
0.31763628
0.30030313
0.34191123
0.30019534
0.37894356
0.28923485
0.27679962
0.41593125
0.34036145
0.36655653
0.46495473
0.33221871
0.28212208
0.38445896
0.393601
0.26942897
0.29147968
0.4050138
0.31123227
0.33763719
0.35598078
0.48132154
0.40232575
0.37380677
0.41765001
0.36298954
0.40875602
0.36580449
0.34416431
0.29821414
0.39341146
0.26125088
0.27725694
0.31857949
0.34947833
0.34705743
0.30945083
0.31198409
0.35289222
0.4331806
0.45148078
0.36757311
0.42673379
0.48415229
0.36751181
0.31996435
0.41315418
0.35392436
0.36330354
0.33892745
0.49668491
0.34471738
0.44672
0.32823831
0.47641727
0.37911838
0.36928239
0.49271032
0.62947905
0.54125637
0.63125598
0.53406286
0.44452801
0.35868514
0.38512227
0.36349589
0.34226519
0.26955751
0.31658944
0.41549569
0.44151595
0.33818173
0.42172694
0.46721911
0.52452356
0.56353551
0.57767344
0.46835986
0.39777005
0.46904019
0.57429862
0.45380002
0.30416313
0.38987538
0.32070157
0.33903548
0.27784845
0.27678731
0.29870763
0.38490906
0.36524457
0.3783673
0.32025257
0.45295706
0.20095384
0.29332313
0.4039903
0.33030862
0.3971298
0.40033394
0.37408549
0.39808127
0.39474919
0.44893348
0.40005413
0.33984748
0.37121439
0.36008424
0.37196216
0.25579691
0.33909202
0.34580034
0.32528254
0.30660689
0.41648161
0.43026775
0.32083309
0.34493852
0.42427421
0.40217498
0.35509613
0.38918543
0.43624118
0.3807908
0.39086759
0.38041681
0.46755868
0.33139944
0.56221581
0.37948069
0.31221375
0.25784069
0.47373542
0.34295791
0.34119916
0.39078867
0.35268363
0.34002805
0.24944018
0.23946173
0.23276424
0.23853303
0.24625948
0.26239216
0.33235174
0.3575778
0.47915459
0.33449611
0.30766264
0.28145009
0.36007977
0.24046788
0.25464287
0.25678819
0.27667481
0.35172847
0.30732244
0.27396435
0.29268631
0.35135555
0.30239773
0.30769759
0.22661723
0.31032923
0.3330636
0.46569031
0.31281409
0.39939001
0.38697219
0.40955019
0.40024444
0.41156602
0.40563694
0.35250294
0.23457794
""
0.47989374
0.45625103
""
0.30704817
0.34596118
0.43825704
0.32456297
0.43474188
0.46283144
0.36616188
0.42988864
0.40639782
0.42545956
0.36965036
0.29592562
0.36887881
0.11543533
0.43471003
0.40164375
0.29694849
0.36829558
0.35544062
0.41510943
0.4319258
0.3619442
0.42154193
0.46619624
0.34166828
0.258982
0.43918258
0.39133263
0.28836131
0.298159
0.3712804
0.34287453
0.32968372
0.37431177
0.38426629
0.43164578
0.48278117
0.54480797
0.3633554
0.39327937
0.40952083
0.3745642
0.42334786
0.37347218
0.39935943
0.35182506
0.43077648
0.33434761
0.41096362
0.42554554
0.37314448
""
0.26326919
""
0.40988186
0.4009774
0.3527011
0.32704183
0.4159584
0.40147725
0.37884983
0.37728009
0.41159242
0.36582342
0.40406331
0.40283632
0.42730173
0.37538326
0.32465336
0.43900174
0.38830116
0.39547637
0.47777739
0.41872385
0.38939235
0.33537033
0.39860445
0.37488636
0.47468993
0.36436626
0.40892965
0.52667844
0.52462304
0.44231176
0.39259264
0.40221992
0.35372901
0.46315178
0.33423144
0.40425923
0.38703412
0.43055263
0.447579
0.33851323
0.50989789
0.43493211
0.47383499
0.43012252
""
0.40241939
0.39280668
0.33415091
0.46600372
0.34135756
0.49073234
0.43964672
0.40200368
0.44632062
0.41307136
0.39977044
0.3794435
0.40103778
0.44865376
0.39863575
0.3807781
0.30689093
0.28816357
0.36103967
0.34369284
0.37890911
0.4293001
0.29729065
0.27937105
0.38018307
0.27788994
0.44144073
0.22992299
0.30323845
0.23623087
0.30756372
0.28745809
0.27494651
0.25412083
0.27458647
0.29312983
0.39830354
0.36230916
0.20967035
0.3593787
0.35020959
0.45431206
0.31352255
0.30085444
0.39017275
""
0.37049434
0.21568148
0.35263541
0.4456442
0.37914413
0.4137046
0.35291976
0.33048078
0.36235535
0.26623893
""
0.44536525
0.39712393
0.36538792
0.52036101
0.40123725
0.3993504
0.41702768
0.39590004
0.37608635
0.54638737
0.33099255
0.48035261
0.30640811
0.45579791
0.41233176
0.4274177
""
0.41311583
0.24810292
0.39752188
0.37519762
""
0.4664357
0.3558597
0.43494579
0.39559451
0.47195011
0.37945649
0.48667508
0.33086601
0.31802282
0.27138716
0.38628411
0.36838025
0.234099
0.33821383
0.38282648
""
0.34372211
0.30668217
0.3627345
0.3891829
0.34893489
0.33026034
0.35967764
0.29979965
0.41442052
0.37692055
0.28633213
0.40787262
0.34197339
0.29708162
0.32562378
0.3971945
0.46238023
0.27391863
0.31723583
0.33590442
0.31543094
0.30025291
0.3848587
0.26409939
0.27903274
0.42464572
0.25992653
0.35544559
0.29344028
0.29422426
0.31765866
0.22019823
""
0.39160907
0.31799328
""
""
0.15096402
""
0.32130787
0.43851784
0.31117383
0.30828238
""
""
""
0.36376974
0.37522751
0.37192565
0.40726563
0.39802805
0.34416494
0.32354963
0.39089757
0.39345843
0.32288805
""
0.35644805
0.40596715
0.56833953
0.42051002
0.42466512
0.45503861
0.409729
0.28561834
0.28526264
0.35357186
0.42895389
0.32520166
0.24021205
0.3352043
0.53174609
0.46963203
0.4735938
0.41574019
0.32059702
0.57352304
0.3081153
0.24026059
0.46232724
0.45621815
0.63148284
0.38224968
0.21118265
0.38226706
0.32921252
0.5580039
0.37595937
0.36497787
0.34858707
0.30402172
0.40019372
0.30310991
0.3480978
0.34669346
0.26946464
0.39961833
0.36037081
0.33591485
0.3900429
0.26413935
0.17145708
0.35669789
0.35497662
0.34978253
0.35988995
0.28362703
0.5479815
0.2825487
0.20431525
0.28273818
0.31764001
