staytract_black_male_p75_se
0.033400971
0.062496789
0.19900246
0.018438851
0.013377653
0.031219507
0.0086924881
0.081594445
0.20111044
0.015916724
0.016567849
0.0068083135
0.24423778
0.047126282
0.021543048
""
""
0.027485613
0.19636297
0.029956145
0.010399793
0.0087286932
0.015938867
0.013933529
0.0069236117
0.029370502
0.016621286
0.010295934
0.0064017382
0.022116696
0.019955346
0.021973984
0.0070058526
0.0091203945
0.016525859
0.013173225
0.026592335
0.021552695
0.046205182
0.035263844
0.0087556001
0.024052883
0.03258419
0.14041904
0.022373861
0.01991648
0.0057614981
0.016805716
0.0079833353
0.01795201
0.013451303
0.011173999
0.013979541
0.074284479
0.045810305
0.0087017585
0.02927733
0.083270416
0.054248247
0.01498116
0.0217776
0.0097147822
0.045349531
0.056050032
0.089550205
0.068297103
""
0.12986109
0.1042823
0.10271458
0.024251444
0.020666055
0.016449125
0.018425008
0.026915656
0.082966536
0.022211155
0.039201375
0.044966772
0.0057122749
0.018918062
0.035604741
0.084437355
0.030295553
0.0083950749
0.043397229
0.041374255
0.016492834
0.012768914
0.029690219
0.028246434
0.092745312
0.09134566
0.014574206
0.093608916
""
0.043033142
0.023346217
0.007388589
0.014123439
0.017888462
0.0045057205
0.008764198
0.018635096
0.016047459
0.0075803474
0.016653379
0.007643091
0.027510712
0.02199759
0.018053282
0.013417201
0.0077201775
0.024355376
0.0092535727
0.010311933
0.0085697211
0.041368883
0.047851279
0.039513625
0.016342463
0.028586127
0.025732141
0.017410289
0.026951769
0.01046011
0.0096590742
0.033961717
0.023405293
0.024860028
0.0036461211
0.02223205
0.020441223
0.034108121
0.031563979
0.024447333
0.013817929
0.011196402
0.028448675
0.02133782
0.012483712
0.027082441
0.044914778
0.035692159
0.014423212
0.032711636
0.01675183
0.019565687
0.021119347
0.021972489
0.044825766
0.0069548315
0.012577931
0.023951547
0.01206884
0.010629754
0.029075371
0.010784044
0.043965984
0.053237565
0.10630433
0.15153009
0.017689358
0.0047311923
0.038238879
0.0038085559
0.11097181
0.1589835
""
0.031213839
0.0034184186
0.018174889
0.10689637
0.0173079
0.088163085
0.17647253
0.018644132
0.01346953
0.080999494
""
0.13961561
0.12934344
0.0096540488
0.080763511
0.055020645
0.0074628592
0.083552428
0.1035917
0.016891163
0.13573229
0.067920603
0.022705829
0.010231067
0.12685947
0.067984395
0.03658694
0.046242151
0.026636504
0.012198552
0.064233467
0.013391448
0.032408763
0.091407992
0.038849767
0.022925165
0.017906103
0.0073536015
0.080937855
0.039352432
0.031004051
0.053125087
0.027739009
""
0.12578543
0.0090347277
0.019170733
0.02065438
0.0056665977
0.062954016
0.060807396
0.052943736
0.061664131
0.052607752
0.071142085
0.0079632858
0.029923741
0.062495925
0.052156158
0.0094860708
0.013584327
0.02761337
0.019409521
""
0.055556368
""
0.042066664
""
0.033809401
""
0.1458946
0.049082376
0.064969361
0.036034394
0.028212091
0.074622296
0.05728288
0.021515716
0.015183294
0.092323773
0.03874632
0.0087944018
0.039053857
0.058893561
""
0.038667686
0.060238801
0.089362711
0.018530095
0.097965412
0.02304044
0.05297577
0.024926059
0.020530853
0.014603566
0.015501576
0.0027204594
0.013450195
0.0050804568
0.0039298395
0.010421535
0.013465287
0.028244527
0.058951937
0.099621333
""
0.11205873
0.045477644
0.048322964
""
0.071607791
0.015042677
""
""
0.007357894
0.027288988
0.11937085
0.020425512
0.0081123244
0.072154731
""
""
""
""
0.16197218
""
""
""
0.10202141
0.096526094
0.051279388
0.0087386724
""
0.1820453
0.055236325
0.10453366
0.11317652
""
0.084744558
0.033550572
""
0.056626275
0.044909284
0.078413501
0.11714538
0.049081404
0.047814157
""
0.054179829
0.080356434
0.082171649
0.17054717
0.02473467
0.13034305
0.084868625
0.09510953
0.03212386
0.019330941
0.063046291
0.058375139
0.023854498
0.11458205
0.019615714
0.017837206
0.0078118332
0.02707929
0.0033783172
0.016555687
0.041609209
0.091061525
0.0057581509
0.084797464
0.085537091
0.02554605
0.025079001
0.0491741
""
""
""
""
0.11281062
0.038234718
0.038950101
0.039677106
0.11146737
0.055520527
0.030159701
0.10884116
0.038299095
0.099127233
0.028614413
0.046152737
""
0.065126233
""
""
0.089611106
0.10175864
0.24615011
""
""
""
""
0.11142126
""
""
""
""
""
""
0.047888733
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046454221
""
""
""
""
""
""
""
""
""
0.049600556
0.061883129
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15959339
""
0.15119579
""
""
""
0.086376496
0.024138317
""
""
""
0.058700509
""
""
""
""
""
0.063587599
""
""
0.1046914
""
""
""
0.17861035
0.060531456
""
0.037928533
""
""
0.01411945
""
""
""
""
""
""
0.015130057
""
""
0.068183422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038262345
0.0098926239
""
""
0.14313121
0.11718152
0.086271353
""
""
""
""
""
""
