working_pooled_pooled_p25_se
0.040300775
0.030667072
0.032098155
0.034182273
0.036488112
0.02849965
0.02879684
0.050308604
0.021519618
0.030078955
0.035365865
0.029135291
0.036461812
0.042207658
0.025134828
0.029921113
0.029227929
0.024384649
0.044476155
0.035528108
0.037324529
0.026659563
0.030702267
0.035070889
0.027740914
0.03082628
0.036213629
0.032441273
0.035241123
0.053920321
0.043053597
0.026743788
0.044024754
0.024334908
0.034235898
0.050068151
0.046841882
0.039375462
0.14978704
0.028239913
0.022033168
0.031913444
0.040780321
0.029618623
0.036361672
0.042139176
0.037828378
0.031264573
0.031362966
0.038181219
0.030965669
0.026341241
0.049117766
0.031347401
0.033522304
0.024472129
0.028558606
0.029063437
0.036055304
0.028710062
0.030582011
0.028538913
0.042672843
0.035419658
0.025961993
0.037217423
0.018918451
0.031054674
0.032931883
0.045696307
0.032186404
0.036980104
0.02315652
0.022967324
0.041633282
0.030179581
0.041654851
0.024410624
0.019007334
0.022785066
0.022042599
0.030430181
0.019116139
0.038267434
0.04147559
0.030253872
0.024654234
0.023252157
0.027245751
0.032681592
0.026894404
0.025432037
0.023836641
0.021259556
0.022372769
0.029736394
0.062941886
0.048672043
0.028432544
0.031428784
0.027981328
0.030308641
0.025251849
0.030122483
0.02937866
""
0.030344127
0.024503672
0.018467234
0.030360902
0.023961319
0.03036212
0.021876948
0.033965629
0.025713751
0.042707577
0.043650329
0.029866494
0.032319549
0.038776975
0.033584964
0.026514368
0.029122114
0.043743514
0.037340187
0.036781885
0.025416009
0.04172615
0.034391198
0.030031411
0.031033898
0.031553976
0.036892395
0.04068812
0.041522484
0.060760301
0.024016684
0.057208057
0.022579756
0.033314213
0.025459344
0.049196351
0.044569544
0.03301717
0.043201797
0.041849736
0.042229529
0.048555218
0.033730503
0.033805095
0.037040621
0.049174309
0.051542729
0.033796057
0.03725297
0.027277132
0.069969676
0.050571885
0.051162977
0.02986994
0.031218959
0.037696239
0.033468761
0.021118909
0.026399884
0.028953778
0.033499826
0.031632107
0.073804587
0.031490546
0.027521135
0.031424068
0.033992212
0.037990164
0.032456744
0.034248304
0.031100625
0.03097282
0.032402012
0.038775217
0.045410439
0.033339713
0.046382781
0.025793653
0.028475393
0.037645262
0.04014153
0.033460382
0.03190409
0.030413516
0.045820639
0.02932418
0.034439359
0.038574528
0.037353832
0.042643007
0.04018984
0.033060499
0.04417938
0.051441278
0.031768925
0.040198196
0.046447705
0.03239302
0.029525815
0.055986706
0.065653577
0.027719969
0.024836535
0.028453948
0.031075709
0.027407136
0.033078928
0.028758219
0.030242611
0.026475918
0.024914594
0.032277863
0.047794044
0.028389504
0.040221445
0.029221132
0.02542896
0.038897499
0.03707679
0.020265261
0.034069832
0.046102967
0.044797767
0.05583097
0.042436834
0.023763631
0.024105519
0.025870724
0.027373979
0.023586055
0.032659978
0.036339704
0.025041338
0.020095879
0.032976307
0.037668694
0.025203004
0.025474245
0.02375691
0.021552054
0.05554188
0.041722354
0.028942375
0.033223256
0.049437851
0.04196636
0.025287522
0.019150173
0.027866535
0.038304541
0.02576879
0.029970227
0.031840857
0.030301224
0.025398301
0.036782447
0.031966455
0.030673612
0.035753831
0.059523541
0.028693197
0.035960831
0.028130628
0.032357566
0.04792944
0.023189006
0.027049586
0.025348252
0.039412614
0.044305082
0.019996207
0.036658477
0.036987491
0.027420763
0.037758019
0.039528929
0.025486846
0.02294842
0.030096592
0.029364564
0.032428045
0.041135799
0.032862492
0.024518415
0.022154173
0.033064779
0.024059761
0.025041398
0.049481731
0.036776427
0.033713743
0.043126371
0.031091377
0.028074872
0.030368585
0.040809505
0.032041617
0.027561003
0.024127305
0.033378746
0.036084935
0.026002856
0.038524881
0.032063246
0.037590604
0.033710264
0.030714994
0.035073008
0.030782649
0.03118464
0.03537162
0.045237381
0.033452887
0.029119203
0.030101733
0.025150346
0.053157527
0.033137083
0.03205739
0.030392179
0.038606487
0.038256314
0.030531071
0.049746256
0.031071572
0.040880542
0.049846943
0.061523221
0.047098327
0.026777394
0.027832491
0.047298856
0.024738325
0.02608721
0.038312327
0.035728429
0.037350617
0.024960082
0.02826939
0.038438264
0.057071634
0.050046466
0.031784639
0.022413421
0.049324248
0.0372697
0.031682398
0.035601683
0.047237772
0.023300266
0.056571979
0.036986679
0.039458379
0.041243095
0.025795475
0.025754357
0.04284234
0.035797842
0.024405567
0.027820431
0.02374256
0.031350039
0.017424211
0.023406275
0.026611788
0.02329845
0.020552082
0.025973549
0.059640296
0.040418662
0.028945448
0.028263276
0.024233438
0.028084608
0.042154007
0.030223854
0.042481732
0.035413228
0.022647256
0.031381521
0.027970918
0.036591444
0.036773302
0.024919769
0.017119393
0.018808067
0.018297587
0.016208308
0.020102635
0.01550045
0.016156256
0.018812135
0.023860369
0.017354606
0.017416589
