grad_hisp_female_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16619824
""
""
""
""
""
""
""
0.19293147
""
""
""
0.025361536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093734533
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047517043
0.131666
0.0037967009
0.099714547
""
""
0.072615102
0.16019732
0.064649738
0.066734441
0.038313624
0.050445374
0.085965559
0.068914115
""
""
""
0.052320458
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20614699
""
""
""
""
""
""
""
""
""
""
""
0.16643287
""
""
""
0.098665722
""
""
0.084016562
""
0.0023359053
0.090913966
""
0.011871726
0.05047401
""
0.0051952042
0.10284463
""
0.078302503
0.029202929
""
""
0.080713429
0.055064756
0.14495382
""
0.092512809
0.038480856
""
""
0.077253982
0.057257146
""
0.085724071
0.063650303
""
0.066510066
0.076811686
0.0167711
0.07227964
0.080554292
0.1276923
0.063953042
0.11633754
0.11385116
0.05370358
0.090627678
0.040639445
0.064489804
""
""
0.095911399
0.10460053
0.039989047
0.0084015913
0.11996917
""
0.070949584
""
0.084809482
0.11069264
0.026543289
0.015508062
0.0072204624
0.10651039
""
""
""
0.15415427
0.32136145
""
""
""
""
""
""
""
""
0.028813072
""
0.16077323
""
""
0.12816814
""
""
""
""
""
""
""
""
0.10907815
""
""
""
0.087282889
0.10114093
0.050047025
""
""
0.052639268
""
""
""
""
0.0017258181
0.032012492
""
""
""
""
""
0.09319514
""
""
""
""
""
""
""
""
""
""
0.058225583
""
0.1776426
0.11354831
""
""
0.16214631
0.098790087
""
""
""
0.12275392
0.13109608
0.10008083
0.13627209
""
""
""
0.14807065
0.15767276
""
0.073478162
""
0.098161317
0.026883988
""
""
""
0.11975274
0.1344257
""
""
""
""
""
""
""
""
0.10096858
0.17651656
0.010638559
0.11302669
""
0.085765727
""
""
""
0.055080488
0.12469342
0.16658328
""
""
""
0.037597355
0.085395083
0.20879573
0.15506811
0.24980097
""
0.14712195
0.010563476
0.098995134
0.057319261
0.13057753
0.14940126
0.12291027
0.067244038
""
0.21229222
0.033139486
""
0.07961376
0.14301482
""
""
""
""
0.14026655
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2052999
""
""
""
""
""
0.094910719
""
0.11050076
""
""
""
""
""
""
""
""
""
""
0.24674407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068765029
""
""
""
""
""
""
0.10185733
""
0.006594792
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052933794
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13260528
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
