staytract_pooled_pooled_p25_se
0.035730559
0.042707987
0.02983496
0.026203124
0.021233659
0.031980157
0.030935982
0.037807032
0.021832965
0.030337572
0.041068871
0.041633781
0.044421248
0.049578
0.02731451
0.035775747
0.034487706
0.03532061
0.027294092
0.027116757
0.021702548
0.021668259
0.026837263
0.04152878
0.031958185
0.032814365
0.041328549
0.037126206
0.027824372
0.044962041
0.022660991
0.027261136
0.039535876
0.028592343
0.030589519
0.032720458
0.048753269
0.032943193
0.099145263
0.033078205
0.028993176
0.031106997
0.036390085
0.036252446
0.049249336
0.058609191
0.054324698
0.042461168
0.037394855
0.043562908
0.037909076
0.032478936
0.059034187
0.035823122
0.033936437
0.030224897
0.033034399
0.029696541
0.043367419
0.033137452
0.035731871
0.033524442
0.041474078
0.027499935
0.026317429
0.052892469
0.031605352
0.050496031
0.038646135
0.045584984
0.043542955
0.055638853
0.033831961
0.033594817
0.052922852
0.049462188
0.066846631
0.033704199
0.026846197
0.031292386
0.03158538
0.039979603
0.022550127
0.050454807
0.032860752
0.023383331
0.024118543
0.028290318
0.032275714
0.042429131
0.030887146
0.029829489
0.028667489
0.02102511
0.022271113
0.030184545
0.076626606
0.035635516
0.027198477
0.038011141
0.033947825
0.034838997
0.025907695
0.030539498
0.033691738
""
0.035161044
0.032641135
0.028631754
0.036867727
0.03119486
0.049131241
0.027813733
0.034676012
0.031637155
0.052505989
0.049740549
0.034968149
0.038004484
0.045363344
0.038432546
0.030452948
0.03422014
0.048613183
0.041851129
0.036164865
0.030517783
0.04821334
0.041637145
0.036217198
0.047219541
0.033464245
0.043172568
0.056360442
0.057517782
0.077472642
0.032208115
0.072565034
0.034803294
0.035537358
0.031487163
0.064806804
0.060808737
0.040636063
0.051094279
0.050129443
0.056239657
0.056137145
0.040779255
0.040954079
0.043177992
0.057313282
0.058000956
0.04012385
0.045647684
0.036298454
0.081385031
0.059545215
0.051916849
0.036764298
0.03390985
0.030620007
0.023105182
0.021190817
0.03320821
0.034267973
0.038221303
0.045622889
0.054721899
0.031047834
0.034257736
0.029840019
0.026499715
0.029582269
0.031518586
0.040741157
0.037556056
0.036835201
0.037845552
0.054628167
0.052254282
0.045029193
0.053703751
0.037116792
0.043152921
0.044927116
0.060218699
0.040703785
0.037906058
0.042354707
0.045346558
0.034848601
0.050599784
0.043641068
0.03584072
0.052993905
0.045620833
0.044987887
0.058672961
0.057883892
0.041903365
0.054578219
0.053374458
0.045064401
0.041152723
0.076057434
0.072332047
0.032467689
0.02909945
0.032694366
0.035507802
0.032785654
0.037990928
0.033016771
0.028103748
0.027416024
0.024315037
0.038151588
0.04530796
0.035893157
0.046271715
0.035654075
0.029811112
0.042091649
0.049053118
0.014970553
0.04061817
0.055001646
0.056179516
0.043658294
0.040398147
0.033588603
0.026945619
0.025921304
0.025749601
0.029445158
0.037467226
0.036288124
0.032103486
0.02511695
0.037235465
0.045797896
0.030513661
0.033043154
0.030299824
0.027105143
0.039989352
0.033430088
0.03125881
0.044966627
0.057525724
0.05236645
0.03561357
0.028966971
0.034690585
0.045868553
0.032099392
0.034892768
0.03728392
0.036221135
0.033683982
0.045218237
0.03726
0.037909918
0.037561562
0.040315311
0.033891343
0.043758307
0.027449554
0.031520702
0.04936887
0.028599994
0.033179857
0.029819388
0.03271842
0.034045678
0.026041299
0.026840795
0.044128671
0.026829088
0.030180732
0.047438867
0.031844243
0.03306153
0.035980195
0.034688901
0.048957147
0.04850696
0.041037597
0.031066362
0.031272061
0.032466453
0.032739379
0.036006045
0.038090881
0.044515658
0.041797481
0.052172426
0.039602615
0.03591124
0.042230949
0.035338376
0.035172354
0.036853913
0.030071091
0.046662051
0.03783007
0.033328507
0.044383965
0.03775651
0.027646847
0.026676819
0.030991305
0.030352479
0.035282277
0.035634428
0.040294264
0.051041983
0.039236505
0.033284705
0.034530319
0.034006249
0.061285373
0.045698695
0.036807612
0.035382409
0.043964032
0.044552673
0.036441643
0.046228703
0.037841901
0.047238126
0.05595148
0.060091481
0.060953625
0.032590646
0.037056979
0.063039891
0.033656321
0.032721676
0.043297514
0.041164774
0.049997151
0.03276936
0.038754176
0.049554773
0.071654893
0.058770772
0.047365978
0.032104764
0.06253735
0.051750563
0.039174121
0.040427562
0.054170411
0.029710975
0.064580277
0.038418733
0.029070247
0.022598613
0.023071114
0.030501563
0.033253375
0.032902274
0.032737225
0.031310827
0.024445761
0.027029477
0.023308719
0.027003357
0.034317993
0.032370988
0.027496317
0.033985991
0.061970178
0.048957422
0.028200664
0.033872649
0.028411619
0.032870412
0.04451894
0.031559188
0.05155126
0.042359401
0.027918143
0.030510692
0.03359424
0.03137194
0.039161392
0.030209301
0.021032015
0.024766032
0.024067191
0.020967716
0.027497675
0.021325015
0.019569974
0.025485259
0.031779554
0.022529928
0.020670688
0.028829768
0.022301812
0.028123079
0.027805394
0.027971314
0.028341517
0.038088288
0.022220597
0.028556755
0.028608793
0.025489477
0.025710359
0.023773232
0.032672517
0.035453413
0.027492154
0.025650995
0.026392117
0.022490954
0.021000026
0.019089341
0.034887251
0.020892069
0.027761079
0.04377966
0.036686201
0.046629608
0.055670615
0.056437533
0.027851341
0.036631148
0.026400939
0.036866572
0.02625131
0.026137985
0.030149527
0.023919849
0.036412574
0.027593862
0.022169279
0.035196397
0.027657671
0.028561763
0.039031968
0.026652187
0.027145436
0.019339127
0.023564601
0.028054126
0.03253185
0.028656539
0.033788051
0.024796054
0.027794458
0.05048855
0.041449148
0.021944515
0.033098642
0.026127247
0.031215874
0.052103903
0.036072779
0.030676996
0.030596159
0.030832341
0.042408992
0.020923451
0.048809402
0.026836898
0.023866966
0.033066172
0.045522805
0.019107036
0.022739433
0.023615237
0.031927656
0.022789732
0.022809492
0.039907549
0.028402472
0.023154113
0.027452005
0.025153024
0.027409554
0.031647019
0.035035308
0.024981178
0.030105501
0.032269742
0.025975522
0.034366459
0.023436816
0.03656099
0.016636966
0.024847478
0.028847866
0.028277708
0.026892893
0.02810899
0.025674295
0.026188258
0.036109753
0.043990158
0.034134597
0.040191311
0.019410536
0.028797138
0.033695694
0.030952556
0.026773024
0.03318809
0.030746445
0.036422569
0.051859859
0.038225226
0.026461473
0.043851957
0.025025463
0.02626312
0.024744414
0.027618948
0.033815101
0.024063818
0.026087167
0.069255129
0.019522564
0.038384017
0.02765844
0.036593258
0.029071666
0.022312952
0.025614245
0.036533382
0.049246926
0.036335751
0.030327076
0.033636648
0.030399706
0.034165546
0.033836301
0.026727097
0.02581024
0.041277114
0.048118386
0.024784444
0.020001657
0.030358734
0.030845484
0.02666609
0.037028365
0.026927914
0.028342849
0.038776584
0.036817763
0.044022951
0.055301368
0.047759894
0.04153334
0.039762966
0.031702016
0.036801901
0.031564891
0.022836262
0.026803527
0.033092316
0.029407922
0.034388673
0.051468182
0.033556607
0.026817737
0.029631715
0.038118072
0.034519564
0.028388975
0.039601214
0.03675846
0.044279121
0.049367629
0.034269739
0.034995038
0.034095734
0.026920415
0.029208086
0.045062702
0.037974454
0.055085052
0.034255821
0.039632112
0.025419997
0.031148778
0.046055298
0.062899478
0.081972353
""
0.14458492
0.032130782
0.030812213
0.045216739
0.024036428
0.033044536
0.029382892
0.032380551
0.034349371
0.028423194
0.035586424
0.027558839
0.033241089
0.052676309
0.029569862
0.037524361
0.05397686
0.045479514
0.029488832
0.039348662
0.035138056
0.038320456
0.034622103
0.042259507
0.02651521
0.031089695
0.036529999
0.029628456
0.040550701
0.03571897
0.033823408
0.033210356
0.040012922
0.028397432
0.032136161
0.040705532
0.036774352
0.040343456
0.044996444
0.057358094
0.046688966
0.067980543
0.055719841
0.058271591
0.083235428
0.051337343
0.046086162
0.048341919
0.053910218
0.048551686
0.046467841
0.087823041
0.046685122
0.036711935
0.035333928
0.028950801
0.050585669
0.034590907
0.045114502
0.052743044
0.043425553
0.036677282
0.038757268
0.034642227
0.049649529
0.042753883
0.042263262
0.038582593
0.047937088
0.051442359
0.031265993
0.029947203
0.042515822
0.048084438
0.039557599
0.099322177
0.078295842
0.050667819
0.034957308
0.04399753
0.029301675
0.034095425
0.035071522
0.037020508
0.036008511
0.042633999
0.033353887
0.040799443
0.037014723
0.030733155
0.038648471
0.031468239
0.022110775
0.036156777
0.036432263
0.039686132
0.025254197
0.031430386
0.024081137
0.034689587
0.030571084
0.026735701
0.022170074
0.042733964
0.040634997
0.036719646
0.027841298
0.04693659
0.027694214
0.023140134
0.022798767
0.023516979
0.029560003
0.039784424
0.028886454
0.02762427
0.024723886
0.023910893
0.031598769
0.018508961
0.020981539
0.030016206
0.035595879
0.036114044
0.030979827
0.033886883
0.061414782
0.047688436
0.050577257
0.028536871
0.037786115
0.053431321
0.065165348
