kfr_imm_black_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076913826
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052458934
""
""
0.070214286
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099076413
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043502513
""
""
""
""
""
0.056666326
""
""
0.09545467
""
""
""
""
""
""
""
""
0.019025316
""
""
""
""
""
""
""
""
""
""
0.039064806
""
""
0.04657805
0.062476169
""
0.034830298
0.033478953
0.059341844
0.069969796
""
0.033956457
""
0.04347216
""
""
""
""
0.063061811
""
""
""
""
""
""
""
""
""
""
""
""
0.047079641
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078601547
""
""
""
""
0.067181237
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028900612
0.023678087
""
""
0.045013521
0.080539487
""
""
""
0.051796149
""
0.045383804
0.10973826
""
""
""
0.058964122
0.015361748
""
0.090384357
""
""
0.093911432
""
""
""
0.056442726
0.10015041
""
""
""
""
""
""
""
""
""
""
""
0.034498185
""
""
""
""
""
0.096789896
0.07141237
0.093895704
""
""
""
""
0.14295752
""
0.019485839
""
""
0.13364379
""
0.030159978
0.068521068
0.035002563
0.10453709
0.079303034
0.1090303
""
""
0.077078484
""
0.14650774
0.048557423
""
""
""
""
0.13245961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056598265
""
0.05987943
""
""
""
""
""
""
""
""
""
""
0.02643529
""
""
""
0.086316831
""
""
""
""
""
""
""
""
""
""
""
0.041522428
""
""
""
""
""
""
0.028125238
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.097629592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077866942
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066150241
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026496846
""
""
""
""
""
0.065140232
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07077916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
