comcoll_other_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067122757
""
""
""
""
""
""
""
0.078969918
""
""
""
0.10582995
""
0.099693492
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042342704
""
""
""
""
0.094165452
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081693225
0.11172397
""
""
""
""
0.024832044
""
""
0.050251808
""
""
0.098514192
""
""
""
""
0.083871804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072247215
""
""
""
""
""
0.099377804
""
""
""
""
""
0.097773351
""
""
""
0.023771269
""
""
0.087717213
""
""
0.030925618
""
0.079218648
0.04816962
""
""
""
""
0.048761748
""
""
""
0.012681388
""
0.065758586
""
0.12139562
0.06895145
""
""
0.052655723
0.10060114
""
0.022958746
0.059934419
""
0.029177682
0.025546122
""
0.02757265
0.02029747
0.037086964
0.037324209
0.088356756
0.030968675
0.054247934
0.02373033
0.072269335
0.069306053
""
""
0.037771605
0.048399817
0.050392952
0.085547194
""
""
0.077219673
""
0.036350548
0.082678124
0.09918052
0.066919498
""
0.049473986
""
""
""
0.088370107
""
""
""
""
""
""
""
""
""
0.057397202
""
0.093741059
""
""
0.038621321
""
""
""
""
""
""
""
""
0.056084767
""
""
""
""
0.080694743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096235901
""
0.056466162
0.059108697
""
""
0.061921619
0.07836207
""
""
0.095078446
0.065154463
""
0.067571081
0.07301528
""
0.08273042
""
0.059434257
0.039748833
""
""
""
""
""
""
""
""
0.051976122
0.066932
""
""
""
""
""
""
""
""
""
""
""
0.055138841
""
""
""
""
""
""
0.10140476
""
""
""
""
0.091160364
""
""
0.043455966
""
""
0.063882954
""
0.044332433
0.095780678
0.054638159
0.086704999
0.050478153
0.10220025
""
""
0.096092001
0.090818018
0.091478512
0.065520525
""
""
""
""
0.08390554
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096748844
""
""
""
""
""
0.07948491
""
0.066255152
""
""
0.09210442
""
""
""
""
""
""
""
0.055420738
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064089775
""
""
""
""
""
""
0.061193813
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11180797
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084560126
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078040883
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031248193
0.012219047
0.05690524
0.030109936
0.09506543
""
""
""
""
""
""
""
""
""
""
""
""
0.11251966
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
