has_dad_black_pooled_p50
0.91213483
0.72392458
0.73462135
0.80740589
0.73682678
0.83746308
0.94480282
0.66523427
0.8125959
0.61482692
0.79838002
0.88613105
0.76942796
""
0.8636592
1.063729
0.74259037
0.92205632
0.75376391
0.86915362
0.57019949
0.70003521
0.79669756
1.0775075
""
0.6985805
""
0.94912601
0.54386818
""
0.72317511
0.70492035
""
0.65570682
""
""
""
""
""
0.74562228
0.7562744
""
0.78893977
0.71115756
0.73954505
1.122149
0.85348898
0.84211838
0.83904481
0.71198541
0.79484344
0.69942057
0.79859054
0.68713152
0.98085117
1.0765805
""
""
""
""
""
""
""
""
""
0.89655972
0.72013289
1.0056961
0.90639335
0.26791474
1.1116049
1.2205875
0.90196246
0.95241433
0.82465696
1.1586711
1.0992068
0.78868759
0.82963276
0.77745819
0.79913062
0.79255378
0.74120182
0.84864938
0.63063258
0.75088048
0.65835798
0.90425861
0.79631114
""
0.71188062
0.82250845
0.73661894
0.77176827
0.88070035
0.80319613
""
0.71866107
0.75863254
0.71698469
0.77171451
""
0.62851971
""
0.82026613
""
0.81144947
0.70561957
0.91045839
0.73070437
0.70876569
0.72217023
0.55560362
0.74526805
0.63161886
""
""
""
0.7981475
0.6361509
0.79500341
0.83826655
0.78485084
""
""
0.8695181
0.93100601
0.86992192
0.8724426
0.84499854
0.73308706
0.77585065
0.81671798
0.92433637
0.91423213
0.21705474
0.75306386
0.9173975
0.87604856
0.841461
0.74481761
0.62993312
0.91830939
0.89364362
0.82675123
""
0.71711266
""
1.2018154
0.7624324
""
""
""
0.96288759
0.82868868
0.90364081
""
""
""
0.8307609
0.82328725
0.70122987
0.63811207
0.7989313
0.75324005
0.81580633
0.87801433
0.7544449
""
0.63468617
0.7117331
0.76601839
0.63702446
0.49092191
0.80722457
0.72833508
0.62755346
0.90123886
0.76938063
0.70539331
0.93315315
0.99131387
0.97656226
0.88659531
0.87472117
1.1427398
0.7916863
""
0.86001086
0.89262962
0.95846605
0.85295898
1.3953823
""
""
""
""
0.84836709
""
""
0.86570925
1.1884476
1.1443183
1.4185947
1.1037827
0.99892759
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7604844
""
""
0.91238838
0.81540388
1.0027856
0.86820871
""
0.50694352
0.74803406
0.82864898
0.78526443
0.82786304
0.84374803
0.72307336
0.8301307
0.77043396
0.7203263
0.74761093
0.90016216
0.69148731
0.74074173
0.85821617
0.60840362
0.67351758
0.73034394
0.70454192
0.81683594
1.0622672
1.1292146
0.79712641
0.80649835
""
""
""
""
""
""
""
""
0.88782156
""
""
""
""
""
0.88376981
0.82915974
""
0.60324889
0.77151406
0.77422577
0.8237437
0.56744385
0.89912874
0.84313595
0.87093496
0.70966071
0.74728149
1.079978
0.69384766
0.82134926
0.76124054
0.7010892
0.78900003
0.45089659
0.94776684
0.81266373
0.9163447
0.70469701
0.77025509
0.70493925
""
""
0.53106958
1.6743616
0.78452468
0.68033409
0.62170881
""
0.68040621
0.69282621
0.67589396
0.75892681
0.75564152
0.52778864
0.66446936
0.75540876
""
""
""
""
""
0.76639128
""
""
""
""
""
0.69735152
""
""
0.92446411
0.71191031
""
0.84061444
0.64495593
""
0.83387852
""
""
""
""
""
1.2568312
""
0.94728887
0.96737516
0.67712563
""
0.83929217
0.82707852
0.85228968
0.79705465
0.84382582
0.82789969
0.87766033
1.0271832
1.1957536
0.81106591
0.8146987
0.77886426
0.81198967
0.70664966
0.96223444
0.86727417
0.56684446
0.68461305
0.76708746
0.73063111
0.58808321
0.80602205
0.88574028
0.72461683
0.80623257
0.77551681
0.79652101
0.73437935
0.58398038
0.89922643
0.72288615
0.91920024
1.0522217
0.83469176
0.62945879
0.917454
0.70647448
""
""
0.68473971
""
""
0.73092455
0.75792056
""
""
""
""
0.75455141
0.87013745
0.72062933
0.83609861
0.90957409
0.77902913
0.64639527
0.72150856
0.72417635
0.7559312
0.69587529
0.76454729
0.64135283
0.62605911
0.65969598
0.66119546
0.63471967
0.71278942
0.76322323
0.79297149
0.706783
0.62784749
0.73149276
0.6504339
0.90026134
0.68775511
0.69791311
0.71278059
0.67987275
0.62726808
0.64633495
0.67422277
0.69335502
0.66581231
0.55428571
0.77291703
0.16832867
""
""
0.40024054
0.63415694
0.52180082
0.76545495
0.63108689
0.46927342
0.64844072
0.61631405
0.8286019
0.59707355
0.62515593
0.7301994
0.55449003
0.54524541
0.60457939
0.60813791
0.44190076
0.60390341
0.64049065
0.65988439
0.60249293
0.66360927
0.75659478
0.58457702
0.60853541
0.72171015
0.64087945
0.74377942
0.66287315
0.62852716
0.48265767
0.62033749
""
0.63614237
0.55210418
0.53069234
""
""
0.58316648
""
0.62897557
0.75479883
0.69355452
0.72026384
0.62980962
0.75181544
0.54672259
""
0.78853893
0.70598888
""
0.6063416
0.4640497
0.83326536
0.64649045
0.72544825
0.7380535
""
0.7455076
""
0.88542503
0.68377
""
0.64742452
""
0.66288066
0.63045424
0.65362751
0.69649917
0.69074935
0.63604283
0.68151879
0.62826043
0.68116462
""
0.71018755
0.93143243
0.64441955
0.63382065
0.61354327
0.5918029
0.72610259
0.41523218
