kir_26_pooled_male_mean
0.53341746
0.41920668
0.53642339
0.54349357
0.59132665
0.49727479
0.4678961
0.51100528
0.52600992
0.49215934
0.58762431
0.49956205
0.54792702
0.54156071
0.52089715
0.5583992
0.60673219
0.46225417
0.58279127
0.55916446
0.55239105
0.54755157
0.56878638
0.51685601
0.52936161
0.54914385
0.49628785
0.51046067
0.53436559
0.54373705
0.5742045
0.49465975
0.4972153
0.47113511
0.47991231
0.52858472
0.47194725
0.4688125
0.53826445
0.43906748
0.41528246
0.55604517
0.48352084
0.50653362
0.39026597
0.45235395
0.48642859
0.47417149
0.46705654
0.43494162
0.49581876
0.42665839
0.5255236
0.53109664
0.53795087
0.53533351
0.51301765
0.53847837
0.53646797
0.50907809
0.50433707
0.50353944
0.55995387
0.55703336
0.51813775
0.4893055
0.43596128
0.52549094
0.41625839
0.56007707
0.44754964
0.4830088
0.406573
0.49122244
0.47994557
0.45663336
0.57311612
0.40533939
0.40341574
0.43674335
0.37136003
0.37793109
0.45088395
0.39706069
0.488096
0.52821428
0.51193976
0.4390007
0.50736946
0.40290827
0.49779269
0.51664406
0.48341507
0.53544736
0.52270699
0.5170635
0.44686717
0.53027278
0.50495994
0.46771854
0.48271808
0.51168054
0.51504356
0.50325024
0.53015333
""
0.42843285
0.4804064
0.4466944
0.46228355
0.45987567
0.40852466
0.43620607
0.5027709
0.4690969
0.46256226
0.46788603
0.53747851
0.46942267
0.45118114
0.4902702
0.49574238
0.55294067
0.54575765
0.5346514
0.5633601
0.54132187
0.57235587
0.5382905
0.48779905
0.39714324
0.53011131
0.61310172
0.57048124
0.56861013
0.52789915
0.50107121
0.5148102
0.5009948
0.5365485
0.48151568
0.59932852
0.53857714
0.47660562
0.50296056
0.51262003
0.55963153
0.54324287
0.51507109
0.51905113
0.57428396
0.53171289
0.47210503
0.5239051
0.47110933
0.46305913
0.44158158
0.54309517
0.54052705
0.43075746
0.42296168
0.42414171
0.54980749
0.49250719
0.41107821
0.46465117
0.41860762
0.38836494
0.56974512
0.48450524
0.4386631
0.488107
0.47573453
0.52415991
0.51821399
0.51522666
0.53152323
0.52765989
0.51023674
0.43877542
0.50439817
0.50664258
0.43756086
0.50037265
0.44276091
0.5440467
0.48713565
0.51836473
0.55722642
0.45714086
0.47063258
0.50068831
0.47336021
0.52565151
0.59047025
0.60779989
0.49172992
0.49517238
0.56972903
0.51024854
0.47862697
0.51076025
0.54768288
0.54994845
0.5192678
0.53703266
0.60131073
0.46704501
0.5055697
0.49605402
0.58221036
0.51319277
0.51950997
0.47622508
0.49959138
0.54115599
0.50131726
0.49533868
0.51525313
0.50022852
0.46587309
0.46971977
0.49519178
0.53430682
0.58440822
0.52187407
0.47404581
0.49312794
0.47697714
0.56553113
0.47275639
0.40638784
0.47127795
0.50065362
0.50768834
0.4651801
0.47004539
0.54767436
0.5104627
0.50355142
0.48709804
0.50175267
0.42311111
0.3614023
0.36374405
0.33645117
0.60137206
0.48708621
0.47365168
0.37877315
0.51261258
0.48498559
0.41131237
0.44859073
0.51318711
0.50143874
0.50745958
0.53716636
0.46388617
0.51861525
0.50345021
0.53165042
0.48947522
0.47442487
0.44477737
0.56522179
0.47758803
0.46369594
0.52426875
0.49908471
0.56848001
0.4860543
0.50973582
0.47512177
0.5277465
0.54365307
0.46281481
0.54251856
0.55923873
0.55002749
0.52915782
0.45844573
0.47083217
0.48706719
0.514566
0.5241493
0.42288232
0.58566236
0.51098388
0.52484989
0.38088828
0.54953545
0.41644686
0.35959056
0.50703108
0.4012599
0.39484793
0.40356323
0.38380095
0.42680123
0.35322773
0.57075852
0.46167877
0.35184813
0.40230197
0.43722725
0.46373704
0.46225074
0.47690612
0.51865113
0.53118104
0.57146025
0.50032443
0.5386855
0.4601343
0.49257007
0.52872634
0.48755643
0.50898015
0.48033977
0.50600314
0.39694244
0.47895628
0.49858594
0.48808542
0.53689229
0.55720019
0.52235097
0.48143354
0.487829
0.46499956
0.54657382
0.43508083
0.5374279
0.58037078
0.5100801
0.48997059
0.47173962
0.42854673
0.49234065
0.48621541
0.50171298
0.44274032
0.43594325
0.41184151
0.51441395
0.47931227
0.51343989
0.43045437
0.45396799
0.38282096
0.45745486
0.47973409
0.47352207
0.48630738
0.50002694
0.51208723
0.52452213
0.50309467
0.52180094
0.49020037
0.43878374
0.53384304
0.48979223
0.34410185
0.52372241
0.51289767
0.50682837
0.42432061
0.42990631
0.35756332
0.35394901
0.42061958
0.46432823
0.42097589
0.53716671
0.49877536
0.45771122
0.50878525
0.4847798
0.54856592
0.47927231
0.56117731
0.5142343
0.48205489
0.47953317
0.54900384
0.54108757
0.52511096
0.51190382
0.3973507
0.33069906
0.36098978
0.32787523
0.36824644
0.36255553
0.44180009
0.37152901
0.40947053
0.34077969
0.38101402
0.37425286
0.36636728
0.40731212
0.38599965
0.3357515
0.46831122
0.50208259
0.32859263
0.36092874
0.31130335
0.40005654
0.36881858
0.38926259
0.35210773
0.42033133
0.37641206
0.41745543
0.41392019
0.42279822
0.43239024
0.39113724
0.34981576
0.39532623
