comcoll_white_male_p75_se
0.015427847
0.030552264
0.076242082
0.012937196
0.014263529
0.050366178
0.010812155
0.047575898
0.061966717
0.018546868
0.017200543
0.0086056273
0.055626627
0.03155956
0.017587241
0.072681054
0.0797543
0.018260151
0.066197485
0.058867082
0.017073348
0.015961101
0.01872126
0.025222115
0.0087805334
0.059818368
0.027273539
0.016171144
0.0095448606
0.03571235
0.036058661
0.020444885
0.0096564218
0.012808991
0.041610081
0.019410549
0.054700639
0.034213573
0.096259288
0.08316537
0.016012874
0.05248465
0.056635596
0.10018273
0.053834777
0.046251424
0.010154148
0.022421414
0.011889351
0.029689346
0.018608537
0.015554981
0.024177849
0.13171355
0.05913737
0.016331194
0.039551135
0.079650626
0.068552621
0.032415062
0.037290715
0.012675243
0.06745135
0.040717542
0.040252015
0.039082956
0.090255357
0.053970903
0.050469786
0.050844684
0.057398669
0.042192589
0.044039961
0.02274812
0.043166198
0.064876772
0.026984485
0.04067624
0.06132834
0.010081048
0.040899571
0.025374055
0.044723697
0.023182016
0.0085070888
0.028068475
0.030260228
0.022720765
0.013511786
0.023345033
0.024211379
0.04800332
0.041103132
0.015101397
0.048560467
0.082147211
0.027174918
0.020073662
0.0077751651
0.016059373
0.013632626
0.0086989701
0.0098537244
0.014428916
0.01393628
0.0088599753
0.017710276
0.0097774519
0.041200262
0.024337113
0.023065465
0.026467089
0.012153647
0.060020704
0.014637013
0.011001825
0.014835059
0.068128005
0.090427108
0.078290142
0.028687591
0.044889633
0.042441253
0.042128336
0.045673057
0.017202796
0.017533798
0.049615152
0.04584327
0.045392334
0.0056527844
0.03443148
0.023816368
0.049304951
0.022614798
0.031907056
0.015716461
0.022721946
0.060553107
0.030606495
0.01956686
0.026608551
0.073375978
0.053478349
0.02859851
0.064463831
0.018593462
0.035049215
0.039285865
0.044663265
0.034660526
0.010401951
0.024252767
0.058224861
0.014155568
0.014972892
0.055434447
0.016644482
0.046766225
0.034813166
0.080970131
0.053644672
0.017946234
0.0063217068
0.058829971
0.004724727
0.021345327
0.021797024
0.042125881
0.013549711
0.0037731891
0.011196191
0.019786324
0.0095000071
0.022190118
0.029782807
0.010749812
0.0065333154
0.020037385
0.025618287
0.026651332
0.027781244
0.0076016965
0.030150902
0.027120363
0.0061009764
0.052658264
0.021052655
0.013409285
0.068906479
0.036561355
0.024339102
0.0083845956
0.043105129
0.035614014
0.021579016
0.015406418
0.014324362
0.0087167909
0.021749644
0.00963083
0.013522539
0.020644369
0.01726515
0.013797656
0.0097652264
0.0071383989
0.020643683
0.017691514
0.013776279
0.018348498
0.012607373
0.040384077
0.038491603
0.010061298
0.010700586
0.012024113
0.005523378
0.021088181
0.023110274
0.023689283
0.023924094
0.026310626
0.032936912
0.0069351397
0.015349734
0.015400033
0.014647459
0.0051887906
0.010536138
0.010675143
0.016158713
0.059987966
0.021413749
0.067826658
0.033419251
0.056313202
0.016734133
0.095687672
0.036521763
0.019478954
0.024277385
0.024173686
0.014295172
0.028671393
0.027466448
0.019625358
0.0081388438
0.024585146
0.015109316
0.0053774784
0.014480313
0.019946108
0.034348939
0.019445231
0.02322132
0.031934418
0.0084937001
0.01902511
0.0096694147
0.017729374
0.010179791
0.0073478012
0.007342475
0.0093674567
0.0040162653
0.0081757698
0.0043644048
0.0039649401
0.011356551
0.016147785
0.025445083
0.065458789
0.018242395
0.061576761
0.037928082
0.011796713
0.013738876
0.03142672
0.017835341
0.0072894287
0.10495418
""
0.0043336432
0.0072900397
0.024332955
0.011201342
0.0050319098
0.023666117
0.031569637
0.038271915
0.049569167
0.030095058
0.02396371
0.024513513
0.019779641
0.029318094
0.015029768
0.017283898
0.011609606
0.0043016779
0.032449685
0.019345619
0.012236573
0.025015488
0.024627594
0.028059959
0.01979227
0.013884883
0.040483013
0.016109897
0.013616499
0.020404169
0.013836385
0.0085671265
0.011990499
0.026180524
0.0093162712
0.012470071
0.013768114
0.018951409
0.0089455443
0.017134937
0.026804665
0.024825798
0.015106924
0.012336985
0.019707024
0.022601837
0.011857025
0.027034305
0.0094195288
0.0096757272
0.0059785601
0.019946929
0.0035421664
0.0096312854
0.040102661
0.028865101
0.0051222728
0.049875334
0.026504554
0.013358042
0.012171366
0.023306005
0.058640875
0.047739152
0.049206119
0.060335852
0.048900723
0.023322178
0.028035987
0.024950178
0.05912786
