hs_asian_pooled_mean
0.92762107
""
""
0.9302606
0.91331738
""
0.80203432
""
""
0.81522948
0.85897231
0.84180999
""
0.79644805
0.75870407
""
""
0.92118782
""
""
0.93157858
0.90856826
0.83831584
""
0.91201431
""
0.87502807
0.90237713
0.92834443
""
""
0.7852971
0.88457209
0.91192776
""
0.92949253
""
""
""
""
0.99917859
""
""
""
""
""
0.89736074
0.86867899
0.88194764
0.9083637
0.88148832
0.75753456
0.91268355
""
""
0.94577807
""
""
""
""
""
0.97603422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85123551
""
0.74682194
""
""
0.86765701
0.86814332
""
0.91965353
0.86879337
""
""
""
""
0.85524559
""
""
""
0.89905125
0.88874829
0.89981371
0.87317663
0.90886372
0.8703602
0.92538083
0.85634786
0.92355305
0.81893468
0.90603089
""
0.89963305
0.9212203
0.86900914
0.89884144
""
0.89487928
0.87025601
0.94019705
""
""
""
0.88240427
""
""
0.83546299
""
0.87968075
0.89692408
""
""
""
0.8841427
""
0.90108055
""
0.81305259
""
0.79535306
0.85208368
""
0.96917093
0.91936427
0.96736181
""
""
""
""
0.81723356
""
""
""
""
0.91449869
0.98625034
""
0.90628195
0.81449091
""
0.90122145
""
""
""
""
0.9665789
0.93398035
""
0.93054324
""
""
""
0.85773867
0.92070091
0.88250887
0.98919356
0.85257548
""
""
0.92213184
0.88031459
""
""
""
""
0.89380199
""
""
0.91196042
""
""
0.93450075
""
""
0.91278255
0.88616478
""
""
""
0.9518078
0.93834454
0.8913762
""
0.87039709
0.81160724
0.88551188
""
0.90000546
0.85157406
0.9118861
0.94178987
0.94383889
0.97229791
0.88896018
0.92504507
""
""
0.95389318
0.84772694
0.96428829
0.94083709
0.92767251
""
""
0.93014884
""
""
0.91108382
0.9254688
0.83658576
0.94228208
0.92267537
0.89062613
0.89633948
0.93514657
""
0.97543079
""
""
""
0.87894857
""
""
0.80051291
0.83429903
1.0019515
0.9219377
""
0.90303248
0.87482035
0.91222018
0.86617112
0.83790797
0.91146463
0.95563543
0.99197853
""
0.89748389
""
""
0.91738009
0.95156145
0.89604294
0.80740279
0.91023064
0.86283505
0.91162068
0.88717914
0.90901047
0.93044305
0.94239837
0.9086858
0.92898923
0.92133367
0.93620288
""
0.9402625
""
""
0.90525496
0.86942089
""
0.87266546
0.85566849
""
""
0.9012028
0.9169634
""
0.91414207
0.89350581
0.97813362
""
""
""
""
0.75019377
""
""
""
0.82339072
0.81389558
0.85508317
0.88008374
""
""
0.81394053
0.81917781
""
""
0.93870407
0.89286822
""
0.85547179
0.88047481
0.93993253
0.8060807
0.86147135
0.8266052
""
0.88604641
0.86400324
0.89960855
""
0.89677429
0.84240234
""
""
0.99765837
0.93777829
0.98459727
0.92239362
0.84943491
""
0.97857797
0.93782753
0.85953993
0.96683615
0.93843734
0.86900938
0.88324952
""
0.90112674
""
""
0.98016155
0.89352065
""
""
""
""
""
""
""
""
0.80620235
""
""
0.8804633
""
1.0021741
""
""
""
""
0.84813529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88774657
""
""
""
""
""
""
0.93283534
""
""
""
0.90378505
""
""
""
0.94829077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84306622
""
""
0.84697765
""
0.91182113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9220565
0.89177442
""
0.88276929
""
""
0.90043223
""
""
""
""
""
""
0.91364396
""
""
0.95864433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85117924
0.88947362
""
""
""
""
""
""
""
""
""
""
""
0.81218415
""
""
0.88323766
0.95463502
0.85156691
""
""
""
""
0.87332481
0.85575569
0.88204896
0.91416019
""
""
""
0.9715519
""
0.93834621
""
0.93530512
""
""
0.86103916
""
0.8008827
""
0.93589443
""
""
0.78977782
0.93690479
0.87258899
""
""
""
""
""
""
0.93322349
0.78974217
""
0.82125348
""
""
""
""
""
0.82998443
""
""
""
""
""
""
0.91971499
""
""
0.93231678
""
0.88768667
""
""
""
0.88236821
""
""
""
""
""
""
0.93431747
0.79724532
0.93893433
0.87737471
0.91856879
0.8249312
0.91104168
""
""
""
""
""
""
""
""
""
""
0.91893053
""
""
0.94669968
""
""
""
""
""
0.9330619
""
0.92996049
0.89201146
0.92074621
""
0.8716917
0.97517651
0.84010774
0.80074424
""
""
""
""
""
0.89137691
""
""
0.8875556
""
""
0.86992931
""
""
""
""
""
0.88634825
0.89715195
""
""
""
""
""
0.91053206
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93759847
0.91315114
0.92596757
""
0.79961437
""
""
""
0.89727396
""
0.89438099
""
0.89484751
0.86728817
""
""
0.8365171
""
""
0.96835089
""
""
0.88525581
""
""
""
""
""
""
""
0.89201474
0.89176625
0.92708534
0.86177212
""
""
""
""
""
""
""
""
""
0.90250182
0.88214898
0.88182265
""
0.91750872
0.90316015
0.89792508
0.87322104
0.90554929
0.91234469
0.93162793
""
""
""
0.9118095
0.87198007
0.93614447
0.87403101
""
""
0.92233217
0.93885601
0.93722636
0.93898356
""
0.79564935
""
""
0.91825777
""
0.88864583
0.90661472
""
0.83893406
""
0.92734557
0.88368607
""
""
""
""
""
""
0.885185
""
0.892497
