kir_24_black_male_p25_se
0.015772849
0.028827276
""
0.0084926868
0.0063176551
0.014375702
0.0041078315
0.036829449
0.057217784
0.0069705672
0.0077899359
0.0033132867
""
0.024459871
0.00942815
""
""
0.01324163
""
0.010974516
0.0042864787
0.0041883993
0.0069891084
0.006412256
0.0036060188
0.011447233
0.0076549328
0.0050602253
0.0032906933
0.010544716
0.0084312474
0.0097407298
0.0038438039
0.0045836829
0.0072605186
0.0059312494
0.0091659361
0.00816043
0.013390149
0.010425599
0.0036624249
0.0089046089
0.014851866
0.029675743
0.010257714
0.0083257016
0.0025663357
0.0081990315
0.0036594959
0.0073171891
0.0064509977
0.0051252265
0.0057573956
0.018762222
0.018564468
0.0040076431
0.012173216
0.029996723
0.024146806
0.0065462068
0.010494802
0.0048873504
0.018335719
0.022326294
0.059812728
0.029318191
""
0.052856214
0.050636463
0.070200585
0.007965399
0.0068831332
0.0054556192
0.0076199854
0.011048541
0.035027415
0.008875058
0.01940435
0.021902673
0.0025875957
0.0067744674
0.018755909
0.034753736
0.013207346
0.0044100024
0.022073805
0.02143481
0.0084611671
0.0070327707
0.013713506
0.013516585
0.039998647
0.040783416
0.0073285489
""
""
0.022579947
0.01023961
0.0035536229
0.006040737
0.0077093216
0.0021195009
0.0040326025
0.0090677263
0.0075478982
0.0035355149
0.0073669585
0.003745463
0.011001956
0.0099313799
0.0082947696
0.0060887435
0.0037623968
0.0098428233
0.0042766775
0.0048927511
0.004277776
0.014981651
0.020454856
0.013952106
0.0066760289
0.011642466
0.012444935
0.0089855958
0.010042102
0.0050555817
0.0050838967
0.011650885
0.011508475
0.01075829
0.0019509451
0.0092291888
0.0091867149
0.015791658
0.014849028
0.010131573
0.0055743563
0.0050245882
0.011055076
0.0085342946
0.0056970199
0.012492431
0.016921222
0.011527181
0.0059449193
0.012022598
0.0078905355
0.0076282448
0.008571283
0.0085547147
0.020819183
0.0036753188
0.0062206117
0.011191471
0.0059436476
0.0043724217
0.013266839
0.0048528407
0.015042827
0.026750583
0.046503682
0.058932189
0.011288385
0.0026188833
0.020088797
0.0023545013
0.067729384
""
""
0.015804427
0.0018601781
0.0093820775
0.06645295
0.0089158379
0.039812248
""
0.0081948508
0.0059076161
0.069383733
""
""
""
0.0049870047
0.035381984
0.026838368
0.0038120467
0.03500836
0.081817664
0.0082207639
""
0.032150276
0.013294538
0.0047274493
0.061008517
0.028613519
0.023176145
0.026473366
0.014297747
0.0060316566
0.061189141
0.0063714255
0.015069877
0.053831927
0.022218745
0.011682505
0.0082832053
0.0041103084
0.050323799
0.026611056
0.015849879
0.032421581
0.013802198
""
0.065678261
0.0052353702
0.0094915219
0.0092390887
0.0028020379
0.055435359
0.029977618
0.027422901
0.030288629
0.027868612
0.042357713
0.0040174345
0.013993098
0.041233238
0.023136567
0.0044078869
0.0069867736
0.01274276
0.010330088
""
0.032325123
""
0.018988557
""
0.015496519
""
0.068023279
0.02398196
0.032578591
0.018046774
0.013765598
0.04155441
0.026808962
0.010454868
0.0071212831
0.0593093
0.023461455
0.0040461961
0.022711398
0.053280517
""
0.023880664
0.076100767
0.068072587
0.0087881731
0.068179235
0.012948862
0.022404013
0.015551469
0.010237442
0.0071601626
0.0086708255
0.0014943084
0.0095111607
0.0025426717
0.0019854263
0.0060123685
0.0063531999
0.012306409
0.020958606
0.055349022
""
""
0.028360981
0.046926741
""
0.057070393
0.010118754
""
""
0.0049130027
0.021088123
0.074789964
0.010978948
0.00451987
0.041598894
""
""
""
""
""
""
""
""
0.054549754
0.058092404
0.03770943
0.0050460938
""
""
0.024771757
""
""
""
0.073053144
0.017363068
""
0.02824812
0.026988724
0.082845725
0.047486972
0.03456061
0.029765345
""
0.052183531
0.049241446
0.034499839
""
0.011948882
0.053392541
0.061648019
""
0.016701531
0.0087897889
0.031734213
0.032559633
0.010905602
0.055115782
0.0091852816
0.0086002862
0.0036180792
0.012366195
0.0015764437
0.0084040714
0.023402838
0.055955786
0.0027616967
0.044536527
0.033127762
0.010643881
0.010892898
0.02735159
""
""
""
""
0.054844223
0.020201392
0.017088525
0.017662911
0.061069436
0.025253147
0.013879064
0.051997714
0.013423935
0.037778527
0.010137587
0.018132055
""
0.041547101
""
""
0.035452034
0.044735964
""
""
""
""
""
""
""
""
""
""
""
""
0.04249398
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036110733
""
""
""
""
""
""
""
""
""
0.049616933
0.045436166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073062859
""
""
""
0.045988873
0.012990432
""
""
""
0.04599097
""
""
""
""
""
0.044921827
""
""
0.060346309
""
""
""
""
0.037731923
""
0.020618273
""
""
0.0076770382
""
""
""
""
""
""
0.0094678206
""
""
0.041549578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040527374
0.0059587942
""
""
0.066674769
""
0.04605376
""
""
""
""
""
""
0.036264312
""
""
0.015016841
0.012264519
0.0090397066
0.060693283
0.050100517
""
0.067921586
0.022946656
0.018249635
0.003885756
0.025914297
0.036757912
""
""
0.012571628
""
0.020487027
0.064737968
0.026242074
""
0.036017239
0.016693119
0.01639751
0.028783783
0.038687352
0.00659385
0.025434621
""
0.034050364
0.010909487
0.027759232
""
""
""
0.039556555
""
0.030038295
0.011229998
0.029173665
0.044107743
0.015850592
0.043430179
""
""
""
0.030875314
0.078717239
""
""
0.055894066
""
""
""
0.018631717
0.027468113
0.048085634
0.0057699652
""
0.0054767062
0.066047549
0.06277027
""
0.014923551
0.05801329
""
""
""
""
0.078611888
0.031655677
0.013695681
0.010719979
0.010967004
0.0020774226
0.0054298611
0.010404011
0.012890488
0.02462317
""
""
""
0.070245981
""
0.039021268
""
0.068097077
0.018190533
""
""
0.015297838
""
""
0.046876457
0.039689455
""
0.0086477473
0.014587616
0.0065179416
0.0039633452
0.0024577961
0.012178166
0.0076125432
0.0083669992
0.0085505024
0.011175783
0.025718749
0.053902701
0.020877628
0.042233527
0.034765128
0.005248135
0.046556305
0.016725985
0.011590239
