kir_stycz_other_male_mean
0.55676293
0.4890475
""
""
""
""
""
0.42667472
""
""
""
""
""
""
""
0.37177756
0.50627553
""
""
""
""
0.47571081
0.45433983
""
0.43974671
0.48895895
""
0.41677609
""
""
""
""
""
""
0.46698037
0.37507722
0.4630006
""
0.31723684
0.51958537
0.33709347
0.47482389
""
""
0.48850828
""
""
""
0.46215695
""
0.44490287
0.49122375
""
""
""
""
0.33142075
0.44392917
0.54303968
""
""
""
0.3362532
0.44290915
""
""
""
""
""
0.53095829
""
""
""
""
0.60899866
""
""
0.54740387
0.56455308
0.60981369
0.66333461
""
""
0.52609652
""
""
""
""
""
0.40520459
""
""
""
""
""
""
""
0.49098501
0.41817358
""
""
""
""
0.51900005
0.42656583
0.49082005
0.46994781
0.51608014
""
0.36698654
0.46378654
""
""
""
0.49977034
""
""
""
""
""
""
""
""
""
""
""
0.46315968
0.40548432
""
""
""
""
""
0.5210343
""
""
0.3795867
""
""
""
""
""
""
""
""
0.51365083
""
""
""
""
""
""
""
0.44903672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43623006
""
0.50675774
""
""
0.52824736
""
""
0.38619673
""
""
""
""
""
0.43030232
0.35490194
""
""
0.58574826
""
0.5187704
0.4585382
0.44382176
""
0.59248596
0.34522036
0.4659248
0.48220983
""
0.42131206
0.44233412
""
0.54376197
0.54708421
0.49704203
""
0.54604715
0.51900953
0.59586614
0.59780014
0.38923138
0.4172478
""
""
0.50712812
0.4897179
0.44622636
0.55705643
0.57182205
""
0.51637655
0.50084656
0.50960344
0.52579141
0.52556461
0.58313143
0.52339333
0.52864951
0.58357072
0.50217491
0.61242878
0.49738044
0.42356452
""
0.45637426
0.55867326
0.52794665
0.46164668
0.49467513
0.4074502
""
0.49501964
0.50748384
0.5785777
0.50969505
0.3854689
0.52885848
""
0.59107786
""
""
""
0.55830872
0.48237535
""
""
""
""
""
""
""
""
0.52925646
""
0.61141723
""
""
0.47992957
0.4456096
""
""
""
""
""
""
""
0.57011831
""
""
""
""
0.54024953
""
""
""
0.56647402
""
""
""
0.56882805
""
""
""
""
""
""
""
0.42951897
""
""
""
""
""
""
""
""
0.40588909
""
0.50930071
""
0.52711624
0.49351022
0.47473854
0.49796551
0.50182885
0.49673402
0.55880731
0.50353599
0.51058459
0.52459902
0.45588377
0.53171176
0.39975122
""
0.43652445
""
0.45266026
0.44909644
""
0.38952783
0.42221975
0.4901554
0.4180595
0.33093169
""
""
0.47726959
0.41973704
0.50298494
""
""
""
""
""
""
""
""
0.42270845
0.3550863
0.4741295
""
0.45670468
""
""
""
0.45056525
0.45374689
0.44913131
""
""
""
0.45437416
0.44786027
0.54866797
0.42901993
0.3789143
0.43018162
0.46024519
""
0.47613996
0.48580521
0.4651424
0.44633886
0.46771872
0.4740651
0.43740141
0.40859449
0.52300674
0.44295233
0.43759543
0.45374438
""
""
""
""
0.39044222
""
0.41039163
""
""
""
""
""
""
""
""
0.55788004
""
""
0.42775199
""
""
""
""
""
""
""
""
0.45765305
""
0.5677287
""
""
0.46833819
0.35154602
""
0.59485722
0.34812096
""
0.5178597
""
0.55356801
""
""
0.45255896
""
0.52224433
""
""
""
""
""
0.45503411
""
""
0.30172655
0.4277052
""
""
""
""
""
""
""
0.55426133
0.44935244
0.49655798
""
0.50133216
""
""
0.49475253
""
""
""
0.50341016
""
0.44347423
""
""
""
""
""
0.47877672
0.52580428
""
""
""
""
""
""
""
""
""
""
""
""
0.44776478
""
""
0.43759927
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40829158
0.35148925
""
""
0.42537442
""
""
""
""
""
""
""
""
""
""
0.44684231
0.46663687
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36533687
""
""
""
""
0.51890874
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48506841
0.57752168
0.49116787
0.53374159
0.51439911
""
0.426025
""
""
0.52124631
""
""
""
0.43479693
""
""
""
0.52779746
""
""
""
""
""
0.56670845
""
""
""
""
""
""
""
0.4428952
""
""
""
""
""
""
0.45985651
""
""
""
""
""
""
0.41877234
""
""
0.49402487
""
""
""
""
""
""
""
""
0.44103259
""
""
""
""
""
0.54830325
""
""
0.51241684
""
""
0.62528574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39164382
""
0.4592621
""
""
""
""
""
0.5388425
0.56816316
0.53521502
0.49568883
0.58549547
0.45460138
""
0.44952163
""
""
""
0.60310215
0.4325864
0.50577027
""
0.43198493
""
""
""
""
""
""
""
""
""
""
0.38628247
0.40328842
""
""
""
""
""
""
""
""
0.49514279
0.50231433
""
0.4298808
""
""
""
""
0.59412432
0.48607329
""
0.45009816
""
""
""
""
""
0.48246917
0.53175795
""
0.48395073
""
""
0.45700735
0.45110133
""
""
0.55441844
""
""
""
0.4652583
""
""
""
""
""
""
""
0.42816696
""
0.51718241
""
0.49480686
""
""
""
""
0.34822845
""
0.56885231
0.56713414
""
0.49944392
""
0.44039676
""
""
""
""
""
""
0.55201989
""
0.50570834
""
0.51246601
0.36889765
""
0.44093582
0.47923452
""
""
0.51650095
0.42420354
""
""
""
""
""
""
""
""
""
""
0.63680601
""
""
""
""
""
""
0.47013751
""
""
""
""
""
""
""
0.42792416
""
""
0.45459646
""
0.41862842
""
""
""
""
0.38027093
""
""
""
""
""
""
""
""
""
0.40279591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46287191
""
""
""
0.36247391
0.50651717
""
""
""
""
""
""
0.46942934
""
""
""
""
""
""
""
""
""
""
""
""
0.51908416
0.54646921
""
""
""
0.40820253
""
""
""
""
""
""
""
""
0.46041456
""
""
""
""
""
0.46251097
""
""
""
""
""
""
""
""
""
0.49054602
""
""
0.40324685
""
""
""
""
""
""
0.56409061
0.44334513
""
""
""
0.45941269
""
""
""
""
""
0.46903318
""
0.40229243
""
""
""
""
""
""
""
""
""
""
""
""
""
""
