somecoll_other_pooled_mean
0.69995975
0.71698833
""
0.65323073
0.68387014
""
0.67313093
""
""
0.64539808
0.60926247
0.71110231
""
""
0.66540557
""
""
0.7778064
""
""
0.67886865
0.71814585
0.74447405
""
0.73280239
""
0.82493544
0.76300305
0.66866946
""
""
""
0.70499533
0.80638552
""
0.71682
""
""
""
""
0.79644865
""
""
""
""
""
0.71724123
0.52633941
0.59141856
0.63460106
0.57236916
0.71421516
0.679106
""
""
0.61237991
""
""
""
0.68928015
""
0.73692441
""
""
""
""
""
""
""
""
""
""
""
0.64735121
""
""
""
""
""
0.75595981
""
""
""
0.57859677
0.71364158
""
0.72337383
0.69429415
0.80245167
0.63281089
""
""
""
0.68983656
""
""
0.47220543
0.63841081
0.68789375
0.52997905
0.7057398
0.73784673
0.72846323
0.66796899
0.70442742
0.67537057
0.59211189
0.62734908
""
0.49401399
0.83897138
0.77257109
0.70790893
""
0.59686875
0.7486583
0.72268534
""
""
""
0.62184024
""
""
0.76974934
""
0.73822862
0.85811037
""
""
""
0.73400807
0.61236197
0.64799649
""
0.63843739
""
0.72525114
0.80005664
""
0.68857104
0.66514969
0.72731471
""
""
""
""
0.64558798
""
""
""
""
0.64924109
0.73665529
""
0.7409144
0.63782585
""
0.67606479
""
""
""
""
0.7740075
0.72424203
""
0.80771613
0.64725786
""
0.78655547
0.52805609
0.73871392
0.78693652
0.73532313
0.73271167
0.39823434
""
0.71354282
0.66303313
0.61449826
0.56078005
""
0.60086989
0.67539412
""
0.58143622
0.6784777
""
""
0.85265458
""
""
0.60588455
0.8163141
""
""
0.79017621
0.48842409
0.38301042
0.71353543
""
0.55295056
0.55694985
0.54227686
0.63896477
0.53764635
0.64691138
0.76384801
0.65188515
0.76252478
0.66271526
0.69008976
0.73465925
""
""
0.67686778
0.71409798
0.60414672
0.75083214
0.76383585
0.57023931
""
0.68760175
0.60148883
""
0.70904022
0.64626116
0.55114532
0.73528618
0.73349607
0.69387221
0.65386045
0.67941087
""
0.73996335
""
0.74385351
""
0.6664241
""
""
0.72210014
""
0.65410012
0.7281639
""
0.57386684
0.73530489
0.6854828
""
0.74104124
0.7118029
0.66431266
0.72258955
""
0.61677474
0.66269916
0.56110519
0.72671211
0.8660779
0.69157189
0.5817222
0.71225536
0.6691466
0.69812799
0.73036104
0.76761645
0.68767637
0.81569201
0.72444135
0.58060712
0.65192789
0.81642032
""
0.67063844
""
""
0.67852712
0.69421256
0.54211396
0.64533591
0.64642978
""
""
0.77382946
0.75716299
""
0.70999575
0.7554515
0.81599212
""
""
""
""
0.76584977
""
""
""
""
0.47682059
0.70258194
0.721003
""
0.80856842
0.77152747
""
""
""
""
0.63246995
""
0.79877621
0.61924738
0.54483449
0.54168797
0.71309644
0.68317795
0.63102937
0.64001352
0.68051577
0.8078863
0.72388321
0.76862824
0.77763307
""
""
0.76725358
0.57635111
""
0.61001915
0.60100067
""
0.65364116
0.62532932
0.68625432
""
0.77787924
0.7391358
0.64251733
""
0.71281099
""
""
0.6734097
0.61229509
0.59339452
""
0.37392345
""
""
""
0.64585549
""
""
""
""
0.82016224
""
0.64042741
""
""
0.37747344
""
0.68383086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75436336
""
""
""
""
""
""
0.75359398
""
""
0.60514396
0.88944173
""
""
""
0.68908477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73192579
""
""
""
0.64773065
""
""
""
""
""
0.63535357
""
""
""
""
""
""
""
0.66003364
""
0.76984578
""
""
0.73383266
""
""
""
""
""
""
0.75872129
""
""
0.87230676
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70062149
0.76210177
""
""
""
""
0.64587492
""
""
""
""
""
""
0.76863945
""
""
0.78787041
0.69640064
0.70371324
0.63862163
0.71362597
""
""
0.59108257
0.82105011
0.69531137
0.69656491
""
""
""
0.64210564
""
0.6075511
0.27308291
0.58897156
""
""
0.66428697
0.66108066
0.52266592
0.67959386
0.64892483
0.5752694
""
0.66049498
0.78800726
0.65123147
""
""
""
""
""
""
0.69956678
0.72120529
""
0.83937943
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75698996
""
0.76789266
""
""
""
0.62137294
""
""
""
""
""
""
0.67877936
0.69048607
0.74472761
0.61646903
0.7840783
0.70270884
0.60358542
""
0.80149353
""
""
""
""
""
""
""
""
0.7044096
""
""
0.72144115
""
""
""
""
""
0.79460835
""
0.74205446
0.69734788
0.76471114
0.64850569
0.61368757
0.6364755
0.60649574
0.67832714
0.64701563
""
0.53110105
0.5648517
0.71691906
0.69525236
0.54193354
0.39027166
0.76193893
0.63834482
""
0.66091627
""
""
""
""
""
""
0.77283573
0.53861648
0.61920202
""
""
""
0.60611635
""
""
0.71833116
""
""
""
""
""
""
""
""
0.57909119
""
""
0.62739468
0.86445928
""
""
""
0.71483737
0.62560493
""
""
""
""
0.68578959
0.63699239
0.59006238
""
0.77839434
""
""
""
0.72712141
""
0.72213787
""
0.76056534
0.65292829
""
0.62268811
0.71246898
""
0.68785596
0.59393668
0.57189935
""
0.67087704
0.81066066
""
0.77447861
""
""
""
""
0.81600624
0.6724571
0.62646568
0.65877867
""
""
