kir_asian_pooled_p75
0.62293309
0.58329523
""
""
""
""
""
0.63282734
""
""
""
""
""
""
""
0.54130232
0.6899702
""
""
""
""
""
0.52588624
0.67695522
""
0.7924785
""
0.63385087
""
""
""
""
""
""
0.56470388
0.75326258
0.61895597
""
0.52243257
""
0.64169538
0.53787726
""
""
0.6476956
""
""
0.70579481
0.59866333
""
0.59717393
0.63485539
""
""
""
""
""
0.53055561
0.64005262
""
0.47213379
""
0.71486288
""
""
""
""
0.66273189
0.60112494
0.61012465
""
""
""
""
0.5710749
""
""
0.57919377
0.48291311
0.66257292
0.63321531
""
""
0.51498491
""
""
""
""
""
0.69056088
""
""
""
""
""
""
""
0.558514
0.59000075
0.63559902
""
""
""
0.61976087
0.63349009
0.59505659
0.60511184
0.61468023
0.35888115
0.56650573
0.55764949
""
""
""
0.56508219
""
""
""
""
""
""
""
""
""
""
""
0.47684687
0.73127216
0.60375243
""
""
""
""
0.58356327
""
""
0.62463963
""
""
""
""
""
0.35697326
""
""
0.55310982
""
""
""
""
""
""
""
0.5638575
""
""
0.76188993
0.63884795
""
""
""
""
""
""
""
""
""
""
0.58063042
""
0.60692942
""
""
0.5350123
0.58800286
""
0.60051495
""
""
""
0.59556121
""
0.6267904
0.37761876
""
0.57860821
0.66597581
""
0.55746537
0.65356588
0.51973569
0.68055201
0.65161371
0.65423751
0.60841393
0.61034489
0.6433875
0.54643887
0.61130714
""
0.61535007
0.58627146
0.71659279
0.63019758
0.63881546
0.57943463
0.63584083
""
0.55146801
0.60668474
""
""
0.60373729
0.62442929
0.56934422
0.63891268
0.6192711
""
0.62044013
0.62853068
0.61974812
0.61860657
0.61547512
0.68229735
0.61110622
0.61257195
0.66594732
0.62490946
0.66515237
0.62610155
0.58738023
""
0.59941894
0.62596262
0.61773103
0.60039377
0.62516356
0.59320486
""
0.60929817
0.58175153
0.6202873
0.64124095
0.54040945
0.57302338
""
0.62254018
""
""
""
0.61729634
0.5531224
""
""
""
""
""
""
""
""
0.60026664
""
0.60761786
""
""
0.56492096
0.53654301
0.42872682
""
""
""
""
""
""
0.60231197
""
""
""
0.54802239
0.5764423
""
""
""
0.57504517
""
""
""
0.66321725
0.35245591
""
""
""
""
""
""
0.63699538
""
""
""
""
""
""
""
""
""
""
0.63732594
""
0.6402154
0.6514802
0.62354416
0.65194041
0.62717777
0.5866462
0.59423172
0.58083582
0.64481926
0.66561389
0.63572311
0.61650616
0.6525557
""
0.54112279
""
0.59409124
0.63363522
""
0.66839886
0.58632386
0.58252746
0.62495661
0.6929608
0.57125616
""
0.58807486
0.58661222
0.52655965
""
0.6941126
""
""
""
""
0.35969171
0.82955503
0.59229118
0.61119854
0.63326073
""
0.57764566
0.4421179
""
""
0.5737614
0.60896468
0.64621848
""
""
""
0.59304702
0.58546203
0.64525032
0.60779613
0.64252096
0.57407546
0.5666126
0.4131484
0.61119914
0.5675801
0.62735426
0.62765986
0.58554792
0.62109458
0.44841236
0.53876519
0.63693702
0.50698906
0.61545742
0.60082382
0.67217362
""
""
""
0.59898955
""
0.75121385
""
""
""
""
""
0.59523106
""
0.58050495
0.69952273
""
""
0.62193465
""
""
""
0.57261723
0.57209492
""
""
""
0.60414279
""
0.62110001
0.54357952
""
0.6351853
0.44444066
""
0.58623105
0.64909536
""
0.56059068
""
0.63211727
""
0.41336611
0.68770653
""
0.58675879
""
0.87606055
""
""
""
0.60680252
""
""
0.63291079
0.65095085
""
""
0.62621325
""
""
""
""
0.64225203
0.56266451
0.64322174
""
0.62132847
""
""
0.54559666
0.52054477
""
""
0.63389111
0.5471006
0.52780658
""
""
""
0.43463895
""
0.60406733
0.58268517
""
0.49494922
""
""
""
""
""
""
""
""
0.61982578
0.37751698
0.59373128
""
""
0.66459203
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59095985
0.66658306
0.57517254
""
0.65572727
""
""
""
""
""
""
""
""
""
""
0.62234318
0.56505448
""
""
""
0.43551821
""
""
0.70623934
""
""
""
""
""
""
0.62387705
0.73851323
0.57986856
""
""
0.69155419
""
""
""
0.3484174
0.52855712
0.61604351
0.74306625
""
""
""
""
""
""
0.64695305
""
""
""
""
0.60322094
0.6142841
0.62465781
0.60564893
