staycz_black_female_p25
""
0.77954859
0.72433221
""
0.69241226
0.8245765
0.77005792
0.95204347
0.76732403
0.76836789
0.56751257
0.78272092
0.48892641
""
0.81784761
""
0.71867073
0.77384567
0.58237332
0.69470108
0.58907646
0.86377782
0.79265016
0.82544774
""
""
""
""
0.68722272
""
""
0.75375611
""
0.82282203
""
""
""
""
""
""
0.81574488
""
""
0.64746279
0.43982682
0.59808731
0.5083558
0.61640126
0.55112875
0.56270933
0.45253244
0.66159075
""
""
0.74573278
0.63655746
""
""
""
""
""
""
""
""
""
0.54849654
0.56235945
0.67430723
0.71958208
""
0.79996973
0.68220365
0.7444402
0.80892932
""
0.68286741
""
0.64165908
0.67874312
0.64405805
0.75955921
0.66419721
0.48701569
0.55422664
0.56069899
0.71362352
0.75281018
0.76683402
0.75475258
""
0.59008878
0.65609068
0.77728927
0.65977901
0.57484627
""
""
0.57112134
0.68284005
""
0.65927482
""
0.75460792
""
""
""
0.72589111
0.79537106
0.58484793
0.7845667
0.71399927
0.68568337
0.7650767
0.87490875
0.68733346
""
""
""
0.79929376
""
""
0.71238595
0.83936971
""
""
""
0.81908363
0.69594955
""
""
0.49301168
0.45937571
0.29652536
0.57996261
0.37134847
""
0.49026015
0.77523631
0.69190222
0.66070592
0.70098239
0.64522278
0.75450742
0.71298552
""
""
""
""
0.43038052
""
""
""
""
""
""
0.60541648
""
""
""
0.51960588
0.65698099
0.56879556
0.34528229
0.46902159
0.72802263
0.84324461
0.78994071
0.77456731
""
""
0.6368953
0.75086838
0.65925974
0.67378771
0.8638109
""
""
""
0.69466066
0.53605765
0.58162862
0.52371109
0.71137774
0.6009708
0.63949484
""
0.63271773
""
0.66151041
0.68685955
0.85426748
0.55906546
0.47930828
""
""
""
""
0.52817434
""
""
0.34153259
0.59105229
0.60103381
0.6952101
0.67997146
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85266209
""
""
0.50583005
0.29968116
""
0.8033188
""
0.94776839
0.69908679
0.4730067
0.60058755
0.75179023
0.51606876
0.31890264
0.44112277
0.77350008
0.61234927
0.60528886
0.68857813
0.58391839
0.61677462
0.59434962
0.65898186
0.41220513
0.71788532
0.61620963
0.61222553
0.56692058
0.42144158
0.57724696
0.56420404
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87773979
0.7519604
""
0.76270586
0.82083172
0.80756211
0.68197393
0.84588158
0.82637292
0.58288592
""
0.87705773
0.66918749
0.84269977
0.74194944
0.65274096
0.62770534
0.42616099
0.57982534
""
0.44920111
0.67673784
0.69004869
0.69607812
0.67604959
0.79236573
""
""
""
0.72521931
0.73031437
0.88700372
0.72808242
""
0.83686471
0.797912
0.76719546
0.70136946
0.77150756
0.63090175
""
""
""
""
""
""
""
0.66006279
""
""
""
""
""
0.71955484
""
""
0.5189535
0.7949447
""
""
""
""
0.65738553
""
""
""
""
""
0.58991069
""
0.68561757
0.63866514
""
""
0.47453359
0.44348696
0.40520433
0.90322107
0.7334463
0.7832002
0.78420955
0.74938846
0.60088873
0.7568506
0.59240842
0.62641281
0.69685632
0.79590535
""
""
0.80985177
0.79276299
0.6452406
0.7736693
0.61623937
0.69567943
0.73688841
0.55265951
0.74204367
0.81304264
0.69599831
0.75892019
0.78145903
0.72850323
0.6838454
0.64213097
""
0.65598023
0.51623684
""
0.66937935
""
""
""
""
""
0.43941191
""
""
""
""
""
0.86566788
0.85597974
0.87265521
0.86191702
0.9007805
0.89099979
0.8414852
0.82289129
0.81216329
0.87104625
0.86484337
0.80279559
0.87484407
0.83908606
0.80902886
0.83491522
0.78990555
0.86142313
0.86207604
0.8627274
0.84307909
0.87915015
0.81702989
0.85617113
0.88386911
0.86369741
0.87068707
0.85470426
0.82355452
0.83886701
0.8751179
0.84888601
0.84097415
0.8279435
0.8166666
0.88165981
0.85329014
""
""
""
0.77932638
0.79515862
0.86029643
0.86455297
0.75041032
0.84327608
0.83140767
0.86480808
0.84809685
0.85223293
0.84318483
0.71648836
0.78689492
0.87233025
0.72060847
0.85263973
0.81799394
0.82261097
0.88145697
0.73295021
0.87673867
0.84406376
0.88616604
0.8668617
0.88052547
0.79049891
0.89483815
0.84799999
0.7132135
0.81388897
0.6518625
""
0.68136406
0.93248379
0.60917246
""
""
0.77970296
""
0.81874967
0.89799953
0.77463144
0.92590886
0.80387753
1.0000519
""
""
""
0.64840233
""
0.88461941
0.81282097
""
0.85836571
0.8370617
""
""
0.88603753
""
""
0.93030953
""
0.78788799
""
0.79565239
0.85833144
0.85066491
0.86181951
0.83915561
0.79142451
0.81069136
0.78489399
0.87025166
""
0.83658051
""
0.89904487
0.83081114
0.79237044
0.83927882
0.87265801
0.86513776
0.74722642
""
""
""
""
""
0.63618153
0.64562279
0.68399197
""
""
0.76608503
0.80414897
""
0.88001716
0.89268041
0.82796586
0.84744203
0.81728196
0.81904858
0.87740225
0.82147646
0.89050734
""
""
0.91676515
0.68253028
0.78623027
0.83983845
0.84516573
0.43058106
0.92874843
0.89373994
0.57387829
0.71164161
0.4733279
0.47933614
""
0.71046937
""
0.75478768
""
0.46979553
""
0.82810009
0.66580665
0.67372257
0.53110194
0.70768023
0.43865353
0.64136648
0.77760774
0.69174916
0.47572619
0.78290719
0.81217438
""
""
""
""
""
""
""
""
""
""
0.67988986
0.74760765
""
0.7303437
""
""
""
""
""
0.76640177
""
0.66375792
0.76747489
0.73240662
""
""
""
""
0.65452343
0.78451931
0.76550692
0.65045023
0.70963597
0.8214038
0.73524731
0.71255809
0.74832243
0.68812037
0.56064194
0.28807113
""
0.37028703
0.63544303
""
0.67509609
0.54096323
""
""
""
""
""
0.8938455
0.77081209
0.90162045
0.90679723
0.96339858
""
""
0.84254485
0.85373598
0.87614834
0.7886591
0.85661465
0.77360439
0.78893411
0.83920074
0.80548918
0.67356378
0.589212
0.62910771
0.65634251
0.41174084
0.62673241
0.62829918
0.55889511
0.65779352
0.54958463
0.54568624
0.78724885
0.86559492
0.8509447
0.79737794
0.83116072
0.8261165
0.82821155
0.69706076
0.90786672
0.80647039
0.75677466
0.97305769
""
""
""
0.81263745
0.69989932
0.84595144
""
0.84797823
0.78708082
""
""
""
""
""
""
0.80358666
0.90721053
0.74853706
0.88392776
0.80712718
0.62827611
""
""
""
""
""
""
""
""
""
""
0.78847784
0.72543746
0.92040879
0.72259933
0.39639166
""
""
0.86414993
0.80681992
0.6403085
0.77049524
0.86089504
0.67871714
""
0.98889792
0.4884958
0.77230453
0.79608357
""
0.82593554
0.66062343
1.2774608
0.81831503
0.77741104
0.6527282
0.77935046
0.66825038
0.80795079
""
""
0.5481773
0.51699013
0.52530664
0.52216059
0.48657513
0.3859711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71812803
""
""
""
""
""
""
""
""
""
""
0.83520371
0.82849258
0.83296859
0.80426055
0.81852877
0.78425807
0.8190065
0.80458915
0.73138928
0.79526365
0.77233821
0.80045551
0.80940986
0.76111901
0.82158804
0.80230516
0.79577953
0.83368802
0.88381475
0.68937957
0.82721841
0.78967017
0.80790204
0.85155332
0.7997784
0.79597038
0.80070871
0.79392719
0.64688337
0.82210863
0.86731523
0.77066654
0.75455809
0.72149324
0.56214863
0.84341365
0.688097
0.86815602
0.71927196
0.81442553
0.43194243
0.69893634
0.77715808
0.83664465
0.56406009
0.68875957
0.72436816
0.75072056
0.85135078
""
0.77608454
""
0.87630278
0.7091108
0.71405059
0.7702148
0.79246217
0.4485985
0.84749281
0.800367
0.72627574
0.62400812
0.83820933
0.83392161
0.81118554
0.85035485
0.81845742
0.78581333
0.75773984
0.77909976
0.84052318
0.93600005
""
""
0.81482387
0.71762651
0.84894037
0.71762913
0.77343929
""
0.62917984
""
0.76878899
0.56179065
0.78174847
""
""
""
0.89411837
0.77715188
0.52100784
0.76502877
0.91674149
""
0.95448685
0.98323071
0.74119723
0.84919947
0.82284343
0.90658313
""
0.78113061
0.74660933
0.79167134
0.79953086
0.75417674
0.81175107
""
""
""
0.78312582
0.86569786
0.79864764
0.78302133
0.52998775
0.49369133
0.48269507
0.54912627
0.70840651
0.59117502
""
0.82706863
0.74510658
0.81044072
0.82543522
0.75276166
0.89181173
0.81505162
0.24236245
0.80304962
0.84573138
0.85531241
0.78872317
0.67765099
0.74138564
0.84958661
""
0.76570594
""
0.72388691
0.79851484
0.80036759
0.7811147
0.82872891
0.82512283
0.8529107
0.72057301
0.78033131
0.81580454
0.75551003
0.81206012
0.81571549
0.7607255
0.8304162
0.63008034
0.86994934
0.86127204
0.47661945
0.86220419
0.76978797
0.713094
0.88770437
0.69605654
0.76551682
0.50905275
0.76383281
0.70590591
0.83311713
0.90205276
""
0.75777823
0.69581419
0.83155602
0.70326155
""
""
0.76365262
0.64985126
""
""
0.76559865
0.90746695
0.72148299
0.8263647
0.84684682
0.8046003
0.83381641
""
""
0.88904983
0.86017209
0.82671511
0.74741971
0.83966553
0.75142831
0.9572621
""
""
0.68122059
0.72082436
0.87494129
0.76683909
""
""
""
""
""
""
""
""
""
""
""
0.47076043
0.6667847
0.61823803
0.39398998
0.49905047
0.53226548
0.66744387
0.52017158
0.76874566
0.65173477
0.79311216
0.55048448
0.56499273
0.67006248
0.42669293
0.67394388
""
""
0.91756672
0.88351083
0.8045674
""
0.59245753
0.62346345
0.53797561
""
0.72738391
0.69241726
0.80070025
0.75544983
0.70820707
0.68969411
0.62935287
0.78838032
0.6867162
""
""
""
""
""
0.73091817
1.0017509
0.5819965
""
0.66033638
""
0.71963435
0.9051708
0.74049741
""
""
0.82246071
0.59986627
""
""
""
""
""
""
""
""
0.58949411
""
0.84182143
""
""
""
""
""
""
""
""
""
""
0.74876422
""
""
""
""
""
""
""
0.8465355
0.75043654
""
0.8538419
""
0.72804344
""
""
""
0.7995072
""
""
""
""
0.39949191
0.39820945
0.56200445
0.43694326
0.48594823
0.69188905
0.64327174
""
0.6838479
0.63772845
0.61144704
0.72106802
0.71812207
0.66972917
0.64583308
0.72074187
0.72760504
0.72830653
0.6011492
0.60980886
0.78695762
0.74790275
0.6081354
0.69797814
0.70609701
0.73029685
""
0.64456958
0.57828873
0.68434906
0.58214992
0.73308575
""
""
0.47289103
0.54403168
""
""
""
""
0.71244884
""
0.61319774
0.74295121
0.91047525
0.91974187
0.81060433
0.76557565
""
0.85375679
0.8169263
0.87761432
""
""
0.83988219
0.67092699
""
0.78656495
0.72492325
0.65702558
0.81790912
""
""
0.82336336
0.8744483
0.80366224
0.87061441
0.73995537
0.84613526
0.8708573
0.70095986
0.75418389
0.72111863
0.83396733
0.64510041
0.78795022
0.7467432
0.84483051
0.6786474
0.81638491
0.93987536
0.6641013
0.8403098
0.61757219
""
""
0.5628168
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53207922
0.67291582
0.78755665
0.72204947
""
0.4852058
0.4983128
0.56388897
0.49081981
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5353651
""
0.45919818
0.62492621
""
0.69167775
0.66353881
0.54920471
0.54539979
0.52073401
0.46396515
0.61463153
0.67599678
""
""
""
""
""
0.42086408
0.71870542
0.50662166
0.60324216
0.45573115
0.23924704
0.33100805
""
0.61371177
0.24679285
""
""
0.69272041
""
""
""
0.66330594
""
0.90551585
0.8770178
""
0.7683264
""
0.38990682
0.37489355
0.47574508
0.32262793
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45246533
0.50480098
0.25128022
0.61445463
""
0.43209329
""
""
""
0.42547035
""
""
""
""
""
""
0.33002391
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52171224
0.5687145
0.36872998
0.58717245
0.36442611
0.38828033
0.21725468
0.46044117
0.42834064
0.58374041
0.15518416
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71634007
""
0.50265372
0.80177391
""
""
0.97417039
""
""
""
""
""
""
""
0.64049894
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52997327
""
""
0.70055419
""
""
0.87863696
0.89951622
0.87449175
0.75324434
0.9492057
""
""
""
0.96684259
""
""
""
""
""
""
""
""
""
0.70371616
""
""
""
""
""
""
""
""
""
""
""
0.85364372
0.63404059
0.82749325
0.51164484
0.72192109
""
0.87998646
""
""
""
""
""
""
""
""
0.89696974
0.50198662
""
0.79088545
0.77505654
0.75033265
""
0.54118806
""
""
""
0.75691235
0.85337567
""
0.83094233
0.82372594
0.8089546
0.76883191
0.6974194
0.87699705
0.66392553
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89265126
""
""
""
""
""
""
""
0.71382153
""
""
0.89672774
""
0.84441406
""
""
""
""
""
""
""
""
""
0.66407204
1.0358545
""
0.66740763
""
""
""
""
""
0.81431729
""
""
""
""
""
""
""
""
