has_mom_white_male_mean_se
0.0047961157
0.0031998032
0.0095679434
0.010906654
0.0048866398
0.041705031
0.011683262
0.0037450097
0.0090937549
0.0084979059
0.0067541585
0.015511273
0.009998993
0.011090721
0.010525031
0.0059407628
0.0053776656
0.01412375
0.020286094
0.0069727204
0.01365608
0.0046026399
0.0059185806
0.0092005674
0.0051145162
0.0043791593
0.0073460951
0.0042596352
0.010136076
0.0061788009
0.0085810479
0.036419794
0.02052933
0.012379395
0.0042563425
0.0054144925
0.0017732937
0.011681908
0.0039101117
0.0074866517
0.0045091412
0.0047885017
0.028029528
0.026290292
0.0026764174
0.011677926
0.0067930748
0.0043449621
0.0023579618
0.0091572506
0.0031373661
0.0036588779
0.025487561
0.013930294
0.0096366685
0.011267204
0.0070778835
0.0052010007
0.0024923098
0.026589986
0.0055594961
0.0074873297
0.0034494626
0.0050873333
0.014999505
0.018729854
0.0082767941
""
""
0.0025480248
0.04784739
""
0.042256255
""
0.0040800357
0.078853354
0.019651871
0.007067102
0.0061369534
0.012722734
0.013600838
""
""
0.0055955485
0.028297286
0.034515046
""
0.047602743
0.031443026
0.013121797
""
0.029064955
0.017267393
0.016739989
""
0.039856739
0.014956113
0.0041873534
0.0039371904
0.0074016969
0.0081528081
0.016960135
0.019163113
0.00087585463
0.0037033898
0.0062663485
0.0018321092
0.0043773116
0.020241886
0.0033037632
0.0054818694
0.010800758
0.008852398
0.0056760469
0.0027915558
0.0051507303
0.012659415
0.020152928
0.0073622242
0.017896337
0.0082646552
0.0074660685
0.0074698883
0.013074056
0.0085882815
0.0082496824
0.0041250745
0.0046556634
0.006386403
0.011721442
0.014475425
0.012555126
0.010252449
0.0038065868
0.0079803336
0.011816386
0.0047410489
0.0093270754
0.0056486148
0.010067937
0.0068703326
0.01245133
0.0047602463
0.011579727
0.01125958
0.005502027
0.0085951257
0.02081516
0.0091645503
0.01917717
0.014354989
0.012122381
0.0078531224
0.0049167257
0.0090888543
0.01170234
0.0070632333
0.0067600338
0.010771304
0.015160564
0.018219568
0.011861014
0.0083749611
0.013346973
0.01169265
0.012829069
0.0082782311
0.0088304859
0.0050874944
0.016471094
0.002314694
0.0070804781
0.010163857
0.0037719028
0.011497833
0.014982018
0.0035729492
0.01062636
0.010722835
0.011707666
0.0058887051
0.0094417334
0.0032695674
0.0038896992
0.020593252
0.010185214
0.0017371423
0.036073711
0.007623977
0.0030383118
0.0079363761
0.012751364
0.0016032597
0.0068442221
0.0028438056
0.0022056683
0.0096447263
0.0040770206
0.0071025477
0.0094016232
0.0020319445
0.0048075248
0.0072537628
0.0084789721
0.000853732
0.0046313708
0.0032443581
0.0090513211
0.0054665245
0.0038457634
0.013483874
0.015974194
0.0032219992
0.0040372801
0.0040107146
0.0011094426
0.0023123848
0.010573185
0.0014096454
0.0014872466
0.0070373588
0.0013500865
0.0010938327
0.0037851681
0.0023413575
0.0027738248
0.0023145985
0.0027373082
0.0015293618
0.0035548375
0.003080718
0.027409988
0.0059515857
0.0025878386
