proginc_black_pooled_p1
0.21084407
0.0055608158
0.045305911
""
""
0.098814614
0.12500507
0.053058449
0.018200085
""
""
0.03470752
0.1374507
""
""
-0.0013830246
0.066613555
0.043146536
""
0.077120103
""
""
0.0091703488
0.024450086
""
-0.004083917
-0.04788154
0.009973336
""
""
0.1160955
0.092359819
0.053032432
0.14826679
0.065977566
""
0.041918714
""
0.033109747
0.063449077
0.075500816
0.012251453
-0.011326146
0.077257305
0.068446264
0.11178233
""
""
0.029403068
0.021741293
0.057580896
0.037470941
0.068352245
0.0073212031
0.15289626
""
0.013098584
0.10454062
0.0057441029
0.10910019
0.022423165
0.053211838
0.083748296
0.32277504
0.040224161
-0.034461316
""
""
""
0.12737714
""
""
""
""
-0.016114002
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.032421406
""
""
""
""
""
0.096294612
""
""
0.045209322
""
""
""
""
0.039279751
0.015638897
""
""
""
0.49966285
""
""
0.077544346
0.068904534
""
""
""
-0.0025224022
""
0.16325423
""
-0.013757647
-0.011980865
""
0.010711388
-0.037724614
0.011516579
""
""
0.017655978
""
""
0.19143742
0.12793149
-0.0045776381
""
""
""
0.18311305
""
""
""
0.024243135
0.68949783
""
""
0.020280434
""
""
0.10450059
0.0077704838
-0.048519179
""
-0.036150169
""
-0.013944747
""
-0.011483028
""
""
""
""
""
0.071097098
""
0.046906613
""
""
""
0.068330705
""
""
""
0.044272449
""
""
""
""
""
0.14269942
""
""
""
""
""
0.10240313
""
""
0.063700683
""
""
""
""
0.13186601
0.14341429
""
""
0.15064904
""
-0.081572033
""
""
0.09162645
""
""
0.072363749
""
""
0.091151528
""
""
0.12148979
0.19601969
""
0.079927884
0.068734303
0.19388184
0.10599528
""
0.14888418
-0.0062560402
0.26445428
""
""
""
""
0.13661942
0.079080008
0.17105332
""
""
""
0.39371461
""
0.12714007
""
""
0.062303118
""
0.023635734
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059193335
""
""
""
""
0.00088926841
""
""
""
""
""
""
""
""
0.29442507
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061013695
0.14578733
""
-0.023929467
0.12659495
-0.0084073637
""
""
0.14785282
0.043373179
0.14920193
0.14855479
0.068591535
""
0.089177728
""
0.058851119
0.068603277
""
-0.037787713
""
0.034822695
0.078128166
0.03650634
""
""
0.050379261
-0.0028469686
0.12627228
""
0.084289819
""
""
""
""
""
