share_white2010
0.93935162
0.9052102
0.9601022
0.88005483
0.68965888
0.71851218
0.65598625
0.90049779
0.92219156
0.71287775
0.78468549
0.61515504
0.92596418
0.86684978
0.80809498
0.89778477
0.79072458
0.8658123
0.94288415
0.53453952
0.62501693
0.48097062
0.73600703
0.48490751
0.60963088
0.40774769
0.54354572
0.64946103
0.5705865
0.66605467
0.58179617
0.77126992
0.59356713
0.58421278
0.37266785
0.73016411
0.6304307
0.64369315
0.35754088
0.33680555
0.48462763
0.51636714
0.67511189
0.76949835
0.47710148
0.39577472
0.54192126
0.69372469
0.58805346
0.64726651
0.72416532
0.66983211
0.60862195
0.59572381
0.59409261
0.55088115
0.59255379
0.6922791
0.68187433
0.50841808
0.60017478
0.69975173
0.71147895
0.86235136
0.96048588
0.93190932
0.96420354
0.97071666
0.93898529
0.94853806
0.43535548
0.49825591
0.2821303
0.66160899
0.66732424
0.90493453
0.70923734
0.88517237
0.76223427
0.46271098
0.46589687
0.85556453
0.93024516
0.84801221
0.73142523
0.86601317
0.89950186
0.71271729
0.71920675
0.82907218
0.85405773
0.90741628
0.92454934
0.80002987
0.94756395
0.92044097
0.90730011
0.75582415
0.67526877
0.64765334
0.79822564
0.27711216
0.61483091
0.69150484
0.77523172
0.54501486
0.75200593
0.65976441
0.7117362
0.7865783
0.68858689
0.51899314
0.54887968
0.4066774
0.62825394
0.74070036
0.56041551
0.55349863
0.62133813
0.50871629
0.60032809
0.67175716
0.68982828
0.54484004
0.62596846
0.59068197
0.54990357
0.64223081
0.54077739
0.55876184
0.47901696
0.66961682
0.69585884
0.78053784
0.75021672
0.67417556
0.72488225
0.50054926
0.43086591
0.599949
0.6182996
0.78903419
0.57073259
0.58740014
0.44088137
0.43655887
0.71589011
0.56059051
0.50496322
0.56256175
0.90667021
0.65304983
0.5763253
0.38432074
0.74757904
0.65290672
0.57485759
0.51548862
0.71725196
0.94142956
0.93460977
0.93581128
0.68955952
0.5950619
0.64378047
0.47651714
0.92397243
0.9603923
0.73275983
0.87943733
0.69154131
0.7827884
0.89254278
0.846322
0.93693054
0.91689432
0.82050091
0.81265122
0.93827569
0.93234271
0.96394873
0.96383923
0.82200652
0.94693834
0.91345447
0.81179321
0.94923979
0.96962607
0.81377983
0.94380122
0.91544241
0.85070795
0.78179973
0.93079466
0.8960973
0.92229038
0.90900445
0.90265161
0.80613708
0.91362822
0.79310644
0.83596557
0.91803604
0.88423538
0.88815916
0.84045714
0.74426764
0.91039473
0.91229671
0.83826894
0.91691887
0.90526545
0.97236067
0.91627014
0.64921403
0.91559952
0.82558137
0.74394411
0.96390468
0.94339252
0.93129188
0.95031929
0.93468481
0.93765712
0.76513022
0.91349936
0.91483879
0.95002413
0.8742215
0.86827892
0.9042666
0.83961308
0.96975136
0.9334268
0.97124994
0.90746677
0.95276695
0.92229354
0.97893852
0.9711777
0.9453271
0.87023896
0.88502091
0.87052172
0.92100179
0.85054666
0.75692672
0.85706055
0.93770999
0.89567274
0.79777187
0.88878435
0.93910187
0.98106992
0.90045446
0.8900212
0.8998065
0.84680957
0.92588276
0.85838991
0.94029385
0.77556592
0.83416861
0.84493488
0.73408568
0.43927047
0.81111181
0.52951086
0.64565814
0.65696144
0.70099157
0.78606212
0.5931772
0.95511794
0.91301435
0.95089746
0.93725854
0.934156
0.96037579
0.94548559
0.79521966
0.80534804
0.86332023
0.74934602
0.92380106
0.94913262
0.7447564
0.71242106
0.91742504
0.88572687
0.90296787
0.93681967
0.91038781
0.92469895
0.94770539
0.93210691
0.89559281
0.9119513
0.87120998
0.91514015
0.78216004
0.92478639
0.93030781
0.88217026
0.8616547
0.93571854
0.96267468
0.87298876
0.8930003
0.91316366
0.84631711
0.90965199
0.92796689
0.89226145
0.91326559
0.8684234
0.85412198
0.92706108
0.93087304
0.92743266
0.95862752
0.85145801
0.94238508
0.94370544
0.95176107
0.84232485
0.78520089
0.92185891
