two_par_white_female_mean_se
0.0027983962
0.0043670572
0.0081941392
0.0024797712
0.0032414033
0.0085590091
0.0023608482
0.0069141169
0.0086685997
0.0038061703
0.0036285578
0.0019325666
0.008519331
0.0057607922
0.0036623704
0.0102855
0.012432746
0.0035798368
0.0090126917
0.010666523
0.0035015407
0.0034067228
0.0040691765
0.005710084
0.0020105331
0.012701009
0.0052067386
0.0031862287
0.0021167139
0.0071996571
0.0067022624
0.0044315942
0.0022874535
0.0028912041
0.0089128055
0.0032940726
0.0067839017
0.0057034437
0.015833309
0.015765605
0.0035481211
0.007658022
0.0099940589
0.013271806
0.0093374429
0.0095664812
0.0022099884
0.0037444939
0.0025839454
0.0051055979
0.0035913573
0.0029226902
0.0047938717
0.018202061
0.011730447
0.0035420661
0.0077936468
0.013912342
0.013748646
0.0063565955
0.0076667466
0.0028456151
0.012282619
0.0063726986
0.0056212731
0.0063368287
0.0095500015
0.0071198759
0.0067660799
0.0061154375
0.0096731335
0.0080079408
0.008912418
0.0050911414
0.0080614164
0.0096359141
0.0053700223
0.00602799
0.0093411114
0.0024039503
0.0075881197
0.0047933785
0.006211387
0.0048250207
0.0019851511
0.0056661018
0.0054391143
0.0043036141
0.0029856211
0.0039292113
0.0044703907
0.0070322952
0.0065940991
0.0031381405
0.0067085177
0.010286965
0.004676145
0.0035640867
0.0017117904
0.0032228318
0.0028395331
0.0019678858
0.0022145419
0.0030817939
0.0029017983
0.0019611479
0.0031999722
0.0020861174
0.0065622036
0.0039579622
0.0046215034
0.0052128909
0.0029014479
0.011520285
0.0030405694
0.0023550978
0.0032895277
0.013406779
0.015205429
0.013244077
0.0051385779
0.0072780144
0.0081039015
0.006758031
0.0078796968
0.003765627
0.0038812854
0.0078962026
0.010126585
0.0098074609
0.0012916874
0.0063445037
0.0051931436
0.0077032489
0.0043052514
0.0064616911
0.0031899353
0.0048414445
0.010892386
0.0069032884
0.0040974063
0.0050401101
0.014166132
0.010255029
0.0064283302
0.0129719
0.0047121663
0.0063087926
0.0079453671
0.0080940612
0.0055976594
0.0022531389
0.0049437508
0.01369397
0.0027398407
0.003107527
0.0092496499
0.003987296
0.0085825343
0.0045327544
0.012058672
0.0068419157
0.0036357525
0.0015233413
0.011756118
0.0011450893
0.0051727453
0.0049832952
0.0098205535
0.0034281788
0.0009902342
0.0030344373
0.0051309932
0.0026009236
0.005357801
0.0078126295
0.0029100527
0.0016782476
0.0047516283
0.0063253609
0.0058727418
0.0056039277
0.0018599498
0.005673666
0.0059758103
0.0014416251
0.0084797302
0.0044862279
0.0029380198
0.010346569
0.0066366014
0.0041751722
0.0020828862
0.0090664271
0.0067333383
0.0044284547
0.0036408736
0.0032682412
0.0021946013
0.005312332
0.0025139807
0.0030687489
0.0047704405
0.0043560341
0.0032893082
0.0024565591
0.001788201
0.0047504511
0.003883718
0.0034607193
0.0040006354
0.0030255006
0.0078497743
0.0083191162
0.002427462
0.0022023653
0.0029619236
0.0013400145
0.004254248
0.0043980135
0.0054932865
0.0043208934
0.0042499085
0.0054459269
0.0017187438
0.0033427675
0.0035302974
0.0029370671
0.0012695333
0.0022242852
0.0024049466
0.0032740708
0.0086480482
0.0039897431
0.0097470516
0.0054046242
0.0082978951
0.0035855798
0.011885652
0.0049481769
0.0035479264
0.0050050481
