jail_black_female_mean
0.0074780397
0.0061099166
0.0013078267
-0.00038949345
0.0095848246
0.0076571861
0.0021940237
0.0088038603
0.001403004
0.0044130329
0.015203317
-2.7705722e-05
0.0028194347
-0.0019143218
-0.0045150444
0.0027141788
0.0037544263
0.00034560764
0.0092630321
0.014102011
0.00094541156
0.0030307132
0.0063678524
0.0031015687
0.0042871041
0.0075946716
0.0015007112
0.0083973547
0.0010553893
0.0022252866
-0.00095962506
0.001788065
0.00036693626
0.003269766
0.0070027797
0.00057438278
0.0042369356
-0.0013133142
0.0025606579
0.0010434729
0.0062363739
0.0017995015
0.0016391515
0.0051219393
0.0060301162
0.00013785357
""
0.0021481705
0.0046465378
0.0040492071
0.0025542551
0.0062388782
2.7529322e-06
-0.00063977222
0.00081442273
0.0059043732
0.0025328093
0.0010253742
0.0075160838
7.3568328e-05
0.00464168
0.004549922
0.0023893262
0.0084561352
-0.00021896316
-0.0001662937
""
""
""
0.0054261507
""
""
""
""
0.0068578217
""
""
""
""
""
""
""
""
0.045074373
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00038081725
-2.6504445e-05
""
""
""
""
0.0033538274
0.0026084753
-0.0036150268
0.0007705614
0.018195013
""
-0.0029339422
-0.0012642335
0.0046684593
0.013177739
""
0.0028043471
""
0.00079319708
0.0032193144
""
0.0037897532
0.00044043484
""
""
-0.00096572703
0.00073480909
0.0019297969
0.0086906292
0.004225994
0.0098975794
-0.0006861912
0.0028181949
0.0020504831
0.0074961102
0.0056020282
""
""
0.0084805768
-0.0067765103
""
0.00099214073
-0.00012667125
0.0054668207
0.000310073
""
-0.00042329784
0.0029625311
""
0.030328721
""
0.0012129194
0.017881004
0.00073806284
""
0.0086792028
""
""
0.011575866
0.0062012104
0.0059385146
""
6.247023e-05
""
7.6962875e-05
""
0.0013143426
""
0.010236822
""
0.0060461825
-0.0034208691
0.005137369
""
0.0091701038
0.0083237067
""
""
0.0082809534
-0.0021752573
""
""
0.00084340305
""
-0.00048627707
0.0010756884
0.00035664087
""
0.0051353551
""
""
0.018343449
""
""
0.0062392293
""
-0.00029559771
0.0091033308
""
0.037019536
0.022581596
""
0.013072147
0.024405835
0.0011455755
""
0.0063811843
0.0084533365
0.0025355867
""
""
0.0050851032
""
""
0.0026774728
-0.0014114939
-0.0031191602
0.0078811087
0.0032150259
""
0.0051361546
0.010822768
-0.0076896055
0.0070269401
0.0048365551
0.0068404782
0.0049335184
0.01861457
0.0023634853
0.010021399
0.0072385254
0.029117225
-0.00062565471
""
-0.0041808281
0.0057014972
0.019245854
0.0098694963
-0.0021304144
""
""
0.011602057
""
0.01370841
0.015328432
0.025565565
0.015319055
""
0.010218152
""
""
""
0.026550569
""
""
""
""
""
""
""
""
""
0.015296229
""
0.0035584308
""
""
0.0053655542
-0.0051999162
""
""
""
""
""
""
""
0.0090503255
""
""
""
""
0.0049184309
""
""
""
0.040010814
""
""
""
""
""
""
""
""
""
""
""
-0.00091124227
""
""
""
""
""
""
""
""
""
""
0.0067295958
""
0.0050795004
0.0025435309
0.018970774
0.0063187503
0.0028141581
-0.00027696212
0.00075662689
0.0053691524
0.005892104
0.0048637614
0.0079510454
