work_29_asian_male_n
""
26.0
""
""
""
""
""
49.0
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
47.0
""
248.0
""
24.0
""
67.0
""
""
""
241.0
""
""
""
289.0
""
147.0
32.0
""
""
""
""
""
""
86.0
""
""
""
51.0
""
""
""
""
""
""
752.0
""
""
""
""
104.0
""
""
77.0
""
40.0
95.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
103.0
41.0
""
""
""
""
2670.0
59.0
24.0
622.0
58.0
""
43.0
68.0
""
""
""
100.0
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
204.0
""
""
36.0
""
""
262.0
""
""
""
""
""
104.0
""
""
""
11039.0
""
""
264.0
20.0
""
5314.0
29.0
130.0
2762.0
44.0
107.0
86.0
""
1301.0
247.0
24.0
""
44450.0
111.0
431.0
""
42.0
710.0
""
""
1093.0
279.0
39.0
16110.0
404.0
""
3381.0
5521.0
68.0
4724.0
10666.0
8930.0
2959.0
250.0
6380.0
638.0
14870.0
298.0
155.0
""
32.0
3019.0
629.0
1052.0
433.0
28.0
""
590.0
24.0
2030.0
434.0
179.0
704.0
""
1083.0
""
""
""
297.0
113.0
""
""
""
""
""
""
""
""
665.0
""
210.0
""
""
606.0
""
""
""
""
""
""
""
""
718.0
""
""
""
""
159.0
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
83.0
""
1192.0
947.0
142.0
120.0
738.0
302.0
105.0
61.0
118.0
568.0
82.0
483.0
203.0
""
152.0
""
392.0
1763.0
""
71.0
66.0
229.0
77.0
23.0
""
""
1166.0
377.0
48.0
""
""
""
""
""
""
""
""
55.0
46.0
1023.0
""
47.0
""
""
""
147.0
228.0
184.0
""
""
""
140.0
116.0
57.0
1475.0
42.0
""
242.0
""
1561.0
216.0
877.0
249.0
931.0
303.0
25.0
81.0
122.0
116.0
143.0
551.0
""
""
""
""
244.0
""
""
""
""
""
""
""
22.0
""
79.0
32.0
""
""
89.0
""
""
""
""
""
""
""
""
32.0
""
35.0
36.0
""
190.0
21.0
""
95.0
85.0
""
677.0
""
859.0
""
""
232.0
""
44.0
""
""
""
""
""
1344.0
""
""
34.0
67.0
""
""
""
""
""
""
""
135.0
42.0
74.0
""
917.0
""
""
25.0
""
""
""
2125.0
50.0
111.0
""
""
""
""
""
169.0
104.0
""
33.0
""
""
""
""
""
""
""
""
""
""
68.0
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
""
152.0
21.0
22.0
""
35.0
""
""
""
""
""
""
""
""
""
""
156.0
71.0
""
""
""
29.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
37.0
""
""
""
""
""
""
""
47.0
""
""
""
""
752.0
11428.0
402.0
1228.0
221.0
""
44.0
""
""
""
""
""
""
44.0
""
""
""
51.0
""
""
""
""
""
31.0
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
25.0
""
""
""
""
""
""
""
""
223.0
""
""
""
""
22.0
10521.0
""
""
42.0
""
""
3891.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
575.0
51.0
50.0
29.0
1441.0
72.0
""
""
20.0
""
20.0
243.0
92.0
32.0
""
102.0
""
""
""
""
""
""
""
""
""
""
""
134.0
""
""
""
""
""
""
""
""
67.0
153.0
""
113.0
""
""
""
""
33.0
38.0
""
51.0
""
""
""
""
""
21.0
788.0
27.0
296.0
""
""
231.0
52.0
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
49.0
""
122.0
""
25.0
""
""
""
""
22.0
""
227.0
25.0
""
65.0
""
35.0
""
""
""
""
""
""
50.0
""
26.0
""
252.0
37.0
""
32.0
566.0
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
83.0
""
""
""
""
""
""
158.0
""
""
""
""
""
""
""
100.0
""
""
56.0
""
54.0
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
104.0
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
121.0
""
""
""
""
116.0
""
""
""
""
21.0
25.0
24.0
""
""
""
""
""
28.0
""
""
""
""
""
""
532.0
""
""
""
""
133.0
""
""
100.0
""
""
""
""
""
""
""
""
""
""
""
148.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
76.0
""
""
""
""
104.0
51.0
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
611.0
""
""
""
""
""
40.0
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
84.0
""
693.0
43.0
81.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
153.0
""
""
""
""
""
""
""
44.0
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
23.0
""
""
""
181.0
""
""
""
""
""
""
""
""
""
""
""
""
113.0
""
""
""
""
""
""
""
""
435.0
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
68.0
""
""
""
""
""
""
""
""
32.0
""
""
""
""
78.0
103.0
76.0
""
""
""
""
""
""
436.0
""
""
""
""
""
117.0
""
""
890.0
""
104.0
60.0
""
""
20.0
""
""
""
750.0
54.0
34.0
""
82.0
""
""
""
62.0
32.0
""
""
""
22.0
37.0
65.0
115.0
30.0
""
79.0
""
74.0
48.0
""
""
""
""
""
""
33.0
22.0
174.0
""
""
35.0
""
""
""
49.0
""
""
""
""
""
77.0
25.0
657.0
1216.0
36.0
""
73.0
40.0
152.0
""
187.0
""
207.0
1021.0
""
4224.0
1746.0
""
74.0
""
31.0
76.0
102.0
26.0
402.0
71.0
62.0
336.0
""
794.0
38.0
294.0
140.0
3139.0
""
1313.0
224.0
1487.0
811.0
""
""
57.0
""
""
""
""
""
32.0
""
117.0
""
60.0
""
""
""
""
""
32.0
""
""
""
89.0
""
217.0
""
""
31.0
""
""
""
""
385.0
25.0
""
""
30.0
45.0
165.0
""
475.0
""
""
25.0
""
32.0
66.0
""
""
936.0
""
23.0
""
""
""
45.0
""
44.0
""
""
36.0
""
1919.0
""
""
""
""
""
""
253.0
""
""
102.0
50.0
27.0
""
""
23.0
""
24.0
451.0
1674.0
""
""
454.0
""
""
""
""
38.0
""
""
70.0
""
""
23.0
21.0
""
""
22.0
23.0
581.0
""
""
""
""
""
""
""
2311.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
32.0
""
""
78.0
""
249.0
""
""
""
""
""
""
1835.0
""
""
""
49.0
""
""
89.0
162.0
38.0
""
91.0
""
""
""
""
""
""
""
""
334.0
""
""
42.0
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
323.0
108.0
""
""
""
""
146.0
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
52.0
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
150.0
27.0
""
""
""
""
30.0
""
""
25.0
""
""
""
""
145.0
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
134.0
""
""
""
""
""
""
""
""
463.0
39.0
52.0
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
25.0
""
74.0
""
44.0
""
""
""
""
""
""
173.0
""
""
""
1034.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
247.0
""
""
""
""
""
""
55.0
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
22.0
307.0
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
321.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
150.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
3628.0
""
21.0
""
""
""
""
""
24.0
""
""
""
""
633.0
""
55.0
24.0
""
30.0
""
25.0
325.0
50.0
174.0
63.0
""
618.0
4234.0
657.0
1080.0
31.0
73.0
1597.0
278.0
2276.0
143.0
882.0
4282.0
1278.0
1510.0
416.0
1004.0
31.0
1069.0
114.0
1091.0
76.0
525.0
""
""
""
""
56.0
""
50.0
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
41.0
22.0
""
52.0
""
""
""
""
""
""
300.0
""
1891.0
195.0
33.0
27.0
46.0
41.0
""
""
29.0
21.0
""
366.0
560.0
""
""
""
24.0
""
""
23.0
67.0
7575.0
""
27.0
""
853.0
""
4135.0
6162.0
54.0
141.0
443.0
45.0
275.0
""
41.0
""
54.0
15026.0
86.0
1319.0
947.0
21.0
131.0
148.0
""
""
""
50.0
1893.0
52.0
25.0
102.0
97.0
""
""
30.0
1711.0
""
""
76.0
""
""
""
""
""
""
""
""
""
76.0
185.0
76.0
""
""
22.0
""
237.0
""
""
""
""
47.0
""
70.0
286.0
""
""
92.0
""
""
196.0
""
169.0
""
124.0
""
""
""
""
546.0
22.0
28.0
""
29.0
""
""
""
90.0
""
23.0
""
21.0
""
""
21.0
""
""
""
1179.0
""
28.0
21.0
31.0
68.0
""
126.0
147.0
""
23.0
""
""
""
67.0
""
54.0
26.0
31.0
26.0
71.0
""
""
""
70.0
""
""
""
""
""
63.0
""
856.0
""
""
""
68.0
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
50.0
21.0
32.0
33.0
""
""
""
290.0
""
""
38.0
58.0
""
""
""
""
1095.0
""
""
100.0
25.0
54.0
""
1063.0
""
""
30.0
156.0
""
582.0
42.0
""
""
""
""
""
""
""
""
""
""
114.0
""
49.0
""
103.0
274.0
""
59.0
""
73.0
""
""
48.0
""
362.0
""
""
20.0
""
""
""
""
""
""
58.0
""
""
53.0
""
""
""
20.0
""
111.0
377.0
70.0
""
""
""
""
90.0
""
29.0
""
69.0
""
""
""
""
""
""
""
""
""
152.0
""
""
""
""
282.0
""
142.0
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
898.0
""
""
""
""
43.0
""
""
""
""
""
23.0
""
""
""
""
""
455.0
24.0
32.0
""
""
""
""
108.0
491.0
22.0
""
44.0
""
""
50.0
45.0
""
""
""
""
78.0
""
30.0
22.0
""
240.0
26.0
52.0
25.0
243.0
""
1785.0
51.0
""
""
37.0
""
""
""
1180.0
""
45.0
43.0
767.0
""
32.0
""
243.0
38.0
""
844.0
47.0
36.0
""
""
105.0
435.0
""
20.0
""
24.0
""
240.0
268.0
839.0
""
135.0
21.0
""
67.0
""
""
""
""
""
""
116.0
384.0
24.0
79.0
347.0
136.0
33.0
""
42.0
""
85.0
1566.0
""
232.0
""
""
2717.0
""
""
33.0
""
""
""
""
""
""
""
""
50.0
""
155.0
""
238.0
""
120.0
47.0
815.0
69.0
""
48.0
""
50.0
""
""
39.0
185.0
""
187.0
""
""
""
""
""
""
""
68.0
""
""
51.0
""
236.0
20.0
""
80.0
""
""
""
""
""
146.0
""
""
""
""
""
28.0
30.0
243.0
""
238.0
62.0
""
""
114.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
