comcoll_black_female_mean_se
0.072388105
""
""
0.038091611
0.026316743
0.056807932
0.015368572
""
""
0.024867188
0.02914295
0.012912203
""
""
0.043658786
""
""
0.056382135
""
0.0380775
0.015584775
0.016101014
0.028831543
0.024457403
0.014056106
0.040940639
0.025657382
0.019470496
0.011934124
0.040078517
0.031471781
0.037953079
0.013417857
0.017228005
0.024812134
0.023414208
0.035983585
0.034271378
0.038158849
0.040257655
0.014495681
0.032273721
0.053789146
""
0.044098735
0.029209565
0.0099038668
0.026870642
0.01400084
0.0288014
0.026307009
0.018625168
0.019743953
0.037900954
0.067122519
0.014063842
0.043560352
""
0.079863183
0.024723941
0.039057139
0.019278377
0.053479601
0.055162877
""
""
""
""
""
""
0.028602405
0.02705648
0.020805525
0.029401941
0.042401195
""
0.031535406
0.058957014
0.074273653
0.010074037
0.024925806
0.076458551
""
0.058572881
0.01680783
0.09507668
0.061684728
0.031319235
0.023718305
0.047245182
0.046700887
""
""
0.028832935
""
""
0.10024849
0.038332269
0.014299483
0.023511993
0.033064838
0.0087640351
0.016156223
0.030803403
0.032518689
0.015362769
0.030695451
0.014919621
0.045765698
0.038397167
0.034762785
0.022134503
0.014112473
0.040685456
0.01684491
0.018733397
0.016871547
0.041322719
0.062930778
0.05107734
0.025766687
0.037669484
0.04041085
0.032502346
0.038708016
0.018860437
0.019460324
0.046583582
0.037949201
0.035461966
0.0074962028
0.036405407
0.037822075
0.047048211
0.064079925
0.032392036
0.020739539
0.018207084
0.045372277
0.030057892
0.022555949
0.047264319
0.058363833
0.052676786
0.023120716
0.038043913
0.021904912
0.027978554
0.032643396
0.037560277
0.06774509
0.013285556
0.021961516
0.033832863
0.024275856
0.016401744
0.046261407
0.016976817
0.042069018
0.098030932
""
""
0.038963124
0.0090723038
0.073283553
0.0069717434
""
""
""
0.06122271
0.0071677859
0.036042791
""
0.029564099
""
""
0.03050836
0.024788998
""
""
""
""
0.019239657
""
0.089183234
0.015452017
""
""
0.033228308
""
0.10577778
0.047171004
0.019153256
""
0.089599304
0.11150818
0.091167361
0.048537973
0.024384758
""
0.023597067
0.053138215
""
0.084565945
0.039498772
0.031042939
0.015811756
""
0.063842319
0.060676001
""
0.051213332
""
""
0.019247506
0.037107367
0.03459727
0.010576371
""
0.053625438
0.077257916
""
0.092715755
""
0.016074819
0.063834175
""
0.068484664
0.017446317
0.024863951
0.047190499
0.043672889
""
""
""
0.084093474
""
0.055017788
""
""
0.099375077
""
0.072493367
0.058650322
""
0.080126591
0.033153985
0.028841278
""
0.067187473
0.016241619
0.077883095
""
""
0.0720388
""
""
0.039607171
""
0.050160479
0.095469967
0.046850774
0.039020833
0.029260376
0.030977551
0.0053555858
0.02814002
0.008856684
0.0077443598
0.02129101
0.024078775
0.034775093
0.067231752
""
""
""
0.086756878
""
""
""
0.033983879
""
""
0.015846875
0.07112959
""
0.040323555
0.014546092
""
""
""
""
""
""
""
""
""
""
""
""
0.018807005
""
""
""
""
""
""
""
0.068488881
""
0.096282378
0.10001203
""
""
""
0.10775872
""
""
""
""
""
0.049538977
""
""
""
0.076228164
0.033834632
""
""
0.04704253
""
0.036364362
0.034591921
0.01309024
0.049541276
0.0060546468
0.032855462
0.072828822
""
0.010357028
""
""
0.043875735
0.048396003
0.10995733
""
""
""
""
""
0.058167305
0.053469494
0.075398542
""
0.10138908
0.056215245
""
0.040438611
""
0.03203173
0.072405443
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050909784
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094320849
""
""
0.026641183
""
""
""
""
""
""
0.034425188
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023114843
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05994159
0.048969705
0.033123706
""
""
""
""
""
0.073988497
0.014279401
0.076517925
""
""
""
0.052365046
""
0.055177394
""
""
""
""
0.056484714
0.051340584
""
""
0.021575624
0.086780198
""
""
0.039538212
""
""
""
""
""
""
""
0.034142993
0.083933532
""
0.054999463
""
""
""
""
""
""
""
""
""
""
""
""
0.05852839
0.096964762
""
0.022640657
""
0.023227017
""
""
""
0.051718354
""
""
""
""
""
""
0.11460049
0.057974368
0.039969325
0.041093033
0.0088457465
0.021768747
0.03958717
0.053076655
0.096114032
""
""
""
""
""
""
""
""
0.055215478
""
""
0.053978667
""
""
""
""
""
0.030523743
0.048330918
0.025578795
0.015508385
0.0098628774
0.042072386
0.028945202
0.028937483
0.028015293
0.040857401
0.059218373
""
""
""
""
0.019583849
""
0.051716935
0.039658092
0.082740702
""
0.055718254
""
""
""
""
""
""
""
""
""
""
""
""
0.06705258
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043478981
""
""
""
""
""
""
""
0.058383215
""
0.021698402
""
0.04195543
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064642273
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051426347
0.04143529
0.031600542
""
0.018765293
0.028187592
""
""
""
0.066123694
""
0.012644722
0.019281004
""
""
0.020596946
0.075424731
0.071424127
0.0075994143
""
""
""
""
0.083676681
""
""
0.03247818
""
0.10611968
""
""
0.11270147
""
""
""
""
""
""
""
""
0.018333573
