wgflx_rk_asian_pooled_n
""
""
""
35.0
""
""
80.0
""
""
25.0
21.0
165.0
""
22.0
29.0
""
""
""
""
""
""
35.0
""
""
121.0
""
""
23.0
231.0
""
""
""
123.0
61.0
""
44.0
""
""
""
""
23.0
""
""
""
""
""
190.0
21.0
55.0
""
22.0
""
""
""
""
24.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
82.0
""
""
""
""
87.0
""
""
""
38.0
""
""
""
""
34.0
""
""
""
""
233.0
52.0
34.0
297.0
95.0
31.0
38.0
216.0
33.0
128.0
""
""
25.0
""
48.0
""
46.0
29.0
46.0
""
""
""
""
""
""
""
""
20.0
24.0
""
""
""
466.0
""
""
""
24.0
""
""
24.0
""
""
22.0
""
""
""
""
""
""
""
""
""
""
32.0
""
""
63.0
31.0
""
24.0
""
""
""
""
20.0
361.0
""
1465.0
""
""
""
""
590.0
56.0
""
30.0
""
""
29.0
100.0
""
""
""
""
66.0
""
""
112.0
""
""
31.0
""
""
""
59.0
""
""
""
""
""
49.0
""
34.0
""
""
""
""
40.0
110.0
""
""
""
""
""
""
""
40.0
30.0
22.0
188.0
""
""
""
""
""
""
141.0
""
""
""
139.0
25.0
21.0
20.0
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
""
22.0
176.0
25.0
""
""
""
""
""
80.0
""
55.0
""
60.0
115.0
86.0
88.0
4165.0
224.0
1956.0
916.0
75.0
35.0
""
""
""
""
""
41.0
""
""
""
105.0
""
""
803.0
96.0
""
51.0
360.0
""
""
""
""
""
""
""
""
""
""
""
26.0
646.0
""
""
33.0
""
""
""
""
""
""
""
""
""
41.0
72.0
28.0
""
38.0
37.0
29.0
""
63.0
""
""
""
""
24.0
""
""
24.0
""
38.0
35.0
155.0
""
1843.0
42.0
""
""
189.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
82.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
57.0
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
313.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
80.0
""
""
""
""
""
""
151.0
""
""
""
""
21.0
""
""
""
""
""
""
29.0
""
""
""
61.0
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
140.0
""
102.0
""
""
""
""
""
""
""
""
""
""
31.0
31.0
""
40.0
991.0
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
297.0
646.0
""
""
""
""
""
""
""
""
""
""
135.0
""
""
""
""
""
99.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1545.0
59.0
137.0
""
""
""
""
""
56.0
""
290.0
""
73.0
""
""
""
""
""
""
107.0
""
""
28.0
""
""
""
""
""
""
""
24.0
122.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
159.0
148.0
357.0
82.0
1002.0
1888.0
""
""
""
80.0
75.0
3715.0
351.0
""
""
1181.0
24.0
74.0
7622.0
""
""
""
""
36.0
""
24.0
397.0
""
66.0
""
""
30.0
""
""
""
""
""
""
""
""
1201.0
