working_natam_pooled_p25_se
""
0.092740193
""
""
""
""
""
0.10222338
""
""
""
""
""
""
""
0.11354267
0.14284521
""
""
""
""
0.10935848
0.13750096
""
0.07252977
0.21461022
0.054275334
""
""
""
0.14349711
""
""
""
0.12144925
0.07243941
0.057523455
""
0.15441962
0.041248061
0.1512278
0.087803587
""
""
0.049358953
""
""
0.07019747
0.038073417
""
0.08079347
0.068585433
""
""
""
""
""
""
0.15214908
""
""
""
0.14607598
""
0.056555152
""
""
0.069559433
0.076599017
0.01648828
0.020744212
""
""
0.043483403
0.030818852
""
0.11468937
0.046904635
0.042742345
0.072058007
0.080788195
0.027671883
0.06668181
0.039056186
0.029376209
0.061111704
0.035649136
""
0.056837946
0.065407939
""
0.080785528
0.094618313
0.13136269
""
0.034923002
0.012559276
0.074277483
0.011762251
0.031321086
0.033090774
""
0.05209842
0.0092336396
0.03396681
0.011306735
0.014576134
0.025614711
""
0.051131867
0.049973715
""
""
0.10876492
0.031403061
0.12273404
""
""
0.10244142
""
""
""
""
""
""
""
""
0.046996497
""
""
""
""
""
0.10856631
""
""
0.068427004
""
""
""
""
""
""
""
""
0.13780417
0.10404347
""
""
""
""
""
0.099820644
0.09541925
""
""
0.13042788
0.14032158
""
""
""
""
""
""
""
""
""
0.087527059
0.11109477
""
0.0522383
""
""
0.11036719
0.13176478
""
0.038478211
0.093063004
""
""
""
""
0.039386228
0.11392194
""
""
0.032118615
0.11642113
0.10301553
0.038440704
0.17332499
0.12434445
0.044993609
0.059654634
0.06299343
0.026463628
0.1173102
0.032187585
0.059637122
0.054155808
0.031034831
0.058308735
0.073816903
0.088564537
0.01525931
0.058917493
0.11548501
0.1161709
0.041255672
0.062552877
0.14240226
""
0.053380545
0.10877813
0.08280322
0.030584039
0.05248566
""
0.023525722
0.026025029
0.18019091
0.023279689
0.022321939
0.061399307
0.039669767
0.064142123
0.064183883
0.044470184
0.030115778
0.061182003
0.039166279
""
0.055791762
0.052815828
0.037525102
0.039040279
0.066920079
0.064940855
""
0.034606826
0.1280448
0.050748877
0.064958178
0.058286794
0.036870569
""
0.049289148
""
""
""
0.059497867
0.1392594
""
""
""
""
""
""
""
""
0.027325297
""
0.15088205
""
""
0.033038042
0.090141684
0.10320072
""
""
""
""
""
""
0.038424462
""
""
""
0.061168749
0.050760981
""
""
""
0.068761341
""
""
0.039003916
""
""
""
""
""
""
""
""
0.058903467
""
""
""
""
""
""
""
""
""
""
0.05464432
""
0.081463821
0.046416145
0.097552463
""
0.05795927
0.045074545
0.11072318
0.10244168
0.068431973
0.076193847
0.057699136
0.060867913
0.08350078
""
0.051454131
""
0.051080942
0.036139648
""
0.095121451
0.085149221
0.071464092
0.10144107
0.13790576
""
""
0.043301508
0.044750318
""
""
""
""
0.10758672
""
""
""
""
0.091963269
0.087698802
0.045966242
""
0.14559984
""
""
""
0.084764592
0.062762871
0.067976981
""
""
""
0.072824813
0.070199184
""
0.038664613
""
0.16313921
0.050106268
0.11364573
0.036088999
0.066592269
0.045961581
0.071559489
0.038917437
0.051910535
0.13223521
0.12225436
0.083175935
0.0660889
0.068513393
0.054002851
""
""
""
""
0.036933511
""
0.11079846
0.14636219
""
""
""
""
""
""
""
""
""
""
0.092397772
""
""
""
""
""
""
""
""
""
""
0.11626219
""
""
0.070262052
""
""
0.074047983
""
""
0.090592131
""
0.064958982
""
""
0.12872906
""
""
""
""
""
""
""
0.062992662
""
""
""
0.099667177
""
""
""
""
""
""
""
0.20734775
""
0.13694973
""
0.046259519
""
""
""
""
""
""
0.06211254
""
0.12485562
""
""
""
""
""
0.13880312
0.16001104
""
""
""
""
""
""
""
""
""
""
""
""
0.099238314
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075629301
""
""
""
0.16325207
""
""
""
""
""
""
""
""
""
""
0.09611515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09569253
""
""
""
""
0.12266534
0.047629729
""
""
0.043758627
""
0.042575035
""
0.070688315
0.046788801
""
""
0.058867007
0.070777044
""
""
""
0.054395393
""
0.11847714
""
""
""
""
""
""
""
""
0.091814011
""
""
0.060497243
""
""
""
""
""
0.070932224
0.057966776
""
""
""
""
""
""
0.077425674
""
""
""
""
""
""
""
""
""
""
""
0.082193621
""
""
""
""
""
0.025195839
""
""
""
""
""
0.067171983
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089118958
0.16483906
""
""
0.086338781
0.13435909
""
""
""
""
""
0.085542463
""
0.097180732
""
0.090024963
""
""
""
""
""
""
""
""
""
""
""
0.10060933
""
""
""
""
""
""
""
""
0.079578884
0.092634812
""
0.1102483
""
""
""
""
""
0.093820378
""
""
""
""
""
""
""
""
0.10417698
""
0.067050874
""
""
0.058561325
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14241982
""
0.071818985
""
""
""
""
""
""
""
""
0.16537333
""
""
0.17619582
""
0.098677665
""
""
""
""
""
""
0.19470409
""
""
""
0.065024994
0.13849398
""
0.13873033
0.054229241
""
""
0.11619534
""
""
""
""
""
""
""
""
""
""
""
0.13788526
""
""
""
""
""
""
0.068349145
""
""
""
""
""
""
""
0.11388017
""
""
0.099453874
""
""
0.13942799
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15621646
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
