has_mom_other_male_p75_se
0.029271757
0.037907064
0.075437911
0.018940866
0.014765261
0.063041754
0.022158312
0.032681424
""
0.021941833
0.024380516
0.014768435
0.03059648
0.084809721
0.03733559
""
0.049245089
0.031667795
0.087947011
0.11762011
0.029290032
0.015521633
0.030216597
0.071279101
0.010259256
0.21298304
0.024435816
0.01575294
0.0086702826
0.05735549
0.059668992
0.043186709
0.015090154
0.011138114
0.023779469
0.013220843
0.039944462
0.059711434
""
0.43484578
0.035850193
0.072733231
""
""
0.067709267
0.077389106
0.012541822
0.032935511
0.022719199
0.051258307
0.01463576
0.028425142
0.075917929
""
""
0.01901334
0.09336669
0.050174929
""
0.047372807
0.10626689
0.016300492
0.10005212
0.019618802
0.073409185
0.11907104
""
0.1612395
0.2420827
0.066216908
0.15796857
0.037909158
0.10956977
0.073266484
0.074365646
""
0.027755149
0.069896504
""
0.015414454
0.029350756
0.078355514
0.039352175
0.038246285
0.010351933
0.029412929
0.084488638
0.017022187
0.014077866
0.027434668
0.077232957
0.057996571
0.032943632
0.022907156
0.03552762
""
0.034841489
0.016025973
0.010096881
0.021783492
0.012596862
0.0074108164
0.014590649
0.022823973
0.012919851
0.011340989
0.019026341
0.0094884466
0.058774173
0.02317589
0.026169544
0.039229639
0.012347048
0.052392442
0.014770708
0.01131111
0.012570696
""
0.060854465
""
0.037744664
0.072421588
0.095517501
0.017388072
0.020499533
0.02503605
0.020628432
0.046476893
0.032756098
""
0.0061170938
0.08457993
0.041317474
0.064272635
0.013562424
0.063412316
0.032766238
0.0092014922
0.083942004
0.039859746
0.02895344
0.043347459
""
0.12095428
0.054524843
0.17554799
0.006846495
0.04078117
0.035120085
0.071224838
0.049945865
0.015498106
0.054794304
""
0.012054599
0.019020719
0.18897064
0.013906826
0.030927211
0.016714584
""
0.18894456
0.012314639
0.0065650325
0.057061642
0.0042413482
0.02050663
0.017362593
0.016778072
0.031257305
0.0061313477
0.014949924
0.070339501
0.018250696
0.10101896
0.064557545
0.015784776
0.012356739
0.018481443
0.053279907
0.10344587
0.012238525
0.012208806
0.091194078
0.090453677
0.011028036
""
0.0244148
0.019443125
""
0.10760617
0.010650157
0.015435505
0.029963426
0.13960668
0.051676922
0.037320957
0.036203809
0.018552223
0.067988262
0.019151295
0.02091098
0.038433656
0.031106047
0.030255971
0.022198837
0.010064615
0.052485321
0.033071112
0.015829908
0.039315514
0.02432896
0.070270553
0.053147819
0.018596463
0.022430042
0.023578329
0.010689486
0.045059714
0.017811742
0.037470642
0.038518727
0.037441786
0.028883368
0.012169519
0.026243696
0.029343482
0.026669435
0.0097450083
0.023076167
0.019665994
0.029308993
0.10433111
0.02925376
""
0.010722958
0.028142767
0.028275725
""
0.067400359
0.020486737
0.045999985
0.017270381
0.019696249
0.059456822
0.03126514
0.03319424
0.012232872
0.016155984
0.022628076
0.0098593682
0.026010657
0.02994954
""
0.022991544
0.021491032
0.060592845
0.015140958
0.053755637
0.017205514
0.04713203
0.015669307
0.018100888
0.015087771
0.014294203
0.005013153
0.013511598
0.0052189264
0.006261141
0.015483146
0.022703651
0.042210974
0.17915578
0.038000196
0.16995808
0.13223667
0.012492446
0.019336583
0.01839024
0.024117427
0.0086897844
""
""
0.0052691097
0.0088963071
0.038512472
0.015622523
0.0066955974
0.032529905
0.025914295
0.062450677
""
0.029706888
0.024769988
0.056198176
0.041275118
0.076728709
0.031006727
0.055822674
0.016435469
0.0066541014
0.055458684
0.040714178
0.035176128
0.069085382
0.0088550467
""
0.064838797
0.042535532
""
0.023583151
0.025973329
0.047941864
0.039678946
0.018818209
0.018031999
0.045848414
0.024725335
0.035563815
0.034821283
0.03828821
0.019851094
0.037935708
0.081630975
0.024679607
0.038570505
0.017402349
0.052485008
0.03450859
0.02199845
0.020839991
0.020550057
0.015528942
0.0095288819
0.012591265
0.0046536447
0.016901765
0.03780653
0.065172754
0.0076115835
""
0.018088831
0.036586963
0.020853255
0.022489605
0.036853917
0.02645061
0.022943486
0.059952866
0.040938441
0.058207221
0.081395417
0.041055355
""
0.038020454
0.040054731
""
0.016572589
0.16678521
0.11977711
0.047255274
""
0.020080438
""
""
0.027360234
0.045429312
""
""
""
""
""
0.094400398
""
""
""
""
""
""
0.022167863
""
""
""
""
""
""
""
""
""
""
""
""
0.23353258
0.039990824
""
0.021000657
0.041576594
""
""
""
""
