kir_pooled_pooled_mean
0.43998384
0.42501408
0.39999157
0.45634001
0.47928876
0.4491128
0.46796787
0.44583482
0.44387436
0.46167746
0.45140046
0.4849987
0.44845936
0.44215572
0.4590711
0.45614454
0.45149851
0.46896943
0.43629965
0.42529792
0.44291642
0.43750057
0.45379698
0.4583663
0.50628924
0.42772168
0.45497796
0.45828277
0.48710582
0.46134713
0.46441841
0.49443024
0.51183927
0.49975309
0.44483629
0.45709017
0.44879049
0.45142543
0.43937027
0.41755056
0.46090928
0.44347766
0.45344561
0.47320789
0.4616977
0.44365802
0.49045849
0.50531995
0.50543958
0.46861744
0.48965147
0.50033605
0.45324168
0.44401115
0.4735392
0.4641695
0.47885004
0.499129
0.4544366
0.44636703
0.46229696
0.46936268
0.45717725
0.45549485
0.41456297
0.43472332
0.39941105
0.41250968
0.43542507
0.40867862
0.4259578
0.4287928
0.41439459
0.45893231
0.43607044
0.4473646
0.45238602
0.43601212
0.44933808
0.4534269
0.4260484
0.46061054
0.45219052
0.46620461
0.4862825
0.4683609
0.45721459
0.4570885
0.47498587
0.4445599
0.46002409
0.43158111
0.44342428
0.45931685
0.4296332
0.42717227
0.44150504
0.44607189
0.47423831
0.45299298
0.48062482
0.49311632
0.48473176
0.4865357
0.47019318
0.47719976
0.45769462
0.46841946
0.43715283
0.448998
0.46834037
0.45354778
0.47611445
0.42852607
0.47322977
0.4670797
0.4666709
0.44498807
0.44206968
0.41721478
0.43386799
0.43899709
0.44461975
0.44438815
0.44269764
0.46889865
0.45796353
0.4405342
0.4362168
0.44110405
0.49344474
0.43516088
0.47194606
0.44304785
0.45827264
0.45097777
0.45351902
0.44266334
0.43739828
0.46764082
0.4611617
0.45028913
0.43932435
0.4388825
0.42830077
0.43144226
0.45552474
0.44648516
0.43648353
0.44193169
0.44548979
0.47523472
0.45360589
0.44957536
0.46110186
0.46590728
0.46166828
0.45503265
0.45818427
0.46278989
0.42764997
0.43351862
0.52757126
0.53387982
0.48926181
0.57157391
0.51520473
0.5292241
0.47775859
0.49537268
0.51198572
0.52296507
0.49231589
0.50101781
0.47730321
0.4854978
0.49997777
0.5050289
0.50005865
0.48957431
0.48959392
0.47708207
0.49546772
0.46063071
0.45827788
0.51715398
0.45025074
0.51578897
0.47501048
0.43655589
0.44607645
0.47841677
0.49763948
0.4941504
0.49735731
0.49024802
0.51960516
0.53798616
0.51680708
0.51995814
0.49884161
0.49633768
0.50226831
0.48791128
0.46966401
0.50970548
0.50146258
0.48570371
0.48781002
0.50615245
0.47923768
0.52135748
0.49746463
0.50461513
0.51681882
0.506437
0.5054692
0.52103621
0.48441675
0.47903648
0.50528067
0.51702613
0.44535986
0.45290619
0.5048365
0.48974219
0.52141601
0.51749122
0.54793805
0.50465286
0.50998795
0.4886393
0.46891949
0.5054847
0.48122984
0.46594626
0.46243933
0.48080385
0.44813263
0.42318311
0.45226353
0.49537805
0.48869056
0.5054217
0.49137071
0.5121721
0.50054491
0.53643399
0.50795805
0.52488983
0.54342657
0.51560807
0.50674552
0.5431481
0.50458264
0.51277018
0.51663762
0.56480885
0.5274508
0.53677237
0.51290435
0.5578711
0.54154432
0.53656405
0.55436772
0.55091161
0.58298242
0.58820128
0.54571819
0.53096563
0.49423638
0.51138806
0.4616864
0.49121791
0.43673214
0.49648908
0.51344085
0.5442512
0.51154935
0.52906817
0.55490816
0.58605111
0.55619657
0.58800048
0.5528748
0.5190376
0.54430652
0.57589298
0.53103095
0.5235365
0.51681304
0.52254194
0.53307146
0.52407259
0.53755307
0.57436007
0.58708423
0.57506847
0.57132936
0.57477838
0.58207381
0.53605735
0.53236115
0.58135509
0.54890138
0.54937184
0.57343775
0.54680204
0.55546576
0.56107986
0.55456817
0.55818182
0.52881932
0.55259508
0.55533338
0.55823624
0.51515818
0.55205703
0.54785424
0.54029387
0.55222803
0.56024909
0.5774743
0.49454519
0.52025294
0.52977121
0.52033699
0.52603281
0.51349783
0.53658497
0.55083746
0.52303779
0.52320915
0.54093957
0.51652378
0.54311949
0.51753843
0.46199119
0.47008958
0.52131259
0.48959187
0.50740957
0.51978755
0.51266021
0.50776273
0.45616475
0.43848383
0.45105168
0.43986726
0.45279899
0.47580004
0.46171048
0.48373234
0.46976623
0.52402794
0.48815271
0.48008028
0.47714275
0.42439553
0.42514437
0.4501791
0.54991663
0.54655379
0.51637673
0.53626549
0.47931987
0.48709083
0.49539778
0.4915126
0.4901717
0.51907623
0.48550001
0.6057564
0.60097605
0.56916845
0.6116699
0.53829879
0.60667849
0.50280499
0.57942861
0.58243823
0.57977086
0.59782416
0.61612624
0.57152987
0.58034194
0.51017183
0.55728477
0.53744996
0.57716656
0.62960923
0.59675646
0.60354584
0.56825614
0.5747602
0.55583769
0.55963397
0.58277529
0.54135954
0.43181428
0.55685848
0.57168388
0.53195971
0.58382702
0.58214641
0.56985039
0.58123559
0.59851044
0.58339542
0.56321567
0.56679338
0.54532444
0.54867101
0.55369776
0.55939204
0.54697663
0.57557523
0.55388427
0.54571742
0.55791831
0.53499275
0.60734451
0.5735904
0.56067991
0.56753635
0.57543886
0.58320391
0.56784326
0.57959008
0.56362873
0.56912184
0.55445385
0.55695564
0.52374345
0.56437391
0.58348161
0.51937044
0.37221986
0.5087229
0.44098896
0.37010506
0.5360387
0.53016156
0.54545969
0.47405064
0.55476302
0.56999052
0.54905522
0.57196444
0.54198527
0.53915983
0.56357014
0.54541487
0.54655546
0.54202867
0.54186547
0.53702217
0.54014802
0.5304389
0.53823507
0.55897456
0.53528064
0.50134814
0.51292002
0.49923542
0.47495124
0.47962421
0.53520459
0.56142694
0.54032665
0.54487371
0.55404872
0.52608478
0.54661822
0.53941363
0.55420017
0.53458208
0.53127694
0.52510065
0.54070604
0.53888083
0.52950633
0.53791225
0.5283494
0.56429291
0.5123117
0.53459018
0.51500612
0.56260341
0.53828859
0.57861274
0.53946972
0.57381183
0.55625439
0.51886755
0.56582117
0.55167764
0.51413399
0.51738673
0.50136232
0.52871865
0.49860197
0.49758172
0.52450794
0.49616331
0.52188951
0.522632
0.49595645
0.47159246
0.53306162
0.50800264
0.5124836
0.46196717
0.46400261
0.45156345
0.46990493
0.46002465
0.45284137
0.45637837
0.44412637
0.47566611
0.49801275
0.49080038
0.45203614
0.52121484
0.50284302
0.46840852
0.46103019
0.42940596
0.43299907
0.49530566
0.49211177
0.46546477
0.4973743
0.48441744
0.46775752
0.48151934
0.4903225
0.5171954
0.5084542
0.47876018
0.41489172
0.47566652
0.50557494
0.54067749
0.55972826
0.50404304
0.5473001
0.51240748
0.5053702
0.52164161
0.5376026
0.48064914
0.5128724
0.47030789
0.48854887
0.50934637
0.4927808
0.49642926
0.53848946
0.52251089
0.52200246
0.47418511
0.48315808
0.47405413
0.46525079
0.48264199
0.50075781
0.49437606
0.53120434
0.52085054
0.49521384
0.47434142
0.46623686
0.4821665
0.4779852
0.4272328
0.47588906
0.48384216
0.47338855
0.50870121
0.48634186
0.51552534
0.48517248
0.47536972
0.49990064
0.49384502
0.49964589
0.52820939
0.47188348
0.47824189
0.49051002
0.46995071
0.4780806
0.47317001
0.50443989
0.50503916
0.46460614
0.47451571
0.48239276
0.46361074
0.47829765
0.46995559
0.45228538
0.47444695
0.50237095
0.48843741
0.49055326
0.46608481
0.47473529
0.44854531
