hours_wk_pooled_male_mean
34.626907
35.647663
33.59734
34.852108
34.413445
31.486231
34.100971
32.890354
34.627647
34.596928
34.412712
35.270794
32.162712
34.304165
33.761681
35.549919
34.221611
35.283722
36.804211
32.266838
33.166477
32.143265
35.064121
33.25016
35.891846
31.385593
33.122776
34.134647
34.560452
34.45076
33.09544
36.534203
35.00288
35.639053
30.623449
34.015934
35.508579
34.07843
29.602549
31.440226
34.276707
35.03159
35.414207
37.146118
35.61425
30.9538
34.218933
38.71814
36.707706
34.452606
35.942146
38.125607
34.677109
33.3703
32.690094
34.224339
36.507984
39.662254
34.904621
33.267624
33.65649
35.611324
33.174915
35.73045
32.085873
31.97459
33.521255
31.661839
32.831306
35.289597
30.425226
32.210564
27.756577
34.319927
30.948399
34.580502
33.774784
33.825199
34.114037
32.038296
29.052023
36.512981
38.939739
35.823318
35.843098
35.705849
33.911732
34.804344
34.524574
34.941822
36.277042
34.636131
32.548485
34.516872
35.167103
35.137459
36.837948
33.928787
33.269733
32.429123
35.073235
33.876167
34.45377
34.781219
34.809074
33.760929
33.527367
33.812622
33.410912
32.688046
33.228371
33.486103
34.748535
30.175196
34.841942
34.149048
34.570873
31.303371
32.219921
34.823071
32.351585
34.949333
34.058735
33.176224
32.738419
33.393944
34.052792
33.514896
34.413185
33.209393
34.911777
31.31349
35.805405
33.081017
37.300213
34.661781
34.205551
32.322613
33.006302
32.699799
32.144299
33.717484
34.230869
34.99337
30.724312
35.262367
35.370602
34.539082
31.82037
32.653629
34.92067
35.066803
34.563206
34.660881
33.890575
33.24091
31.654833
33.375423
37.073448
35.812241
34.488434
33.435574
35.259308
35.448582
34.752033
36.453819
35.284805
38.439251
33.676731
35.293129
35.280491
36.614147
35.912903
36.174366
36.557858
36.645866
36.207588
36.978092
35.295467
36.178768
35.75201
36.758255
36.203861
32.357281
34.58659
36.073429
31.16827
37.243347
35.235142
32.747322
35.872978
35.393612
35.714062
35.836449
35.58514
35.771049
37.585133
38.435326
36.034801
37.302208
36.118958
37.075218
38.411755
36.269047
35.700062
37.36034
36.013424
34.282871
36.84182
37.452499
37.11911
38.508358
39.199287
39.261917
35.733421
38.081188
37.230541
36.539528
36.319717
36.766155
35.462795
37.848343
32.843109
35.023804
36.059891
36.564816
37.361599
38.360729
38.031837
36.268173
36.710686
37.035419
35.3578
37.500633
38.1931
34.095932
33.759201
35.136494
38.232651
34.436207
33.886822
38.957695
37.577194
37.359505
36.480095
37.4244
36.549534
36.706764
36.818382
37.816814
37.570904
37.874386
37.14682
40.858032
35.372509
37.172142
35.834106
37.419407
38.217545
36.980782
37.913025
37.277893
39.080189
37.708359
36.695946
34.844162
37.863937
37.196663
35.907349
34.413101
34.420361
37.531517
34.598663
37.129421
32.128841
38.525299
36.498592
38.158028
38.77784
37.791054
36.500099
""
""
37.829952
37.836853
37.776726
36.194351
37.467796
36.054661
37.268684
36.686134
37.969845
38.440998
39.355698
38.277683
41.02
45.152828
40.379669
40.104839
41.182018
38.161655
37.589954
37.184853
40.337753
38.921394
39.163322
43.877701
39.292065
39.989841
40.341251
39.362583
40.911255
40.598427
39.876373
39.855324
39.088268
38.404057
41.488522
40.960758
39.135536
41.3279
38.660934
41.903004
37.191792
37.383415
38.209866
37.153366
38.538364
36.78064
37.965897
38.966091
37.391586
37.447529
37.12849
37.132217
35.54916
37.505943
36.188839
33.694363
35.627644
37.208748
37.897663
36.759861
35.744007
37.71558
39.688839
36.217567
36.607979
38.989517
33.38467
35.995003
36.49242
36.475365
38.136806
37.668514
35.692078
37.623814
37.509857
34.234959
33.282333
34.72279
42.794834
36.979465
""
41.201885
38.853035
39.01712
37.43663
39.126163
38.792362
38.375854
40.293823
41.076294
""
44.93507
""
39.148361
48.547607
38.897923
44.343903
43.757717
""
""
48.070156
44.346115
""
35.268463
44.800777
47.393654
41.225208
46.099796
43.776688
49.95105
43.134155
43.126263
40.132389
43.999657
43.163155
39.114235
38.145695
45.255459
43.205128
38.934814
44.045097
42.164524
41.523178
41.467632
43.110813
42.379841
""
43.136703
40.77142
47.734062
42.934822
44.997318
45.760849
42.863808
