kir_native_black_pooled_n
""
""
33.0
""
""
""
762.0
""
""
""
28.0
""
38.0
""
86.0
20.0
""
531.0
25.0
2794.0
""
""
""
""
""
""
53.0
""
""
848.0
116.0
52.0
""
""
""
24.0
138.0
684.0
14575.0
""
""
108.0
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
270.0
""
""
""
""
""
""
""
1580.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
658.0
""
""
""
""
""
""
47.0
23.0
""
""
31.0
""
""
""
""
""
""
""
""
80.0
""
""
""
""
""
366.0
122.0
127.0
148.0
61.0
531.0
60.0
62.0
146.0
90.0
169.0
155.0
301.0
515.0
261.0
104.0
326.0
452.0
83.0
30.0
45.0
198.0
54.0
826.0
3162.0
312.0
184.0
20.0
21.0
679.0
168.0
129.0
164.0
341.0
98.0
164.0
166.0
565.0
91.0
158.0
390.0
480.0
221.0
583.0
546.0
173.0
301.0
253.0
97.0
123.0
146.0
168.0
267.0
283.0
114.0
54.0
375.0
93.0
79.0
183.0
377.0
224.0
116.0
158.0
66.0
25.0
489.0
147.0
169.0
79.0
""
80.0
99.0
121.0
450.0
951.0
152.0
45.0
79.0
213.0
102.0
288.0
""
""
""
39.0
""
""
""
""
""
227.0
55.0
57.0
""
40.0
""
112.0
""
""
78.0
""
23.0
""
""
170.0
""
88.0
36.0
""
""
""
""
""
""
""
81.0
21.0
""
""
121.0
""
""
""
""
""
""
""
""
3105.0
34.0
38.0
46.0
""
""
""
""
""
35.0
""
""
""
""
""
""
40.0
""
""
82.0
""
23.0
""
""
70.0
""
""
""
""
""
150.0
""
38.0
""
""
75.0
""
176.0
""
""
41.0
""
""
""
259.0
""
""
""
4923.0
33.0
""
""
116.0
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
3966.0
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1171.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
142.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
183.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1939.0
""
""
""
""
""
""
""
""
""
""
""
""
145.0
""
""
""
""
""
""
""
61.0
20.0
59.0
24.0
""
639.0
456.0
1223.0
1619.0
96.0
519.0
3554.0
476.0
869.0
21.0
949.0
976.0
817.0
224.0
280.0
791.0
194.0
392.0
42.0
1548.0
57.0
257.0
""
""
""
""
98.0
""
58.0
22.0
""
""
""
""
48.0
""
""
""
""
""
65.0
""
""
""
40.0
""
""
""
""
""
""
""
""
""
398.0
""
3276.0
117.0
34.0
35.0
51.0
92.0
""
""
34.0
""
""
330.0
1529.0
""
""
""
22.0
""
""
""
152.0
5449.0
""
24.0
27.0
1645.0
21.0
1441.0
1994.0
281.0
195.0
776.0
46.0
416.0
48.0
""
22.0
""
3602.0
117.0
436.0
296.0
24.0
58.0
152.0
""
""
""
41.0
1326.0
69.0
21.0
56.0
120.0
""
""
78.0
1193.0
""
""
412.0
33.0
""
234.0
""
""
251.0
223.0
173.0
231.0
240.0
76.0
337.0
66.0
35.0
87.0
149.0
240.0
145.0
""
80.0
""
416.0
329.0
440.0
2327.0
""
""
221.0
54.0
252.0
1444.0
702.0
1436.0
263.0
530.0
91.0
""
259.0
159.0
2101.0
554.0
411.0
28.0
63.0
320.0
247.0
23.0
333.0
""
350.0
69.0
172.0
498.0
81.0
25.0
""
""
165.0
3415.0
""
103.0
178.0
582.0
536.0
228.0
600.0
269.0
55.0
268.0
195.0
85.0
154.0
794.0
""
150.0
263.0
469.0
319.0
397.0
113.0
396.0
260.0
123.0
39.0
59.0
""
21.0
32.0
306.0
325.0
2246.0
136.0
117.0
""
832.0
45.0
461.0
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
343.0
""
69.0
30.0
""
37.0
""
477.0
""
30.0
308.0
42.0
22.0
34.0
""
""
6457.0
""
34.0
72.0
181.0
103.0
29.0
3507.0
""
""
34.0
227.0
""
3749.0
32.0
""
""
""
24.0
""
""
20.0
""
86.0
""
121.0
34.0
83.0
""
524.0
1494.0
34.0
852.0
50.0
47.0
""
""
52.0
""
2114.0
21.0
""
68.0
""
""
""
""
""
""
121.0
""
""
208.0
52.0
51.0
42.0
36.0
20.0
576.0
1401.0
360.0
21.0
""
""
""
71.0
21.0
52.0
""
43.0
""
""
""
""
""
""
""
""
""
56.0
93.0
""
29.0
""
172.0
""
637.0
""
""
55.0
""
""
""
""
44.0
33.0
56.0
""
""
""
""
""
""
88.0
""
""
33.0
""
""
""
25.0
32.0
65.0
""
""
77.0
30.0
""
""
""
""
251.0
""
""
22.0
2318.0
131.0
185.0
""
""
45.0
23.0
23.0
42.0
""
""
""
48.0
""
30.0
""
23.0
1528.0
64.0
35.0
""
""
""
""
22.0
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
55.0
""
""
""
57.0
""
670.0
""
""
""
""
""
""
""
136.0
""
""
29.0
2509.0
28.0
220.0
""
222.0
28.0
""
396.0
41.0
98.0
""
""
31.0
505.0
""
""
""
""
39.0
87.0
742.0
1425.0
""
292.0
99.0
""
70.0
""
""
""
""
""
""
57.0
254.0
75.0
28.0
193.0
71.0
95.0
""
134.0
""
148.0
996.0
""
166.0
""
""
7965.0
""
""
24.0
""
""
""
""
""
""
""
""
141.0
""
178.0
""
303.0
""
42.0
77.0
339.0
""
157.0
737.0
102.0
533.0
144.0
202.0
418.0
855.0
243.0
2190.0
209.0
312.0
288.0
332.0
288.0
521.0
322.0
595.0
238.0
258.0
1039.0
446.0
1338.0
369.0
261.0
554.0
156.0
305.0
341.0
271.0
243.0
714.0
99.0
497.0
312.0
242.0
96.0
1283.0
140.0
2970.0
157.0
933.0
974.0
225.0
509.0
643.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
68.0
81.0
""
""
75.0
76.0
""
""
69.0
""
""
35.0
""
""
""
37.0
47.0
""
2523.0
""
""
58.0
115.0
288.0
""
67.0
212.0
63.0
""
26.0
""
53.0
1189.0
""
220.0
23.0
21.0
244.0
34.0
57.0
""
""
""
""
""
""
604.0
41.0
172.0
""
""
46.0
""
43.0
53.0
""
631.0
29.0
41.0
212.0
""
""
648.0
""
""
95.0
""
""
""
""
""
""
22.0
108.0
379.0
""
""
""
7824.0
""
""
82.0
204.0
232.0
""
""
""
""
27.0
85.0
""
46.0
""
174.0
145.0
158.0
""
251.0
""
""
""
""
50.0
""
""
91.0
""
20.0
1154.0
2027.0
""
""
""
432.0
400.0
312.0
""
""
""
37.0
54.0
""
53.0
""
""
22.0
54.0
""
156.0
""
48.0
160.0
""
""
""
""
""
563.0
""
56.0
28.0
""
""
33.0
381.0
""
""
""
""
""
""
8272.0
""
""
""
543.0
49.0
""
""
""
""
""
125.0
""
250.0
531.0
""
89.0
39.0
33.0
""
""
""
1862.0
""
54.0
""
21.0
840.0
""
""
""
""
21.0
29.0
156.0
538.0
61.0
122.0
64.0
""
""
""
""
88.0
10452.0
336.0
""
""
65.0
""
114.0
20.0
66.0
28.0
""
66.0
102.0
38.0
""
159.0
24.0
""
""
25.0
149.0
""
1725.0
""
""
75.0
23.0
""
194.0
""
""
""
""
""
""
""
""
""
137.0
22.0
23.0
""
38.0
30.0
26.0
146.0
108.0
""
""
""
""
445.0
""
""
716.0
""
44.0
75.0
""
""
86.0
""
""
""
197.0
48.0
""
""
""
240.0
""
55.0
""
207.0
174.0
78.0
""
271.0
""
""
142.0
""
86.0
22.0
""
""
82.0
219.0
""
""
50.0
""
""
60.0
""
""
""
80.0
56.0
""
223.0
""
56.0
49.0
34.0
""
""
""
""
66.0
""
734.0
""
""
""
""
""
""
""
3848.0
226.0
""
""
""
61.0
112.0
1356.0
22.0
35.0
83.0
""
""
24.0
31.0
119.0
107.0
80.0
""
93.0
""
129.0
""
307.0
30.0
""
341.0
""
""
""
56.0
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
""
""
""
149.0
""
""
""
""
""
""
29.0
""
""
""
59.0
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
128.0
168.0
27.0
57.0
91.0
47.0
274.0
20.0
""
108.0
""
27.0
188.0
""
75.0
149.0
143.0
""
124.0
54.0
1285.0
""
""
106.0
51.0
""
162.0
36.0
1633.0
85.0
""
68.0
67.0
35.0
""
44.0
84.0
""
""
115.0
238.0
217.0
1565.0
215.0
""
216.0
122.0
20.0
54.0
44.0
37.0
""
195.0
121.0
70.0
23.0
""
244.0
24.0
39.0
43.0
43.0
65.0
41.0
95.0
79.0
""
31.0
389.0
54.0
103.0
300.0
1234.0
31.0
""
36.0
79.0
""
37.0
""
""
""
""
163.0
313.0
350.0
110.0
109.0
""
37.0
""
74.0
""
""
253.0
526.0
23.0
""
197.0
1592.0
34.0
""
500.0
104.0
37.0
20.0
100.0
103.0
""
1459.0
28.0
238.0
""
436.0
99.0
36.0
160.0
1570.0
2349.0
""
604.0
""
1353.0
""
2213.0
439.0
35.0
75.0
717.0
1993.0
44.0
42.0
69.0
""
""
45.0
""
""
127.0
""
20.0
""
""
29.0
""
""
""
29.0
""
1322.0
115.0
""
""
""
""
""
""
""
""
1052.0
""
""
""
221.0
124.0
""
138.0
""
""
23.0
""
53.0
""
63.0
""
""
""
67.0
""
""
""
39.0
""
""
29.0
""
""
""
23.0
""
43.0
269.0
""
""
""
30.0
43.0
""
""
79.0
20.0
""
29.0
""
""
""
39.0
""
""
""
""
""
138.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
65.0
""
""
""
""
""
""
""
290.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
172.0
""
28.0
""
""
""
""
""
""
""
""
4705.0
""
""
""
26.0
23.0
""
""
""
""
""
410.0
""
201.0
""
""
""
""
""
""
""
""
""
""
""
""
""
102.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
