kfr_stycz_pooled_female_p50
0.45745736
0.45422682
0.41081488
0.45841295
0.48173797
0.34046209
0.43219918
0.43356103
0.4031339
0.44148222
0.47207278
0.45597979
0.4471491
0.46146423
0.49903685
0.46158239
0.4478128
0.43136573
0.3915107
0.48924091
0.50152528
0.48874244
0.43653813
0.39120147
0.46416631
0.45704725
0.43221834
0.43652433
0.48879001
0.4832634
0.47322798
0.3421267
0.43428251
0.45261034
0.43601894
0.457421
0.44147891
0.48087758
0.46206528
0.46794161
0.42233062
0.45601407
0.40719885
0.34461498
0.45010337
0.43049395
0.44866288
0.45557022
0.44093603
0.41826171
0.40837494
0.45070028
0.45168248
0.46327361
0.45345452
0.44475117
0.38102582
0.48423967
0.49391422
0.34079906
0.41887251
0.43981564
0.44437513
0.44187605
0.47200277
0.39625677
0.4512234
0.36187637
0.41396409
0.41212687
0.26987153
""
""
0.39568233
0.38716334
""
0.29826862
0.40282679
0.38941541
0.39125994
0.38500816
0.22008958
""
0.39685941
0.28791988
0.35072905
0.26232672
""
0.32396746
0.36062911
""
0.37161389
0.34432477
""
""
0.32154763
0.39249122
0.45956826
0.46615076
0.47246364
0.4744055
0.51132137
0.40936616
0.48568577
0.44639471
0.44637406
0.44402233
0.44969949
0.45911658
0.454128
0.45797271
0.42329642
0.41965163
0.46456087
0.51716202
0.475806
0.44562873
0.50443649
0.43961784
0.38603255
0.43820506
0.48450249
0.46367687
0.48969308
0.44280282
0.50857854
0.46312925
0.44532549
0.42118055
0.43501148
0.43050998
0.42397517
0.44464222
0.4968814
0.46083397
0.41662499
0.42848521
0.53779799
0.47933498
0.42255417
0.45572928
0.44638398
0.46666944
0.46059152
0.4420121
0.39071727
0.47069877
0.43817237
0.46464536
0.45782936
0.4984881
0.43418297
0.47267583
0.46753797
0.53285062
0.44579914
0.44687814
0.43954393
0.47006834
0.44631943
0.43650857
0.52976227
0.44204155
0.49831602
0.38873455
0.49290159
0.44558674
0.45107147
0.45309344
0.38238484
0.43673643
0.47809997
0.41792637
0.46706191
0.47432244
0.48164347
0.44622386
0.50831521
0.39793295
0.47933975
0.45002222
0.496479
0.50481135
0.47467372
0.42991698
0.43479732
0.54050642
0.34837583
0.50985479
0.45846951
0.47984582
0.49707583
0.53830701
0.40096289
0.53485352
0.48027045
0.47936878
0.43830046
0.47527227
0.5304361
0.5004738
0.47508249
0.48385391
0.46798563
0.51528436
0.47673887
0.55174363
0.45353836
0.45842203
0.47363266
0.52164811
0.48971978
0.49751085
0.54144043
0.49250442
0.55038297
0.52698642
0.42386982
0.49120131
0.50172436
0.50301737
0.49421182
0.51536816
0.58997685
0.48697734
0.50134838
0.58008146
0.4983159
0.56327742
0.5093146
0.46143201
0.53355581
0.46988127
0.50892687
0.51349401
0.48396209
0.48965007
0.45004624
0.38262454
0.48300004
0.48844278
0.52325541
0.51871324
0.47121623
0.49205124
0.44140205
0.5280022
0.50513816
0.44133624
0.43054438
0.50665081
0.537476
0.46755147
""
0.58166957
0.52783561
0.25937724
0.45866585
0.43499357
0.49302673
0.46895564
""
0.54857737
0.50714111
0.533966
0.45411262
0.466254
0.52107102
0.50941086
0.49038175
0.48977569
""
0.41522083
""
0.52968884
0.5176335
0.54360789
0.44177046
0.51317656
0.50094813
0.43186751
0.49410033
0.52696598
0.49670088
""
0.48582774
0.45026773
0.47616756
0.5240947
0.44381103
0.44986191
0.51875716
0.50381875
0.53647333
0.44089097
0.43483007
0.58936363
0.4501375
0.53400385
0.52872813
""
0.5716238
0.44717216
0.50838768
0.50290775
0.51960665
0.50404108
0.52428675
0.52863604
0.5111798
0.51998675
0.53431487
0.51408321
0.48539135
0.52932799
0.48475388
0.46252781
0.45818126
0.46732816
0.45045483
0.42931417
0.45945629
0.43715274
0.42465642
0.43015903
0.4641532
0.43753338
0.46111229
0.42386189
0.45366091
0.48444808
0.42830572
0.4268637
0.37740254
0.44053274
0.42901635
0.44563514
0.42056641
0.38836533
0.45992431
0.51716673
0.40526634
0.44788373
0.48975566
0.41539899
0.44833234
0.43057659
0.46191177
0.4536216
0.43531251
0.44192222
0.42857307
0.50948715
0.44794339
0.46022227
0.4300859
0.45166716
0.50255239
0.41341525
0.43860111
0.42971376
0.47458935
0.4900429
0.47437844
0.45627198
0.44449767
0.4540641
0.45130867
0.45309955
0.4577859
0.45334899
0.45896178
0.44247004
0.4024038
0.46325478
0.43622947
0.4565604
0.4585413
0.47921422
0.44826755
0.43881649
0.41998959
0.45025539
0.42841032
0.45200276
0.45781812
0.45065063
0.4510406
0.34960127
0.48073816
0.43864837
0.39094344
0.47819027
0.44582507
0.44069561
0.39480656
0.43368119
0.39674047
0.44583094
0.45874128
0.39645714
0.47143927
0.43115693
0.44545352
0.41991663
0.42245379
0.44799697
0.44439515
0.4524413
0.46628907
0.44155067
0.41678238
0.42930275
0.42503357
0.50076109
0.41154191
0.22683449
0.40706772
0.45879641
0.49241322
0.43740138
0.42765126
0.46615681
0.43835384
0.43746284
0.41453102
0.37487164
0.4858287
0.46484128
0.42248097
0.41460356
0.44609156
0.39650321
0.37323007
0.45147038
0.41304821
0.47164875
0.47224346
0.41897666
0.44018114
0.42890045
0.43843859
0.49619493
0.42810255
0.51390797
0.4457244
0.43360215
0.44990262
0.40965927
0.39108339
0.46381491
0.45010766
0.39653206
0.509395
0.46814021
0.46074405
0.34766454
0.44836095
0.42719403
0.44312468
0.43740079
0.45540762
0.43634972
0.44165918
0.45124343
0.4264068
0.43877691
0.41877317
0.48650533
0.45366374
0.43663409
0.42199171
0.44707775
0.42592889
0.44827214
0.4035956
0.45930088
0.389934
0.43957847
0.45985916
0.41359612
0.36746094
0.36172348
0.43400779
0.42804635
0.41788942
0.4193413
0.4319295
0.4284685
0.45105469
0.42541698
0.41899678
0.40340647
0.42810488
0.46454388
0.41588762
0.46864665
0.40721279
0.48486295
0.468016
0.4717173
0.43823794
0.43838504
0.38140017
0.36036375
0.41283855
0.39721659
0.39499289
0.45771512
0.39342335
0.42894998
0.39621207
0.41064298
0.45120224
0.45140073
0.38347825
0.4522979
0.43175828
0.45162365
0.45327047
0.45225352
0.41889483
0.43692309
0.41922963
0.43570879
0.43236372
0.49374035
0.41892362
0.45808014
0.41720524
0.45067856
0.41648415
0.43998545
0.45592853
0.43442842
0.41097453
0.40218073
0.42473689
0.42650446
0.3948175
0.48412311
0.44355601
0.42874911
0.46670115
0.35921219
0.43421876
0.45570549
0.52257913
0.48839495
0.49327269
0.48838922
0.47741729
0.46748137
0.53280711
0.50504678
0.48955855
0.47278735
0.45895815
0.47516906
0.46836883
0.47563365
0.48428136
""
0.47168368
0.55724704
0.47268519
0.53968036
0.522632
0.60592794
0.48747978
0.55567145
0.52280444
0.50469702
0.49801427
0.52299762
0.5166266
0.47432795
0.48296249
0.4964332
0.47162735
0.51554692
0.49018085
0.52302057
0.49351671
0.47076395
0.55998307
0.50019026
0.43881622
0.47135806
0.47999513
0.44549859
0.4842186
0.55106831
0.45904139
0.49342069
0.41008157
0.49252725
0.48221874
0.47283453
0.49948263
0.60438627
0.52878332
0.47754335
0.46573201
0.48122624
0.50787711
0.49642342
0.56012237
0.44964832
0.50456572
0.49088728
0.49614567
0.49741223
0.46404451
0.52945644
0.58111483
0.4725273
0.53541559
0.53513408
0.51039463
0.51925004
0.49019265
0.46354032
0.51830626
0.4985832
0.53384054
0.53319693
0.53081203
0.53372681
0.52673614
0.50716662
0.50513703
0.4680081
0.56626725
0.47356695
0.51023233
0.50919354
0.49852735
0.51329643
0.47150484
0.54509813
0.44105712
0.52842939
0.48748553
0.48294762
0.49925938
0.51562011
0.47162518
0.48050353
0.54567534
0.48308402
0.45195881
0.50712049
0.48227912
0.46595305
0.49897256
0.49718633
0.44946074
0.49698538
0.56084186
0.58219063
0.50600266
0.46087813
0.51007563
0.49013022
0.45973507
0.47696918
0.48364851
0.50206512
0.47755793
0.44574216
0.50448334
0.52582783
0.48782483
0.48364618
0.47533995
0.49234381
0.46953666
0.48935574
0.51630807
0.53368342
0.46169984
0.46499357
0.48321873
0.48806861
0.44624069
0.53788972
0.46681127
0.5039947
0.52235752
0.50791258
0.4685674
0.52201378
0.4800052
0.45054674
0.52381015
0.53373295
0.46098498
0.44559944
0.52937096
0.43329209
0.50624913
0.46155259
0.47965717
0.4428449
0.47385794
0.48056412
0.45821944
0.47369432
0.5154894
0.49061102
0.49421167
0.48470679
0.40294799
0.57792217
0.46756113
0.40483466
0.47883284
0.49602008
0.49125406
0.48117203
0.51544219
0.41753271
0.48893461
0.521079
0.48925436
0.49572304
0.51040465
0.42075017
0.41485283
0.46689358
0.483017
0.51492643
0.44718385
0.47543857
0.47212198
0.4843685
0.49465275
0.48706606
0.55378926
0.4705362
0.44920138
0.4507165
0.39677688
0.43946519
0.48233435
0.51943767
0.43700889
0.43235838
0.46538472
0.47452465
0.49127638
0.49302608
0.45127782
0.46344078
0.43700856
0.47961217
0.49358878
0.52492601
0.49413469
0.49260554
0.48226547
0.45342633
0.4611389
0.53412765
0.51062787
0.44826248
0.43501359
0.49314889
0.53330797
0.4621698
0.4767586
0.49538752
0.48320517
0.46912038
0.45337194
0.45273614
0.46564955
0.45250702
0.44576403
0.43722501
0.4724344
0.50971609
0.47677299
0.41128072
0.49672195
0.49087134
0.51035386
0.57340693
0.53327543
0.57049787
0.4659932
0.51825786
0.56430173
0.49347052
0.56538641
0.55575538
0.55063933
0.52316296
0.58152246
0.50296009
0.56694317
0.50906736
0.57044792
0.4816266
0.54293054
0.55907524
0.49710673
0.51995146
0.57557529
0.469457
0.52687204
0.56487381
0.49330828
0.48238531
0.57508951
0.46361175
0.50628436
0.55999857
0.50323832
0.54064566
0.51852858
0.49206644
0.48080415
0.52124089
0.56971174
0.59499377
0.50434613
0.52467078
0.51958829
0.58157021
0.50143665
0.52634734
0.5367738
0.54887605
0.56834197
0.53475761
0.48726192
0.47111481
0.52346247
0.56970966
0.5346818
0.596062
0.47582495
0.49749285
0.52543622
0.51378167
0.62822276
0.56781566
0.53335083
0.52738607
0.50200874
0.54179871
0.54210025
0.5174008
0.53580666
0.48011056
0.49690795
0.56942993
0.51315862
0.50708359
0.53949052
0.56462371
0.51695949
0.51444411
0.5087226
0.51381028
0.57040101
0.57394689
0.4743433
0.49962249
0.61107314
0.56753123
0.50011182
0.52687776
0.52076638
0.51553398
0.47347108
0.5646565
0.53487271
0.50507987
0.49005696
0.51700163
0.55548704
0.48126665
0.50933713
0.49839979
0.45141822
0.50060254
0.47205567
0.54275519
0.49647281
0.49038088
0.52653462
0.48936436
0.50542605
0.46617332
0.48777083
0.61047614
""
0.5507893
0.54707909
0.52930284
""
0.45260495
0.47621146
0.48938984
0.46413088
0.5000807
0.45989493
0.53407514
