pooled_pooled_count
228.14854
391.91345
394.79211
388.38309
419.08334
540.18463
458.4985
230.28433
997.32593
718.44073
467.85281
640.19629
609.43762
424.53925
831.69696
748.00079
374.47519
1064.2311
343.46628
474.49905
305.30542
522.06494
522.19299
588.93402
780.64325
897.42535
548.39203
680.62439
484.2247
194.19754
198.44501
529.02252
338.88031
1041.4127
415.91379
178.63931
242.83382
265.48007
14.816276
434.28568
1083.9547
552.78497
411.82254
567.4339
718.33807
437.6171
525.90753
663.91339
472.79556
325.59421
373.62521
870.48914
345.75073
826.97272
661.59222
1244.5699
1009.2905
725.0083
501.52808
805.62769
743.66864
959.72766
368.93936
668.7467
1006.4273
425.18265
1566.3113
586.84003
428.70685
164.67575
380.41858
324.58087
801.21967
885.77509
326.66818
565.98224
253.76289
501.92963
924.43579
537.21204
576.75525
687.3587
419.99554
220.86609
232.44936
396.48892
649.27118
531.6983
518.71027
426.81543
523.12878
748.78888
588.0177
650.76215
811.72156
698.84631
137.48378
146.95404
511.95465
461.99637
647.60516
574.62274
800.33374
545.47656
599.71118
""
565.71625
568.18823
1307.7026
538.91193
685.03729
294.05212
770.15167
387.93851
764.13336
482.3511
465.89868
720.79895
600.22565
379.24661
668.57684
827.47021
673.59003
351.61639
442.5148
628.06488
1114.9877
515.61279
565.98962
667.29443
793.64203
648.25256
597.88495
570.47095
355.87393
177.03391
985.30286
296.19983
1220.0333
441.8931
723.13715
265.10675
421.69788
688.7655
435.61008
457.97223
427.69379
342.84296
541.63245
576.09845
609.56964
319.23325
269.27289
491.388
398.49307
735.0882
228.03757
351.07559
210.45187
404.29822
503.73599
181.04948
333.69507
702.65125
701.75482
547.05774
316.12149
544.42609
60.134647
527.24835
452.69962
703.27576
405.33368
377.66376
541.15027
612.1358
629.42511
600.84009
611.70062
420.8696
336.28613
659.1936
267.48282
974.44019
925.2735
557.22144
578.11273
632.47058
701.29651
510.11005
235.02722
608.37823
403.31833
478.67941
353.25333
209.25706
244.1722
435.14938
248.79622
235.91672
587.724
343.3143
341.20029
518.14832
517.23883
341.3378
227.21109
834.91492
1181.0559
630.82922
557.41858
805.93994
544.54376
643.81213
409.556
578.73737
679.32043
473.1459
258.21841
684.58069
413.67142
581.91388
786.09442
259.50095
376.68475
960.03412
597.83044
277.16415
343.51132
142.74728
247.15382
782.0575
566.8913
534.88971
512.82245
600.50085
397.36688
441.53622
847.40924
1251.1631
442.59308
350.43256
468.61908
875.34271
1144.0681
849.25275
116.84538
187.24771
484.06659
794.21027
315.40231
276.33112
630.78796
1652.4087
932.39783
542.70746
935.52411
821.80261
772.98926
891.21289
1317.6726
730.97876
574.38861
546.62762
370.14236
112.70885
882.85626
581.81775
772.91724
490.68243
206.93732
1030.0364
763.07751
812.86395
409.03003
217.02621
881.09869
434.49756
425.42648
665.09558
394.06418
359.65543
548.67566
1071.7609
617.0611
437.98181
339.1239
537.92206
542.90625
905.02576
1286.6198
380.72687
736.81958
727.70825
240.94269
303.76599
377.70135
404.52203
301.29538
611.34497
492.4621
245.2989
251.98991
458.59335
616.41986
267.84711
386.91193
998.93744
358.01486
405.09451
428.12659
514.17035
535.48743
439.41803
569.59479
547.91864
579.6192
251.21568
604.46143
737.76984
850.85291
730.86646
216.51897
675.94495
644.31964
639.21326
617.77698
516.50043
655.65894
298.87442
624.90491
529.41626
332.03073
225.54025
286.91623
928.3443
848.80511
383.08636
887.41895
815.99695
651.82446
497.89856
448.18475
1172.639
858.56799
566.58514
340.80524
318.9939
745.20367
1445.7478
475.53922
403.58853
442.64667
366.42621
276.19034
720.53394
178.54237
435.59039
439.89804
263.38583
534.80621
538.01965
186.30313
248.70287
626.74451
424.68286
845.17242
433.51685
1109.6241
538.17322
592.58807
673.06012
780.2998
916.07977
247.2917
375.61914
822.565
706.12048
968.39496
984.10321
447.88947
772.73596
424.58173
497.14517
984.83215
547.46802
425.85791
419.43268
575.31873
1109.1987
1269.1573
1093.7808
1205.6156
1314.0194
970.34564
1186.7528
1208.7003
651.0885
552.4848
1069.9855
898.00995
668.63232
1065.0747
937.82416
887.8855
1171.0616
442.60651
226.77632
1126.9258
505.15231
644.37701
640.70825
580.85297
1218.0095
747.75464
318.19647
797.49396
934.48175
1141.4427
1315.9839
1501.3431
1389.9205
556.51422
1438.6121
640.51782
373.21121
100.14099
72.138603
48.647896
57.967632
279.94153
355.31665
987.54944
391.30768
548.43359
904.45905
329.52737
749.94537
188.51978
686.35004
898.74152
364.61938
485.95401
873.88062
167.30241
763.43927
429.7341
623.22302
604.74347
481.35812
722.9823
621.65051
636.00421
1581.4475
928.47375
174.01384
482.03503
1541.1276
286.0921
353.67514
434.65067
66.581993
163.00156
174.18715
342.61899
188.03409
82.613174
549.38971
48.680656
267.08264
942.11945
582.1438
356.54443
594.31372
472.80353
182.287
180.2289
353.05426
504.33557
144.18526
429.92722
468.88974
293.61377
571.0318
774.94635
444.64938
444.0116
749.53845
608.98792
454.90143
390.48096
257.17133
546.59039
336.12799
933.8916
633.15875
331.3699
567.22327
495.01932
500.5303
503.67508
547.74231
377.07285
254.69569
386.98404
220.04355
439.65909
357.40466
389.37418
386.38446
798.22107
357.05139
315.34155
92.066505
95.055534
127.53762
182.30974
86.635178
239.58084
250.26741
407.86499
157.16705
101.82217
391.56033
319.89767
44.207264
246.2998
609.33264
1329.6478
540.27869
943.24591
662.92664
1010.8434
485.75211
252.94499
189.19408
323.33899
201.91196
524.27155
438.51978
538.34015
487.75125
388.28629
352.03729
165.37071
215.81618
223.99788
150.97684
237.6064
98.445122
112.15337
122.14057
197.29466
799.11169
827.20551
604.03577
166.90929
178.78831
505.06934
200.88911
384.90808
467.73578
687.57501
512.16949
679.98053
300.88516
249.37079
468.02533
