hours_wk_white_male_p25_se
2.6208639
1.7803129
3.3274841
4.2961063
2.1829474
""
3.4825008
1.6902703
2.8967781
3.3731964
2.730309
5.4033723
4.3184414
5.2504539
3.7858212
2.301522
2.5836539
""
""
2.1400754
4.4721251
1.6233096
2.3228858
3.6190302
1.7640827
2.6689205
3.2459512
1.6538266
3.4541976
3.1539159
2.7151859
""
6.3457398
3.6208389
1.5740004
2.1328008
1.1409798
4.0088882
1.9469407
3.1251211
2.7334516
2.2559168
""
""
1.6956074
5.917222
3.1308579
1.563327
1.2077349
6.106811
1.8440161
1.7821461
""
6.3021383
2.97368
3.2776351
3.0989864
2.4892371
2.2341542
""
2.1771839
2.7175553
1.9329475
2.3596869
5.132956
""
2.8866034
""
""
1.5892432
""
""
""
""
2.061317
""
""
4.7938075
2.6744275
6.7169919
5.8565402
""
""
2.8025675
""
""
""
""
""
6.8340697
""
""
""
""
""
""
5.3886995
2.1465576
2.1789882
3.1219108
4.2240801
8.2850504
5.7554646
0.49210778
1.3916419
2.5360918
0.99058563
1.8562692
""
1.4891051
2.9003243
3.5070939
4.7717233
2.4668529
1.4562564
2.3546574
5.4598017
""
2.807198
4.6560988
3.6852441
3.3903527
2.7036905
4.4209204
6.2854424
3.2816179
1.889467
2.0464771
3.4019911
3.8836324
""
5.8194995
4.336411
1.8423837
3.4873192
2.9517672
1.8853433
3.3199024
2.434978
3.3871908
2.6978514
2.9867301
2.3566468
4.7952032
3.2021112
2.6278393
2.8196228
5.772006
2.5384691
""
5.2994299
3.4639766
2.706537
2.0795536
3.1490798
3.7236233
2.6148849
2.2844379
4.6751184
4.3193512
5.2298346
3.6497817
3.666594
4.293571
5.6270518
4.2715168
2.6034119
2.3346097
2.2002347
""
1.2212367
2.7065279
3.7344854
1.9508528
3.2820082
3.9642513
1.7534546
3.5153408
3.3280401
3.5176868
2.8748417
2.804033
1.4085835
1.9738626
3.9281304
3.5669484
1.2860105
""
4.0316591
1.4965737
4.0605307
8.4571819
1.3484094
3.3882449
2.1351254
1.182157
3.6700211
1.8922157
4.1615624
5.1008239
1.1415119
2.5967431
3.5044184
4.2071981
0.45894253
2.5874906
2.133738
4.1225724
2.4567485
1.7520554
5.1729856
""
1.8496566
2.5471244
2.3018534
0.73984843
1.5836557
5.9009895
0.80627078
0.827088
4.3073831
0.79169834
0.64843261
2.1886094
1.2569818
1.5659354
1.6847094
1.5785339
1.1606724
2.0629861
1.4111834
""
2.3235483
1.4972383
1.3242344
1.2109135
2.4396
2.2660258
""
1.3149875
2.665205
1.1888376
2.2038903
