two_par_asian_male_p25_se
0.078973308
0.093066432
""
0.03651417
0.058069486
""
0.024177631
""
""
0.0416326
0.054198693
0.018825701
""
0.046464566
0.034326777
""
""
0.07420662
""
""
0.057855956
0.034185249
0.074675515
0.073457554
0.020296508
""
0.084778897
0.040204868
0.017304074
0.12721479
0.12055027
0.072968543
0.02273082
0.028257236
0.11015413
0.025926072
""
0.083156578
""
""
0.0599555
""
""
""
""
0.19019148
0.013930297
0.039921511
0.026445046
0.077506289
0.060836185
0.029131735
0.092443898
""
""
0.053045116
""
""
""
0.10465024
0.10570499
0.045689076
""
""
""
0.13575171
""
""
""
""
0.14093974
""
0.096724011
0.10654533
""
""
0.13107646
0.12818375
""
0.028731264
0.13297603
0.073348895
""
0.12482311
0.022304155
0.10881713
0.11804073
0.054580804
0.047078792
0.065216124
0.10669404
""
0.15707961
0.037931979
""
""
0.054225016
0.052771524
0.015008963
0.035431977
0.040691476
0.012466224
0.021162333
0.043267857
0.035349961
0.013434069
0.040586375
0.022595335
0.10333063
0.049594566
0.043778006
0.05543847
0.033888374
""
0.034557436
0.042234369
0.03636875
""
""
0.16516151
0.061412126
0.12823105
0.10386868
0.049753651
0.1380305
0.041107792
0.049869083
0.098713219
0.11346573
0.15137155
0.0094209621
0.11134661
0.052274104
0.067697614
0.045689043
0.12337805
0.050613407
0.05520932
0.071261294
0.097231515
0.046221387
0.056252714
""
""
0.072544552
""
0.04995973
0.11154631
0.1442468
0.12509188
""
0.043785449
0.10158721
""
0.024417248
0.03723098
""
0.058524832
""
0.1230791
""
""
0.035366606
0.012503229
""
0.0063518127
0.058213912
0.13645692
""
0.088802777
0.010775902
0.032128666
0.11158152
0.054440465
0.15668011
""
0.039213941
0.027560627
0.12522753
0.10050747
""
0.12165912
0.040231228
0.17821078
0.085476421
0.024503967
""
0.1096767
0.054492321
""
""
0.058638062
0.031909026
""
""
0.11183771
0.077832416
0.11046716
0.040865351
0.15895531
0.041846853
0.056450725
0.14627095
0.10696734
0.072321527
0.045842543
0.026018282
0.083555169
0.085310772
0.056948159
0.077392191
0.080602571
""
""
0.045903485
0.050998591
0.083029903
0.018681377
0.14481984
0.085757919
0.16125126
0.10736647
0.15953621
0.18079457
0.021944566
0.04515725
0.076328702
0.048240148
0.02327968
0.048774961
0.042677589
0.051569272
""
0.093726605
""
0.064533755
""
0.087705858
""
0.097455472
0.1041172
0.066309355
0.075004317
0.054613203
0.17023848
0.092740484
0.064898089
0.029148065
0.11388139
0.05471915
0.019754382
0.060343564
0.12158044
""
0.06994994
0.11703331
0.17454463
0.028461313
0.067780972
0.035373405
0.13787553
0.030878598
0.029193755
0.02730741
0.032262411
0.0029145826
0.023025429
0.0055611101
0.0073962193
0.032183245
0.039141189
0.082040615
""
0.088868864
""
0.15905628
0.039779343
0.060596548
""
0.076123975
0.019208172
""
""
0.0084449034
0.032214895
0.1024744
0.032406855
0.014342692
0.079482161
""
""
""
""
0.14423966
""
""
""
0.091003671
0.090333894
0.070564613
0.010495761
""
0.12592804
0.04262688
0.11153007
0.14900042
""
0.096428938
0.078540623
""
0.066956803
0.083618112
0.081422828
0.032022838
0.028628867
0.037647091
""
0.020770371
0.028421374
0.028755413
0.18509555
0.029364308
0.13218895
0.14168473
0.15540184
0.12065431
0.048636809
0.081721231
0.10561495
0.051658493
""
0.020331528
0.048055835
0.017668108
0.13302538
0.0059587439
0.041755639
0.082797907
0.14031971
0.018495549
""
""
0.070441477
0.044309348
0.14221929
""
""
""
""
""
0.14150278
0.15914933
0.12361313
""
0.060607623
0.069070973
""
0.13319752
""
0.17645051
0.10376767
""
0.075532585
""
""
""
""
""
""
""
""
""
0.14427589
""
""
""
""
""
""
0.13295797
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078382909
""
""
""
""
""
""
0.16418527
""
""
0.10120461
0.084690064
""
""
""
0.16879576
""
""
""
""
""
""
""
""
""
""
""
""
""
0.199505
0.11605272
0.077393658
0.062075477
0.16049393
0.13461342
0.088614024
0.096828379
0.030177277
""
""
""
0.099872604
""
""
""
""
0.17607147
0.073466592
""
""
""
""
0.15725346
""
0.096348338
0.050803855
""
0.039069898
""
""
0.034645759
""
""
""
""
""
""
0.032601904
""
""
0.088078402
""
""
""
""
""
""
""
""
""
""
""
""
0.15834109
""
""
0.050913278
0.013691736
""
""
0.10147148
""
0.13725542
""
""
""
""
""
""
0.097273588
""
""
0.063005753
0.064639635
0.028269524
