staytract_pooled_female_p75
0.22390471
0.24306357
0.32370555
0.20266688
0.18303797
0.21830536
0.19415398
0.27694854
0.23533924
0.21907248
0.21163461
0.18275228
0.2569361
0.24625412
0.20191802
0.24716607
0.27539715
0.19152081
0.2412985
0.28751099
0.24649076
0.20517269
0.21109675
0.19476976
0.17157291
0.22838527
0.23416373
0.19611125
0.16957989
0.24586418
0.2728276
0.19867665
0.17753726
0.16249719
0.26998508
0.23621207
0.32583401
0.27989966
0.28495285
0.28791845
0.22470507
0.28818038
0.36740533
0.37715253
0.24461614
0.20801501
0.18521348
0.28317264
0.23991197
0.26811439
0.24954811
0.26115537
0.23413049
0.2828393
0.27916089
0.21304215
0.2470718
0.29490066
0.25220975
0.20296048
0.23815833
0.19058168
0.19629806
0.25813797
0.31951681
0.2583164
0.37903827
0.339773
0.27933702
0.29592121
0.25201631
0.26006338
0.2150487
0.223997
0.27706048
0.35860807
0.27824718
0.33228114
0.34142509
0.17691045
0.21356539
0.23855247
0.27177998
0.25483671
0.18115617
0.24526587
0.26911587
0.20380047
0.21672174
0.27186915
0.24388449
0.26720995
0.23168334
0.21353623
0.25291213
0.26087049
0.23662631
0.24772714
0.14836778
0.17557222
0.14431761
0.19256485
0.16656168
0.13344739
0.16356988
0.16892391
0.16229999
0.17159714
0.24832118
0.16171719
0.19325975
0.22586642
0.20280741
0.32062584
0.19715106
0.20594682
0.20002048
0.26725301
0.29975054
0.26638314
0.24412625
0.28625822
0.22794063
0.22130202
0.26465455
0.19200385
0.20143367
0.31593907
0.26046994
0.26722696
0.15577921
0.23909158
0.18659905
0.28312939
0.22403884
0.26826334
0.24278879
0.18942977
0.23025432
0.22349298
0.20696713
0.18050171
0.24128622
0.22233963
0.20997396
0.25611758
0.21787544
0.28203264
0.25916243
0.24653454
0.29623976
0.2023069
0.22193582
0.30289951
0.17744488
0.20611477
0.27187034
0.19402036
0.25329217
0.24344212
0.25006065
0.3005099
0.1624669
0.17759335
0.23368067
0.16627686
0.17583099
0.16727352
0.20805061
0.17465866
0.13940172
0.14561087
0.19511485
0.17089432
0.18541194
0.1756994
0.16617881
0.16228653
0.16744363
0.19593881
0.16096152
0.16385855
0.16119145
0.19960593
0.20814937
0.16135378
0.2902458
0.24485095
0.19917248
0.28833044
0.26109752
0.23040473
0.17784385
0.23855539
0.27232739
0.22671647
0.1812963
0.20636672
0.1555299
0.20345868
0.16778968
0.19770142
0.19574432
0.181918
0.19516924
0.16069055
0.1509787
0.22343233
0.19498014
0.17735411
0.22422591
0.19379584
0.23614061
0.21020387
0.16487736
0.17803842
0.17433229
0.14389047
0.22251678
0.21964639
0.21705067
0.21825762
0.26955009
0.26705319
0.15647361
0.17473327
0.22114624
0.21105455
0.18349105
0.18447052
0.18755977
0.20003955
0.26066935
0.2282881
0.24601334
0.24413559
0.31172654
0.23737749
0.28992268
0.30623737
0.2542477
0.2469873
0.24489143
0.20859008
0.23097798
0.19515763
0.21471953
0.17625719
0.19430679
0.1788062
0.16838627
0.18802033
0.21404172
0.2423732
0.22231561
0.24355382
0.20264511
0.18434052
0.22036721
0.20379017
0.22103955
0.18252793
0.17728209
0.1823006
0.19419152
0.22079471
0.18960887
0.19095454
0.18886788
0.18977048
0.20832044
0.22222474
0.24683578
0.20420618
0.24866053
0.20789881
0.18414403
0.18400985
0.19271509
0.19978775
0.20428972
0.23223068
0.25332463
0.18853125
0.17047463
0.20829013
0.18385354
0.17860968
0.20783454
0.17411418
0.23181869
0.16534615
0.1655902
0.17527255
0.18395036
0.15282701
0.14264366
0.15672758
0.1611563
0.15106456
0.12081617
0.20265973
0.17151794
0.15923049
0.14305148
0.15649906
0.15096253
0.17493415
0.15662667
0.17164746
0.18401459
0.15386386
0.19031015
0.16108528
0.15067957
0.15344517
0.19207425
0.1567864
0.16619903
0.17723022
0.1809499
0.16328603
0.16696598
0.21933579
0.22617424
0.17120451
0.17830604
0.19224568
0.18633358
0.15364432
0.18345866
0.18673593
0.16501102
0.12933391
0.19368562
0.16905668
0.17012179
0.18709657
0.25208279
0.15129249
0.20023941
0.22192965
0.17383434
0.20325074
0.21387823
0.17422938
0.22324814
0.21180724
0.25126252
0.23209247
0.25093022
0.25904682
0.24786851
0.2109848
0.23321141
0.23404805
0.24179147
0.2414659
0.22171672
0.26555464
0.24758501
0.21353902
0.16861314
0.27432039
0.24759325
0.19910033
0.20535083
0.21396066
0.20030616
0.21515712
0.19928184
0.18909411
0.15146044
0.1978116
0.18653327
0.12647015
0.16126661
0.17469096
0.2550779
0.15308751
0.16343728
0.045174435
0.04823757
0.19687195
0.14842544
-0.09416005
0.28408241
0.25177279
0.18216233
0.16675836
0.14271019
0.17880553
0.18404849
0.16644341
0.1579185
0.14056604
0.15561014
0.15716434
0.1385404
0.14941822
0.17662947
0.15297499
0.17529245
0.13504282
0.17152691
0.141214
0.13108212
0.14359766
0.12849613
0.14658771
0.14296542
0.1469181
0.098457605
0.1963547
0.17871138
0.26952076
0.16083311
0.15679631
0.13389155
0.19615422
0.19824988
0.11155479
0.1725881
0.18816204
0.15685828
0.15932913
0.1956819
0.14046836
0.14796752
0.16585723
0.15893419
0.16816883
0.1432112
0.17103276
0.14793839
0.15177399
0.15668958
0.25220227
0.27408701
0.10214081
0.19817024
0.17866023
0.15631646
0.21184492
0.22379193
0.12227652
0.13711636
0.13674167
0.1427075
0.13470919
0.1620948
0.18563074
0.13332605
0.16750118
0.16673613
0.12989704
0.20284317
0.16564444
-0.082063861
0.2133337
0.17204922
0.18397585
0.12854992
0.18195999
0.15922466
0.16897269
0.24646467
0.29157913
0.18469538
0.25321439
0.19268253
0.1925234
0.20052907
0.17525946
0.16749378
0.15558173
0.18162891
0.15425059
0.17188793
0.07918451
0.13655536
0.14019531
0.13303044
0.17826845
-0.15224777
0.1854237
0.14505003
0.15846021
0.18830803
0.22846888
0.10675268
0.12051313
0.12200173
0.24253443
0.1670353
0.20754969
0.22296992
0.16440773
0.15672809
0.15702444
0.18129705
0.19418654
0.2176487
0.16810621
0.18084821
0.19958481
0.14138569
0.19819897
0.19980422
0.18005872
0.20970027
0.19298041
0.19365719
0.16305058
0.19577435
0.19620486
0.24740195
0.24108315
0.20831725
0.23099779
0.17671129
0.17439097
0.15508962
0.24156058
0.20240724
0.17462559
0.18420991
0.15911415
0.18613937
0.22299391
0.13008653
0.21758986
0.38946643
0.22824198
0.1784814
0.17781365
0.2175567
0.15748094
0.19388986
0.29743722
0.28410888
0.26201558
0.19420773
0.165343
0.26622707
0.23623139
0.15168726
0.19752659
0.22639547
0.19699748
0.22234303
0.24169216
0.30254343
0.16912962
0.21935403
0.19654866
0.26635861
0.18847235
0.10611942
0.19635582
0.24060078
0.26507613
0.15873213
0.3983742
0.35120401
0.23718512
0.26658762
0.21034312
0.19546096
0.21382312
0.18760026
0.19525306
0.22901051
0.24107429
0.17841962
0.26298422
0.40109634
0.25915176
0.22912998
0.2759693
0.20102277
0.20950212
0.24666859
0.17238629
0.2692062
0.22576369
0.15927561
0.19444898
0.21173532
0.23307143
0.18110298
0.22535388
0.20309579
0.22377639
0.16774128
0.16230886
0.16343352
0.21173944
0.19973187
0.20122869
0.22942185
0.16438945
0.19370496
0.24037737
0.25154558
0.28671911
0.24915685
0.15835299
0.2342411
0.21319947
0.22518054
0.27593839
0.52115995
0.15971257
0.16973828
0.024187773
0.45636731
0.36448908
0.37330893
0.19529337
0.21234383
0.24408278
0.23100904
0.50061333
0.48949352
0.16966885
0.19297902
0.18066515
0.20714419
0.13589427
0.18119772
0.22431591
0.17856447
0.2227409
0.18456487
0.16565956
0.02240411
0.14859889
0.14884441
0.03741511
0.12483019
0.15553351
0.16623572
0.18089613
0.28102833
0.15206298
0.18341234
0.15488604
0.19138913
0.19885014
0.15759628
0.22680256
0.26916477
0.32474643
0.29693475
0.24467067
0.18312836
0.27722949
0.34947044
0.22481398
0.17382333
0.24884403
0.13044426
0.18057293
0.1525262
0.15261935
0.16322419
0.18593411
0.14534135
0.18254986
0.19489232
0.28472012
0.16495563
0.14638533
0.13696481
0.19793643
0.10239386
0.15991876
0.19477628
0.27423319
0.18009114
0.27398723
0.14869645
0.14743216
0.16165267
0.14886582
0.19122931
0.23081046
0.1898779
0.23838316
0.13062221
0.19450654
0.15715796
0.15374075
0.20037532
0.14415503
0.1710109
0.14313412
0.19347028
0.16766265
0.17427352
0.188963
0.19153681
0.16904083
0.15477437
0.19771326
0.194189
0.16155106
0.19279563
0.14161517
0.17215423
0.19309704
0.12694436
0.20924807
0.2115358
0.17440067
0.19696669
0.18774492
0.20920752
0.16320042
0.14104852
0.20767099
0.16760993
0.12884259
0.15959366
0.18372165
0.13611203
0.19972639
0.15217096
0.17849971
0.18375739
0.18362637
0.14359815
0.22153391
0.1510568
0.11714261
0.16081405
0.22785458
0.18118197
0.15203527
0.1436636
