hours_wk_pooled_male_mean_se
1.392575
0.93151939
1.8262514
2.729739
1.4728427
4.0883417
2.2126203
1.0274355
1.773223
2.6885018
1.8502653
3.6112678
2.0260844
3.1570716
2.6030598
1.1786563
1.4042715
3.6476901
""
1.7609214
3.6711643
1.1196632
1.2794043
2.0810068
1.2950248
1.4633633
1.8231993
1.1002364
2.7875631
2.0529501
1.9097364
4.1658878
3.0916641
1.993982
0.78460568
1.2371458
0.46051434
2.9433146
1.1020722
1.6484376
1.1454508
1.1962498
3.1764302
2.7267506
0.62260711
2.2825503
2.0770218
0.98935175
0.6004408
2.9700317
0.71734762
0.93805021
5.2843471
2.9263716
1.725186
2.6663482
1.6241997
1.6844141
0.84192866
3.9110563
1.2905593
1.498381
0.94656706
1.7340392
2.7553291
4.2447467
2.7384038
""
""
0.62122536
1.8784051
""
""
3.5410583
0.98126274
""
""
1.522931
1.6399002
2.6004715
3.0484221
2.2588747
""
1.4918087
1.7879412
2.468039
3.4251807
""
3.4885993
2.9197068
""
""
""
""
""
3.1285965
1.8953657
0.89102316
1.043559
1.7325969
1.6734141
3.0741291
2.7717893
0.20947227
0.91003203
1.3616982
0.40154234
1.0625421
1.6555092
0.87928146
0.94563371
2.739871
2.0630879
1.691959
0.79701883
1.5948836
3.5333762
""
1.8514147
3.0727432
2.2227933
2.3284948
2.515084
2.9160163
2.990149
2.477015
1.2870122
1.4941562
1.4847813
2.7381556
3.4485176
3.2382898
2.6085496
0.99275917
2.6552687
2.418613
1.1774154
2.0912144
1.8721997
2.1518028
1.8741918
1.8428613
1.5167772
3.998697
2.0206754
1.2997781
2.140847
3.1931918
2.0680897
3.9908681
3.4692349
3.1328583
1.8373777
1.2749097
3.2262843
2.6166553
1.6446264
1.5469934
4.3663549
3.7085266
3.720145
2.2974455
1.8994648
4.8069153
2.6347268
2.9536662
2.2849169
2.354388
1.3777727
5.524611
0.58238173
2.0502267
2.4968665
0.95794284
2.5040543
2.6701782
0.97066116
3.0088041
2.9642086
3.2988322
1.508427
2.2884717
0.84249032
1.4685217
3.8349862
2.3574269
0.31450161
""
2.2552106
0.80294341
2.2261865
2.8473184
0.36052978
2.3022716
0.83257437
0.40795976
1.9759141
1.0484978
0.9728207
2.3685889
0.43328646
1.027256
1.9328376
1.735963
0.1257071
1.0396754
0.71927935
3.0459566
1.2483133
0.76029229
2.7085147
""
0.54417825
0.84019166
1.1397916
0.21967752
0.64293474
3.3335767
0.28329042
0.32303408
1.2600591
0.27353114
0.22538076
0.46087068
0.45048827
0.73041838
0.39757404
0.57411599
0.27321839
0.68541676
0.83718115
""
1.3879471
0.47518271
0.52224809
0.50072753
1.0076233
1.3759122
""
0.59203368
1.2732537
0.37406105
0.85951996
1.4371135
0.49377984
2.4626448
0.38212341
""
5.2321563
3.7279243
0.60957628
1.0479273
2.46422
""
""
3.3786511
""
""
""
2.3395019
0.5023796
""
0.61034614
2.7485664
1.5876555
0.40224826
1.493631
1.6595153
""
""
2.8436201
""
""
""
0.37513712
""
2.9600439
""
1.4512354
0.59426475
1.7728186
""
2.0129609
0.87635797
""
2.1382835
2.3896732
1.4639199
1.7164048
2.0472257
""
2.3405008
3.1010034
""
2.4564183
0.86991632
3.4921339
2.5292473
2.4908702
""
""
""
""
""
1.8725914
2.0076675
0.75067115
2.6697538
0.38469946
0.38144192
0.71000284
0.79544985
0.39186609
0.59693736
0.83558208
0.97641408
0.83184218
0.46646583
0.81959569
0.62338841
0.97855121
2.8856757
0.83456737
2.2886961
0.51833445
0.31757694
3.2824793
0.98858142
1.1975305
0.81963229
0.84978211
1.7123342
2.8884904
2.0494628
0.43455303
0.69509208
1.5140827
4.8849039
1.9077636
2.8311794
4.8629112
4.2488518
3.1449406
2.8155742
2.22015
1.0362145
1.5306613
0.37484112
3.1628497
1.2155217
1.7208474
2.7933664
""
0.80085868
0.57012504
0.77507722
1.8975564
""
3.3781948
0.70996886
0.81044304
1.0494379
0.27453485
1.3990427
1.3552257
0.7488116
2.0224812
0.39916441
0.77195871
0.38849545
0.6536693
0.40602645
0.54281247
1.6361579
0.98108017
0.88805836
0.95879012
0.69318515
0.52881759
1.8943839
2.0737333
3.4661868
3.3483329
0.5806914
2.4559882
2.0061784
2.5570953
3.1293168
""
3.0791376
""
2.150907
2.4188418
1.3651593
1.5049883
2.7770975
3.3085859
0.95569712
3.9198802
""
3.4261563
1.9169545
1.8509474
2.5378273
2.7563422
""
1.586732
""
1.3708729
1.6010234
""
0.76416177
1.8502061
2.0970776
0.86046517
1.2815107
""
0.7561177
""
0.46666753
2.25525
2.1262372
0.93064064
2.8083518
1.1424098
3.8552036
2.4548151
2.4506204
2.9368947
2.9433699
0.50341952
2.8295109
4.6089196
1.1668347
1.0379219
2.3281708
""
1.7626736
2.2045732
2.5289502
3.1417842
3.442349
0.80951887
1.2464272
1.0904769
2.9086709
0.48427898
2.5591886
""
1.4801637
1.8236853
2.7326064
2.6372759
0.44656503
2.0741355
1.0045131
""
3.0219502
2.0545053
2.5894127
3.2018325
1.0130624
0.8836289
3.7802196
1.4798088
3.1204395
2.9175038
3.1748991
""
3.546145
2.0153534
2.4004989
""
1.5623457
1.8415308
1.4438244
3.9903681
5.648243
1.1538082
2.2505958
2.1281636
""
3.7604008
2.1960127
3.9122806
2.7814219
""
2.1823161
2.9715466
""
2.8782563
1.766067
0.84601122
1.5556815
1.826941
2.9541585
1.3054994
2.2569823
2.2917969
2.3374484
3.0978169
1.9701648
""
2.2744842
""
""
""
0.8744598
1.3341488
""
2.5900006
""
1.5826685
2.267822
""
2.8645215
""
""
2.9323955
5.2891116
4.4593687
4.2954774
1.6435845
1.9671863
2.0995653
3.5237834
3.8636634
1.4819142
""
3.6941259
2.6119616
1.8513794
1.4152379
1.6981999
2.1561406
""
2.245575
2.2839379
""
""
